Player;Season;Season Type;Team;Games;Min;Pts;OReb;Dreb;Reb;Ast;Stl;Blk;TO;PF;FGM;FGA;FG%;3PTM;3PTA;3PT%;FTM;FTA;FT%
Isaiah Rider;1999-2000;REG;Hawks;60;34.76;19.30;1.05;3.25;4.30;3.65;0.68;0.10;2.80;2.20;7.48;17.87;0.419;0.93;3.00;0.311;3.40;4.33;0.785
Keith Van Horn;1999-2000;REG;Nets;80;34.82;19.19;2.50;5.95;8.45;1.98;0.80;0.75;3.06;3.23;6.99;15.71;0.445;1.05;2.85;0.368;4.16;4.91;0.847
Antonio McDyess;1999-2000;REG;Nuggets;81;33.33;19.15;2.89;5.57;8.46;1.96;0.85;1.72;2.84;3.90;7.58;14.95;0.507;0.00;0.02;0.000;3.99;6.37;0.626
Latrell Sprewell;1999-2000;REG;Knicks;82;39.97;18.59;0.60;3.66;4.26;4.05;1.33;0.27;2.76;2.24;6.93;15.91;0.435;0.54;1.55;0.346;4.20;4.84;0.866
Sam Cassell;1999-2000;REG;Bucks;81;35.35;18.59;0.85;2.86;3.72;9.00;1.26;0.10;3.30;3.15;6.73;14.44;0.466;0.32;1.11;0.289;4.81;5.49;0.876
Clifford Robinson;1999-2000;REG;Suns;80;35.52;18.48;1.31;3.18;4.49;2.80;1.13;0.76;2.08;3.00;6.63;14.28;0.464;1.50;4.05;0.370;3.73;4.76;0.782
Michael Dickerson;1999-2000;REG;Grizzlies;82;37.87;18.24;0.95;2.45;3.40;2.54;1.41;0.55;2.01;2.76;6.76;15.49;0.436;1.45;3.55;0.409;3.28;3.95;0.830
Jalen Rose;1999-2000;REG;Pacers;80;37.18;18.21;0.53;4.31;4.84;4.00;1.05;0.61;2.35;2.93;7.04;14.95;0.471;0.96;2.45;0.393;3.18;3.84;0.827
Reggie Miller;1999-2000;REG;Pacers;81;36.93;18.15;0.62;2.33;2.95;2.31;1.05;0.31;1.59;1.56;5.75;12.85;0.448;2.04;4.99;0.408;4.60;5.01;0.919
Steve Francis;1999-2000;REG;Rockets;77;36.05;18.03;1.97;3.34;5.31;6.58;1.53;0.38;3.97;3.00;6.45;14.51;0.445;1.39;4.03;0.345;3.73;4.74;0.786
David Robinson;1999-2000;REG;Spurs;80;31.98;17.84;2.41;7.21;9.63;1.78;1.21;2.29;2.05;3.09;6.60;12.89;0.512;0.00;0.03;0.000;4.64;6.39;0.726
Shawn Kemp;1999-2000;REG;Cavaliers;82;30.41;17.84;2.82;6.02;8.84;1.68;1.22;1.17;3.55;4.52;5.90;14.15;0.417;0.02;0.07;0.333;6.01;7.74;0.776
Dirk Nowitzki;1999-2000;REG;Mavericks;82;35.87;17.50;1.24;5.24;6.49;2.48;0.77;0.83;1.72;3.12;6.28;13.63;0.461;1.41;3.73;0.379;3.52;4.24;0.830
Jamal Mashburn;1999-2000;REG;Heat;76;37.19;17.47;0.84;4.17;5.01;3.92;1.04;0.18;2.37;2.83;6.78;15.24;0.445;1.47;3.66;0.403;2.45;3.14;0.778
Mitch Richmond;1999-2000;REG;Wizards;74;32.39;17.36;0.50;2.38;2.88;2.50;1.49;0.18;2.08;2.58;6.04;14.18;0.426;1.26;3.26;0.386;4.03;4.59;0.876
Maurice Taylor;1999-2000;REG;Clippers;62;35.97;17.10;1.55;4.90;6.45;1.63;0.82;0.77;2.73;3.50;7.39;15.94;0.464;0.02;0.13;0.125;2.31;3.24;0.711
Terrell Brandon;1999-2000;REG;Timberwolves;71;36.11;17.07;0.62;2.73;3.35;8.86;1.89;0.42;2.59;2.23;6.85;14.68;0.466;0.75;1.86;0.402;2.63;2.93;0.899
Anfernee Hardaway;1999-2000;REG;Suns;60;36.36;16.92;1.52;4.27;5.78;5.25;1.57;0.63;2.55;2.72;6.30;13.30;0.474;0.55;1.70;0.324;3.77;4.77;0.790
Ron Mercer;1999-2000;REG;Nuggets, Magic;68;34.94;16.88;0.94;2.74;3.68;2.32;1.10;0.34;2.22;2.22;6.76;15.88;0.426;0.22;0.71;0.313;3.13;3.97;0.789
Derek Anderson;1999-2000;REG;Clippers;64;34.37;16.88;1.25;2.78;4.03;3.44;1.41;0.17;2.61;2.33;5.89;13.44;0.438;0.86;2.78;0.309;4.23;4.83;0.877
Derrick Coleman;1999-2000;REG;Hornets;74;31.75;16.74;1.68;6.86;8.54;2.36;0.46;1.76;2.34;2.64;6.03;13.23;0.456;0.69;1.91;0.362;4.00;5.09;0.785
Jim Jackson;1999-2000;REG;Hawks;79;34.98;16.67;1.28;3.71;4.99;2.91;0.72;0.13;2.34;2.11;6.42;15.63;0.411;1.48;3.84;0.386;2.35;2.68;0.877
Cedric Ceballos;1999-2000;REG;Mavericks;69;29.90;16.62;2.49;4.20;6.70;1.30;0.81;0.35;1.81;2.39;6.48;14.52;0.446;0.64;1.94;0.328;3.03;3.59;0.843
Vin Baker;1999-2000;REG;SuperSonics;79;36.05;16.59;2.87;4.78;7.66;1.87;0.59;0.84;2.70;3.65;6.51;14.29;0.455;0.03;0.10;0.250;3.56;5.22;0.682
Lamar Odom;1999-2000;REG;Clippers;76;36.41;16.57;2.09;5.74;7.83;4.17;1.20;1.25;3.39;3.83;5.91;13.47;0.438;0.78;2.16;0.360;3.97;5.53;0.719
Rasheed Wallace;1999-2000;REG;Trail Blazers;81;35.16;16.36;1.59;5.40;6.99;1.75;1.07;1.32;1.94;2.67;6.69;12.90;0.519;0.10;0.62;0.160;2.88;4.09;0.704
Darrell Armstrong;1999-2000;REG;Magic;82;31.56;16.22;0.79;2.50;3.29;6.11;2.06;0.11;3.02;1.67;5.90;13.65;0.433;1.67;4.91;0.340;2.74;3.01;0.911
Nick Van Exel;1999-2000;REG;Nuggets;79;36.91;16.14;0.43;3.51;3.94;9.04;0.86;0.14;2.80;1.87;5.99;15.35;0.390;1.68;5.08;0.332;2.48;3.04;0.817
Chris Mills;1999-2000;REG;Warriors;20;32.48;16.10;2.30;3.85;6.15;2.35;0.90;0.20;1.25;3.00;6.15;14.60;0.421;0.40;1.50;0.267;3.40;4.20;0.810
Glen Rice;1999-2000;REG;Lakers;80;31.60;15.90;0.70;3.39;4.09;2.21;0.59;0.15;1.43;2.24;5.26;12.25;0.430;1.05;2.86;0.367;4.33;4.95;0.874
Lamond Murray;1999-2000;REG;Cavaliers;74;32.02;15.88;1.72;4.00;5.72;1.78;1.42;0.49;2.49;2.81;6.22;13.77;0.451;0.69;1.88;0.367;2.76;3.62;0.761
Cuttino Mobley;1999-2000;REG;Rockets;81;30.84;15.77;0.73;2.83;3.56;2.57;1.07;0.40;2.30;2.11;5.40;12.54;0.430;1.28;3.60;0.356;3.69;4.36;0.847
Tracy McGrady;1999-2000;REG;Raptors;79;31.15;15.35;2.38;3.96;6.34;3.33;1.14;1.91;2.03;2.54;5.81;12.89;0.451;0.23;0.82;0.277;3.51;4.96;0.707
Patrick Ewing;1999-2000;REG;Knicks;62;32.30;14.98;2.26;7.48;9.74;0.94;0.58;1.35;2.29;3.16;5.82;12.50;0.466;0.00;0.03;0.000;3.34;4.56;0.731
Larry Hughes;1999-2000;REG;76ers, Warriors;82;28.35;14.95;1.38;2.88;4.26;2.50;1.40;0.34;2.38;2.33;5.60;13.99;0.400;0.35;1.52;0.232;3.40;4.60;0.740
Steven Smith;1999-2000;REG;Trail Blazers;82;32.78;14.94;1.50;2.32;3.82;2.55;0.87;0.38;1.43;2.61;5.12;10.98;0.467;1.17;2.94;0.398;3.52;4.15;0.850
Juwan Howard;1999-2000;REG;Wizards;82;35.52;14.88;1.61;4.12;5.73;3.01;0.82;0.26;2.74;3.65;6.21;13.51;0.459;0.00;0.09;0.000;2.46;3.35;0.735
Toni Kukoc;1999-2000;REG;Bulls, 76ers;56;31.88;14.82;1.34;3.54;4.88;4.71;1.38;0.50;2.61;2.00;5.30;13.00;0.408;0.79;3.00;0.262;3.43;4.73;0.725
Mike Bibby;1999-2000;REG;Grizzlies;82;38.48;14.51;0.89;2.84;3.73;8.11;1.61;0.18;3.01;2.09;5.60;12.57;0.445;0.94;2.59;0.363;2.38;3.05;0.780
Charles Barkley;1999-2000;REG;Rockets;20;31.00;14.45;3.55;6.90;10.45;3.15;0.70;0.20;2.20;2.40;5.30;11.10;0.477;0.30;1.30;0.231;3.55;5.50;0.645
Jason Kidd;1999-2000;REG;Suns;67;39.02;14.31;1.43;5.78;7.21;10.12;2.00;0.42;3.37;2.21;5.22;12.76;0.409;0.84;2.48;0.337;3.03;3.66;0.829
Donyell Marshall;1999-2000;REG;Warriors;64;32.38;14.22;2.95;7.00;9.95;2.61;1.06;1.06;1.92;2.81;5.17;13.13;0.394;0.77;2.16;0.355;3.11;3.98;0.780
Bryon Russell;1999-2000;REG;Jazz;82;35.35;14.12;1.21;4.00;5.21;1.93;1.56;0.28;1.23;3.11;4.98;11.15;0.446;1.29;3.27;0.396;2.88;3.84;0.749
Kenny Anderson;1999-2000;REG;Celtics;82;31.62;14.01;0.67;2.07;2.74;5.12;1.70;0.10;1.59;2.80;5.29;12.02;0.440;1.04;2.68;0.386;2.39;3.09;0.775
John Starks;1999-2000;REG;Warriors, Bulls;37;31.37;13.92;0.27;2.46;2.73;4.89;1.14;0.11;1.81;2.76;5.49;14.65;0.375;1.59;4.62;0.345;1.35;1.59;0.847
Bob Sura;1999-2000;REG;Cavaliers;73;30.18;13.82;0.68;3.26;3.95;3.89;1.25;0.26;2.03;2.75;4.88;11.16;0.437;1.67;4.55;0.367;2.40;3.44;0.697
Rodney Rogers;1999-2000;REG;Suns;82;27.85;13.78;1.68;3.77;5.45;2.07;1.15;0.57;1.99;3.54;5.22;10.74;0.486;1.40;3.20;0.439;1.94;3.04;0.639
Gary Trent;1999-2000;REG;Mavericks;11;27.25;13.73;1.82;2.91;4.73;2.00;0.73;0.27;2.27;2.55;6.36;12.91;0.493;0.00;0.18;0.000;1.00;1.91;0.524
Tom Gugliotta;1999-2000;REG;Suns;54;32.75;13.67;2.61;5.26;7.87;2.30;1.48;0.57;1.96;2.81;5.74;11.94;0.481;0.02;0.15;0.125;2.17;2.80;0.775
David Wesley;1999-2000;REG;Hornets;82;33.60;13.61;0.48;2.27;2.74;5.65;1.33;0.13;1.94;2.27;4.96;11.65;0.426;1.07;3.02;0.355;2.61;3.35;0.778
Bobby Phills;1999-2000;REG;Hornets;28;28.51;13.61;0.61;1.93;2.54;2.82;1.46;0.29;1.71;2.57;5.43;11.96;0.454;1.07;3.25;0.330;1.68;2.32;0.723
Tim Hardaway;1999-2000;REG;Heat;52;32.10;13.38;0.48;2.40;2.88;7.40;0.94;0.08;2.29;2.15;4.73;12.27;0.386;1.81;4.92;0.367;2.12;2.56;0.827
Tyrone Nesby;1999-2000;REG;Clippers;73;31.77;13.33;1.12;2.64;3.77;1.66;1.03;0.42;1.40;2.81;4.99;12.53;0.398;1.29;3.85;0.335;2.07;2.62;0.791
Alan Henderson;1999-2000;REG;Hawks;82;33.56;13.21;3.23;3.73;6.96;0.94;0.99;0.66;1.70;2.84;5.23;11.34;0.461;0.01;0.12;0.100;2.73;4.07;0.671
Othella Harrington;1999-2000;REG;Grizzlies;82;32.63;13.12;2.39;4.48;6.87;1.18;0.44;0.71;2.65;3.50;5.12;10.12;0.506;0.00;0.02;0.000;2.88;3.63;0.792
Kendall Gill;1999-2000;REG;Nets;76;31.00;13.07;1.08;2.64;3.72;2.76;1.83;0.54;1.17;2.78;5.21;12.58;0.414;0.26;1.03;0.256;2.38;3.36;0.710
Kerry Kittles;1999-2000;REG;Nets;62;30.59;13.02;0.74;2.89;3.63;2.29;1.27;0.31;0.90;1.94;4.92;11.26;0.437;1.55;3.87;0.400;1.63;2.05;0.795
Rik Smits;1999-2000;REG;Pacers;79;23.44;12.89;1.19;3.89;5.08;1.08;0.25;1.27;1.37;3.15;5.46;11.27;0.484;0.00;0.01;0.000;1.97;2.67;0.739
Erick Strickland;1999-2000;REG;Mavericks;68;29.83;12.75;1.01;3.74;4.75;3.10;1.54;0.19;1.50;2.79;4.65;10.74;0.433;1.07;2.74;0.392;2.38;2.87;0.831
Lindsey Hunter;1999-2000;REG;Pistons;82;35.26;12.72;0.43;2.62;3.05;3.99;1.57;0.27;1.77;2.63;4.62;10.88;0.425;2.05;4.74;0.432;1.43;1.88;0.760
Elden Campbell;1999-2000;REG;Hornets;78;32.53;12.65;2.15;5.41;7.56;1.65;0.72;1.92;1.63;3.45;4.74;10.63;0.446;0.00;0.08;0.000;3.17;4.59;0.690
Rod Strickland;1999-2000;REG;Wizards;69;31.69;12.59;1.06;2.70;3.75;7.52;1.36;0.26;2.71;2.13;4.74;11.04;0.429;0.01;0.30;0.048;3.10;4.42;0.702
Damon Stoudamire;1999-2000;REG;Trail Blazers;78;30.43;12.49;0.78;2.33;3.12;5.19;0.99;0.01;1.91;2.22;4.95;11.46;0.432;1.03;2.72;0.377;1.56;1.86;0.841
Scottie Pippen;1999-2000;REG;Trail Blazers;82;33.54;12.46;1.39;4.87;6.26;4.95;1.43;0.50;2.54;2.54;4.73;10.49;0.451;1.05;3.21;0.327;1.95;2.72;0.717
Raef LaFrentz;1999-2000;REG;Nuggets;81;30.02;12.42;2.10;5.81;7.91;1.20;0.52;2.22;1.19;3.60;4.84;10.85;0.446;0.74;2.26;0.328;2.00;2.91;0.686
Jeff Hornacek;1999-2000;REG;Jazz;77;27.22;12.38;0.64;1.73;2.36;2.62;0.86;0.21;1.47;1.94;4.65;9.45;0.492;0.86;1.79;0.478;2.22;2.34;0.950
Doug Christie;1999-2000;REG;Raptors;73;31.02;12.37;0.86;3.04;3.90;4.40;1.40;0.59;1.97;2.29;4.26;10.47;0.407;1.36;3.77;0.360;2.49;2.96;0.843
Jason Williams;1999-2000;REG;Kings;81;34.01;12.33;0.27;2.57;2.84;7.27;1.44;0.10;3.65;1.73;4.48;12.01;0.373;1.79;6.23;0.287;1.58;2.10;0.753
Shandon Anderson;1999-2000;REG;Rockets;82;32.97;12.30;1.11;3.57;4.68;2.91;1.17;0.39;2.37;2.23;4.49;9.49;0.473;0.96;2.74;0.351;2.37;3.09;0.767
Vlade Divac;1999-2000;REG;Kings;82;28.97;12.26;2.12;5.88;8.00;2.98;1.26;1.26;2.32;3.06;4.68;9.32;0.503;0.09;0.32;0.269;2.80;4.06;0.691
Christian Laettner;1999-2000;REG;Pistons;82;29.74;12.22;2.13;4.61;6.74;2.27;1.01;0.55;2.27;3.98;4.62;9.77;0.473;0.09;0.29;0.292;2.89;3.56;0.812
John Stockton;1999-2000;REG;Jazz;82;29.65;12.07;0.55;2.07;2.62;8.57;1.74;0.18;2.18;2.34;4.43;8.84;0.501;0.52;1.48;0.355;2.70;3.13;0.860
Metta World Peace;1999-2000;REG;Bulls;72;31.14;12.03;0.86;3.42;4.28;2.74;1.65;0.54;2.31;2.21;4.29;10.54;0.407;0.83;2.65;0.314;2.61;3.88;0.674
Jason Caffey;1999-2000;REG;Warriors;71;30.42;12.00;2.66;4.13;6.79;1.68;0.87;0.28;2.39;3.79;4.55;9.51;0.479;0.00;0.03;0.000;2.90;4.86;0.597
Tyrone Hill;1999-2000;REG;76ers;68;31.73;11.99;3.24;5.96;9.19;0.76;0.94;0.40;1.82;3.57;4.68;9.65;0.485;0.00;0.01;0.000;2.63;3.81;0.691
Chris Gatling;1999-2000;REG;Magic, Nuggets;85;21.29;11.93;1.81;4.09;5.91;0.84;0.96;0.27;1.99;2.89;4.29;9.44;0.455;0.21;0.82;0.257;3.13;4.39;0.713
Voshon Lenard;1999-2000;REG;Heat;53;27.09;11.87;0.70;2.19;2.89;2.57;0.77;0.28;1.51;2.40;4.30;10.57;0.407;1.68;4.30;0.390;1.58;2.00;0.792
Theo Ratliff;1999-2000;REG;76ers;57;31.14;11.86;2.46;5.18;7.63;0.63;0.56;3.00;1.89;3.25;4.33;8.61;0.503;0.00;0.00;0.000;3.19;4.14;0.771
Peja Stojakovic;1999-2000;REG;Kings;74;23.66;11.85;1.00;2.73;3.73;1.43;0.70;0.09;1.19;1.31;4.34;9.68;0.448;1.35;3.61;0.375;1.82;2.07;0.882
Brent Barry;1999-2000;REG;SuperSonics;80;34.13;11.81;0.63;4.03;4.65;3.64;1.29;0.39;1.78;2.85;4.09;8.84;0.463;2.05;4.99;0.411;1.59;1.96;0.809
Tim Thomas;1999-2000;REG;Bucks;80;26.19;11.81;1.25;2.90;4.15;1.41;0.74;0.39;1.61;2.84;4.34;9.41;0.461;0.79;2.28;0.346;2.35;3.04;0.774
Arvydas Sabonis;1999-2000;REG;Trail Blazers;66;25.51;11.79;1.47;6.30;7.77;1.79;0.65;1.18;1.47;2.79;4.58;9.06;0.505;0.11;0.29;0.369;2.53;3.00;0.843
Ruben Patterson;1999-2000;REG;SuperSonics;81;25.91;11.63;2.69;2.67;5.36;1.56;1.16;0.49;1.78;2.35;4.37;8.16;0.536;0.15;0.33;0.444;2.74;3.96;0.692
Wally Szczerbiak;1999-2000;REG;Timberwolves;73;29.75;11.58;1.22;2.51;3.73;2.75;0.79;0.32;1.14;2.40;4.68;9.16;0.511;0.38;1.07;0.359;1.82;2.21;0.826
Anthony Mason;1999-2000;REG;Hornets;82;38.25;11.56;1.77;6.76;8.52;4.48;0.90;0.35;1.95;2.68;3.87;8.06;0.480;0.00;0.01;0.000;3.83;5.13;0.746
Antonio Davis;1999-2000;REG;Raptors;79;31.40;11.52;2.97;5.84;8.81;1.33;0.48;1.27;1.53;3.38;3.96;9.01;0.440;0.00;0.00;0.000;3.59;4.70;0.765
Dikembe Mutombo;1999-2000;REG;Hawks;82;36.40;11.49;3.71;10.40;14.11;1.28;0.33;3.28;2.12;3.02;3.93;6.99;0.562;0.00;0.00;0.000;3.63;5.13;0.708
Tariq Abdul-Wahad;1999-2000;REG;Magic, Nuggets;61;25.83;11.43;1.66;3.11;4.77;1.61;0.97;0.46;1.74;2.41;4.49;10.59;0.424;0.05;0.38;0.131;2.39;3.16;0.756
Malik Sealy;1999-2000;REG;Timberwolves;82;29.11;11.33;1.45;2.84;4.29;2.40;0.93;0.23;1.34;2.40;4.52;9.51;0.476;0.12;0.43;0.286;2.16;2.66;0.812
Mookie Blaylock;1999-2000;REG;Warriors;73;33.64;11.26;0.75;2.95;3.70;6.70;2.00;0.30;1.96;1.67;4.48;11.47;0.391;1.38;4.12;0.336;0.92;1.30;0.705
Avery Johnson;1999-2000;REG;Spurs;82;31.40;11.21;0.40;1.52;1.93;5.99;0.93;0.22;1.71;1.83;4.90;10.37;0.473;0.01;0.11;0.111;1.39;1.89;0.735
Andre Miller;1999-2000;REG;Cavaliers;82;25.59;11.15;1.04;2.38;3.41;5.80;1.02;0.21;2.02;2.37;4.13;9.21;0.449;0.12;0.60;0.204;2.76;3.56;0.774
Vernon Maxwell;1999-2000;REG;SuperSonics;47;20.87;10.91;0.32;1.36;1.68;1.60;0.81;0.19;1.13;1.77;3.60;10.43;0.345;1.43;4.74;0.300;2.30;3.15;0.730
Walt Williams;1999-2000;REG;Rockets;76;24.47;10.88;0.91;3.12;4.03;2.07;0.64;0.58;1.49;2.49;4.11;8.96;0.458;1.34;3.43;0.391;1.33;1.62;0.821
Nick Anderson;1999-2000;REG;Kings;72;28.65;10.85;1.15;3.56;4.71;1.71;1.31;0.22;1.32;1.64;4.25;10.86;0.391;1.83;5.51;0.332;0.51;1.06;0.487
Larry Johnson;1999-2000;REG;Knicks;70;32.36;10.71;1.24;4.19;5.43;2.50;0.60;0.10;1.34;2.93;4.03;9.31;0.433;0.83;2.49;0.333;1.83;2.39;0.766
John Amaechi;1999-2000;REG;Magic;80;20.73;10.45;0.78;2.55;3.33;1.19;0.44;0.46;1.74;2.01;3.83;8.75;0.437;0.01;0.08;0.167;2.79;3.64;0.766
Hakeem Olajuwon;1999-2000;REG;Rockets;44;23.78;10.34;1.48;4.75;6.23;1.39;0.93;1.59;1.66;2.00;4.39;9.57;0.458;0.00;0.05;0.000;1.57;2.55;0.616
Corliss Williamson;1999-2000;REG;Kings;76;22.49;10.33;1.61;2.21;3.82;1.08;0.50;0.25;1.45;2.53;4.09;8.18;0.500;0.00;0.00;0.000;2.14;2.79;0.769
Austin Croshere;1999-2000;REG;Pacers;81;23.28;10.31;1.67;4.70;6.37;1.10;0.54;0.74;1.49;2.51;3.56;8.06;0.441;0.78;2.15;0.362;2.42;2.85;0.848
Shawn Marion;1999-2000;REG;Suns;51;24.76;10.20;2.06;4.45;6.51;1.35;0.75;1.04;1.00;2.22;4.35;9.24;0.471;0.08;0.43;0.182;1.41;1.67;0.847
Marcus Camby;1999-2000;REG;Knicks;59;26.20;10.19;2.95;4.86;7.81;0.83;0.73;1.97;1.22;3.46;3.83;7.98;0.480;0.02;0.03;0.499;2.51;3.75;0.670
Tracy Murray;1999-2000;REG;Wizards;80;22.73;10.16;0.79;2.60;3.39;0.90;0.56;0.30;1.05;2.31;3.63;8.38;0.433;1.41;3.29;0.430;1.50;1.76;0.851
George McCloud;1999-2000;REG;Nuggets;78;27.19;10.09;0.92;2.73;3.65;3.15;0.62;0.33;1.72;2.31;3.41;8.18;0.417;1.37;3.63;0.378;1.90;2.32;0.818
Dale Davis;1999-2000;REG;Pacers;74;28.80;10.04;3.46;6.39;9.85;0.86;0.70;1.27;1.23;2.74;4.08;8.14;0.502;0.00;0.00;0.000;1.88;2.74;0.685
Johnny Newman;1999-2000;REG;Nets;82;21.44;10.00;0.48;1.40;1.88;0.79;0.65;0.13;1.09;2.52;3.39;7.60;0.446;0.88;2.32;0.379;2.34;2.79;0.838
Joe Smith;1999-2000;REG;Timberwolves;78;25.34;9.92;2.38;3.82;6.21;1.13;0.58;1.09;1.53;3.87;3.71;7.99;0.464;0.01;0.01;1.000;2.50;3.31;0.756
Anthony Peeler;1999-2000;REG;Timberwolves;82;24.95;9.80;0.71;2.12;2.83;2.38;0.76;0.12;1.04;2.09;3.85;8.84;0.436;1.04;3.11;0.333;1.06;1.33;0.798
Michael Olowokandi;1999-2000;REG;Clippers;80;31.17;9.79;2.43;5.78;8.20;0.48;0.44;1.75;2.21;3.80;4.13;9.45;0.437;0.00;0.00;0.000;1.54;2.36;0.651
Matt Geiger;1999-2000;REG;76ers;65;21.66;9.68;2.37;3.58;5.95;0.60;0.45;0.34;1.40;2.98;4.00;9.06;0.441;0.00;0.06;0.000;1.68;2.15;0.779
George Lynch;1999-2000;REG;76ers;75;32.24;9.63;2.88;4.88;7.76;1.81;1.59;0.51;1.60;3.08;3.96;8.59;0.461;0.20;0.48;0.417;1.51;2.44;0.618
P.J. Brown;1999-2000;REG;Heat;80;28.82;9.55;2.70;4.80;7.50;1.81;0.81;0.76;1.25;3.30;4.03;8.39;0.480;0.00;0.01;0.000;1.50;1.99;0.755
Chucky Atkins;1999-2000;REG;Magic;82;19.83;9.54;0.24;1.29;1.54;3.73;0.63;0.04;1.73;1.67;3.83;9.04;0.424;0.70;1.99;0.350;1.18;1.62;0.729
