Player;Season;Season Type;Team;Games;Min;Pts;OReb;Dreb;Reb;Ast;Stl;Blk;TO;PF;FGM;FGA;FG%;3PTM;3PTA;3PT%;FTM;FTA;FT%
LeBron James;2003-2004;REG;Cavaliers;79;39.56;20.94;1.25;4.22;5.47;5.89;1.65;0.73;3.46;1.89;7.87;18.89;0.417;0.80;2.75;0.290;4.39;5.82;0.754
Jamal Mashburn;2003-2004;REG;Hornets;19;38.45;20.84;1.00;5.16;6.16;2.47;0.74;0.26;1.95;2.21;8.21;20.95;0.392;1.00;3.53;0.284;3.42;4.21;0.813
Corey Maggette;2003-2004;REG;Clippers;73;35.69;20.66;1.32;4.58;5.89;3.07;0.89;0.22;2.84;2.97;6.21;13.88;0.447;1.04;3.16;0.329;7.21;8.49;0.848
Amar'e Stoudemire;2003-2004;REG;Suns;55;36.77;20.60;2.85;6.16;9.02;1.42;1.16;1.62;3.22;3.42;7.47;15.73;0.475;0.02;0.09;0.200;5.64;7.91;0.713
Stephon Marbury;2003-2004;REG;Suns, Knicks;81;40.19;20.23;0.72;2.53;3.25;8.88;1.59;0.11;3.07;2.12;7.38;17.11;0.431;1.07;3.38;0.318;4.40;5.38;0.817
Jermaine O'Neal;2003-2004;REG;Pacers;78;35.77;20.08;2.47;7.50;9.97;2.10;0.76;2.55;2.32;3.18;7.79;17.95;0.434;0.03;0.23;0.111;4.46;5.90;0.757
Zach Randolph;2003-2004;REG;Trail Blazers;81;37.88;20.07;2.99;7.52;10.51;2.01;0.84;0.51;3.05;2.80;8.19;16.89;0.485;0.01;0.06;0.199;3.69;4.85;0.761
Elton Brand;2003-2004;REG;Clippers;69;38.75;19.99;3.90;6.45;10.35;3.29;0.93;2.23;2.80;3.32;7.01;14.23;0.493;0.00;0.01;0.000;5.96;7.71;0.773
Sam Cassell;2003-2004;REG;Timberwolves;81;35.12;19.79;0.54;2.80;3.35;7.31;1.26;0.22;2.72;3.05;7.65;15.68;0.488;0.91;2.30;0.398;3.57;4.09;0.873
Gilbert Arenas;2003-2004;REG;Wizards;55;37.55;19.60;1.00;3.62;4.62;5.00;1.87;0.22;4.11;3.20;6.51;16.62;0.392;2.27;6.05;0.375;4.31;5.76;0.748
Shawn Marion;2003-2004;REG;Suns;79;40.09;18.96;2.68;6.65;9.33;2.71;2.11;1.32;1.97;2.57;7.47;16.97;0.440;1.14;3.35;0.340;2.89;3.39;0.851
Larry Hughes;2003-2004;REG;Wizards;61;33.88;18.82;1.57;3.77;5.34;2.43;1.56;0.43;2.49;2.41;6.57;16.54;0.397;1.30;3.80;0.341;4.38;5.49;0.797
Jason Richardson;2003-2004;REG;Warriors;78;37.68;18.73;1.59;5.13;6.72;2.90;1.10;0.53;2.51;2.33;7.22;16.46;0.438;0.99;3.50;0.282;3.31;4.83;0.684
Chris Webber;2003-2004;REG;Kings;23;36.16;18.70;2.09;6.61;8.70;4.57;1.35;0.87;2.61;3.30;7.57;18.30;0.413;0.04;0.22;0.200;3.52;4.96;0.711
Michael Finley;2003-2004;REG;Mavericks;72;38.60;18.64;1.08;3.43;4.51;2.94;1.17;0.54;1.15;1.64;7.14;16.10;0.443;2.08;5.14;0.405;2.28;2.68;0.850
Allan Houston;2003-2004;REG;Knicks;50;35.88;18.48;0.40;2.02;2.42;1.98;0.76;0.04;2.04;2.10;6.80;15.62;0.435;1.74;4.04;0.431;3.14;3.44;0.913
Richard Jefferson;2003-2004;REG;Nets;82;38.23;18.48;1.33;4.33;5.66;3.84;1.12;0.34;2.41;2.73;6.77;13.60;0.498;0.59;1.61;0.364;4.35;5.71;0.763
Mike Bibby;2003-2004;REG;Kings;82;36.02;18.37;0.82;2.56;3.38;5.41;1.37;0.22;2.13;1.78;6.43;14.27;0.450;1.80;4.61;0.392;3.71;4.55;0.815
Metta World Peace;2003-2004;REG;Pacers;73;37.19;18.26;1.37;3.90;5.27;3.73;2.08;0.68;2.77;2.66;6.41;15.23;0.421;1.03;3.32;0.310;4.41;6.01;0.733
Stephen Jackson;2003-2004;REG;Hawks;80;36.83;18.13;1.21;3.41;4.63;3.05;1.78;0.25;2.79;2.70;6.70;15.76;0.425;1.81;5.34;0.340;2.91;3.71;0.785
Rashard Lewis;2003-2004;REG;SuperSonics;80;36.65;17.76;1.66;4.81;6.48;2.19;1.24;0.68;1.69;2.91;6.69;15.36;0.435;1.81;4.83;0.376;2.58;3.38;0.763
Pau Gasol;2003-2004;REG;Grizzlies;78;31.42;17.71;2.64;5.05;7.69;2.54;0.56;1.69;2.40;2.37;6.49;13.45;0.482;0.05;0.19;0.267;4.68;6.55;0.714
Richard Hamilton;2003-2004;REG;Pistons;78;35.67;17.63;1.00;2.58;3.58;3.97;1.32;0.22;2.69;2.85;6.79;14.95;0.455;0.23;0.87;0.265;3.81;4.38;0.868
Yao Ming;2003-2004;REG;Rockets;82;32.90;17.45;2.40;6.56;8.96;1.49;0.27;1.90;2.49;3.33;6.52;12.50;0.522;0.00;0.02;0.000;4.40;5.44;0.809
Eddie Jones;2003-2004;REG;Heat;81;36.58;17.30;0.47;3.33;3.80;3.19;1.14;0.42;1.59;2.79;5.84;14.27;0.409;2.19;5.91;0.370;3.43;4.11;0.835
Jamal Crawford;2003-2004;REG;Bulls;80;35.16;17.29;0.58;2.96;3.54;5.06;1.39;0.36;2.41;2.01;6.36;16.48;0.386;2.06;6.51;0.317;2.50;3.00;0.833
Quentin Richardson;2003-2004;REG;Clippers;65;36.00;17.25;2.25;4.12;6.37;2.14;1.03;0.29;2.17;2.00;6.54;16.43;0.398;1.85;5.25;0.352;2.32;3.14;0.740
Lamar Odom;2003-2004;REG;Heat;80;37.53;17.14;2.00;7.70;9.70;4.09;1.06;0.89;2.95;3.41;6.06;14.09;0.430;0.76;2.56;0.298;4.25;5.73;0.742
Juwan Howard;2003-2004;REG;Magic;81;35.09;16.99;2.11;4.93;7.04;1.95;0.67;0.27;2.20;3.51;6.53;14.43;0.453;0.00;0.01;0.000;3.93;4.85;0.809
Chauncey Billups;2003-2004;REG;Pistons;78;35.48;16.90;0.45;3.09;3.54;5.72;1.08;0.10;2.42;2.27;5.03;12.77;0.394;1.67;4.29;0.388;5.18;5.90;0.878
Jason Terry;2003-2004;REG;Hawks;81;37.22;16.78;0.60;3.54;4.15;5.40;1.53;0.20;2.83;2.37;6.16;14.77;0.417;1.80;5.20;0.347;2.65;3.21;0.827
Latrell Sprewell;2003-2004;REG;Timberwolves;82;37.31;16.77;0.68;3.10;3.78;3.49;1.07;0.26;1.93;1.23;6.32;15.44;0.409;1.21;3.65;0.331;2.93;3.60;0.814
Kenyon Martin;2003-2004;REG;Nets;65;34.35;16.71;2.05;7.45;9.49;2.46;1.46;1.26;2.58;3.54;6.75;13.85;0.488;0.11;0.38;0.280;3.09;4.52;0.684
Joe Johnson;2003-2004;REG;Suns;82;40.67;16.67;0.98;3.72;4.70;4.41;1.13;0.32;2.43;2.16;6.77;15.74;0.430;1.01;3.32;0.305;2.12;2.83;0.750
Glenn Robinson;2003-2004;REG;76ers;42;31.98;16.62;1.10;3.40;4.50;1.36;1.00;0.21;2.52;2.29;6.55;14.62;0.448;0.81;2.38;0.340;2.71;3.26;0.832
Steve Francis;2003-2004;REG;Rockets;79;40.46;16.58;1.47;4.01;5.48;6.24;1.76;0.44;3.72;3.25;5.70;14.14;0.403;0.92;3.16;0.292;4.27;5.51;0.775
Andrei Kirilenko;2003-2004;REG;Jazz;78;37.21;16.46;2.90;5.17;8.06;3.13;1.90;2.76;2.76;2.23;5.28;11.94;0.443;0.87;2.58;0.338;5.03;6.36;0.790
Shareef Abdur-Rahim;2003-2004;REG;Hawks, Trail Blazers;85;31.57;16.28;2.22;5.29;7.52;2.05;0.80;0.44;2.16;2.61;5.89;12.40;0.475;0.11;0.40;0.265;4.39;5.05;0.869
Dwyane Wade;2003-2004;REG;Heat;61;34.99;16.25;1.39;2.66;4.05;4.51;1.41;0.56;3.21;2.30;6.08;13.08;0.465;0.26;0.87;0.302;3.82;5.11;0.747
Matt Harpring;2003-2004;REG;Jazz;31;36.46;16.19;2.94;5.03;7.97;2.03;0.71;0.06;2.10;3.29;6.23;13.23;0.471;0.26;1.06;0.242;3.48;5.06;0.688
Keith Van Horn;2003-2004;REG;Knicks, Bucks;72;32.51;16.14;2.07;4.89;6.96;1.67;0.94;0.46;2.35;2.99;5.69;12.54;0.454;1.29;3.24;0.399;3.46;4.03;0.859
Rasheed Wallace;2003-2004;REG;Trail Blazers, Hawks, Pistons;68;34.02;16.00;1.50;5.25;6.75;2.29;0.90;1.79;1.75;2.79;6.25;14.32;0.436;1.21;3.65;0.331;2.29;3.12;0.736
Cuttino Mobley;2003-2004;REG;Rockets;80;40.41;15.75;0.50;4.03;4.53;3.23;1.34;0.41;2.25;2.24;5.75;13.51;0.426;2.05;5.25;0.390;2.20;2.71;0.811
Carlos Boozer;2003-2004;REG;Cavaliers;75;34.61;15.49;3.07;8.36;11.43;1.97;0.99;0.73;1.79;2.65;6.28;12.00;0.523;0.01;0.08;0.166;2.92;3.80;0.768
Jalen Rose;2003-2004;REG;Bulls, Raptors;66;38.04;15.48;0.52;3.52;4.03;4.98;0.77;0.33;3.15;2.79;5.80;14.42;0.402;1.05;3.06;0.342;2.83;3.50;0.810
Jason Kidd;2003-2004;REG;Nets;67;36.06;15.46;1.27;5.12;6.39;9.22;1.82;0.21;3.19;1.64;5.49;14.31;0.384;1.40;4.37;0.321;3.07;3.72;0.827
Zydrunas Ilgauskas;2003-2004;REG;Cavaliers;81;30.19;15.27;3.44;4.62;8.06;1.35;0.48;2.48;2.01;3.42;5.75;11.91;0.483;0.02;0.09;0.286;3.74;5.01;0.746
Andre Miller;2003-2004;REG;Nuggets;82;34.70;14.80;1.55;2.91;4.46;6.11;1.73;0.30;2.62;2.37;5.24;11.48;0.457;0.15;0.79;0.185;4.17;5.01;0.832
Antawn Jamison;2003-2004;REG;Mavericks;82;29.05;14.78;2.84;3.50;6.34;0.85;1.01;0.37;0.99;2.12;5.95;11.13;0.535;0.20;0.49;0.400;2.68;3.59;0.748
Tim Thomas;2003-2004;REG;Bucks, Knicks;66;31.07;14.70;0.97;3.88;4.85;1.88;0.97;0.30;1.76;2.97;5.50;12.32;0.446;1.11;2.94;0.376;2.59;3.30;0.784
Donyell Marshall;2003-2004;REG;Bulls, Raptors;82;36.34;14.70;2.56;7.29;9.85;1.49;1.13;1.51;1.43;3.01;5.73;12.44;0.461;1.60;3.96;0.403;1.63;2.22;0.736
Eddy Curry;2003-2004;REG;Bulls;73;29.53;14.66;1.96;4.22;6.18;0.93;0.33;1.14;2.42;3.53;5.71;11.51;0.496;0.01;0.01;1.000;3.22;4.79;0.671
Tony Parker;2003-2004;REG;Spurs;75;34.40;14.65;0.57;2.59;3.16;5.48;0.81;0.09;2.39;1.97;5.64;12.61;0.447;0.83;2.65;0.312;2.55;3.63;0.702
Gary Payton;2003-2004;REG;Lakers;82;34.55;14.62;0.88;3.29;4.17;5.48;1.17;0.23;1.84;2.06;5.88;12.49;0.471;0.67;2.01;0.333;2.20;3.07;0.714
Steve Nash;2003-2004;REG;Mavericks;78;33.52;14.46;0.76;2.22;2.97;8.81;0.86;0.10;2.68;1.78;5.09;10.83;0.470;1.33;3.29;0.405;2.95;3.22;0.916
Desmond Mason;2003-2004;REG;Bucks;82;30.65;14.43;1.13;3.24;4.38;1.85;0.73;0.29;1.80;2.33;4.99;10.57;0.472;0.11;0.48;0.231;4.34;5.65;0.769
Ricky Davis;2003-2004;REG;Cavaliers, Celtics;79;31.35;14.43;0.97;3.56;4.53;3.28;1.22;0.28;2.39;2.16;5.65;12.03;0.469;0.66;1.77;0.371;2.48;3.46;0.718
Voshon Lenard;2003-2004;REG;Nuggets;73;30.29;14.22;0.63;2.11;2.74;2.07;0.84;0.16;1.38;2.42;5.40;12.78;0.422;1.45;3.96;0.367;1.97;2.49;0.791
Brad Miller;2003-2004;REG;Kings;72;36.49;14.08;2.65;7.67;10.32;4.33;0.94;1.19;2.00;3.43;5.18;10.15;0.510;0.17;0.53;0.316;3.56;4.57;0.778
Antoine Walker;2003-2004;REG;Mavericks;82;34.58;14.04;2.41;5.93;8.34;4.50;0.79;0.79;2.46;2.59;5.89;13.77;0.428;1.00;3.72;0.269;1.26;2.27;0.554
David Wesley;2003-2004;REG;Hornets;61;32.88;13.95;0.46;1.74;2.20;2.87;1.16;0.23;1.64;2.41;5.10;13.11;0.389;1.51;4.67;0.323;2.25;2.98;0.753
Jerry Stackhouse;2003-2004;REG;Wizards;26;29.81;13.92;0.62;3.00;3.62;3.96;0.92;0.12;3.38;1.88;4.92;12.35;0.399;0.88;2.50;0.354;3.19;3.96;0.806
Bobby Jackson;2003-2004;REG;Kings;50;23.69;13.78;1.10;2.38;3.48;2.10;0.98;0.16;1.26;2.12;5.26;11.84;0.444;1.62;4.38;0.370;1.64;2.18;0.752
James Posey;2003-2004;REG;Grizzlies;82;29.76;13.73;1.12;3.79;4.91;1.49;1.67;0.49;1.37;3.02;4.49;9.39;0.478;1.37;3.54;0.386;3.39;4.09;0.830
Jamaal Magloire;2003-2004;REG;Hornets;82;34.06;13.65;3.27;7.06;10.33;1.05;0.52;1.23;2.45;3.39;4.67;9.87;0.473;0.00;0.01;0.000;4.30;5.73;0.751
Derek Anderson;2003-2004;REG;Trail Blazers;51;35.52;13.61;0.51;3.06;3.57;4.47;1.29;0.06;1.76;1.55;4.51;12.00;0.376;1.55;5.08;0.305;3.04;3.69;0.824
Kenny Thomas;2003-2004;REG;76ers;74;36.52;13.59;3.53;6.61;10.14;1.50;1.11;0.45;2.32;2.96;5.15;10.99;0.469;0.01;0.07;0.200;3.28;4.36;0.752
Damon Stoudamire;2003-2004;REG;Trail Blazers;82;38.05;13.40;0.63;3.12;3.76;6.10;1.21;0.11;2.20;2.11;4.98;12.41;0.401;1.90;5.21;0.365;1.55;1.77;0.876
Al Harrington;2003-2004;REG;Pacers;79;30.87;13.27;2.06;4.37;6.43;1.66;1.01;0.28;2.06;3.16;5.33;11.51;0.463;0.27;0.97;0.273;2.34;3.19;0.734
Karl Malone;2003-2004;REG;Lakers;42;32.80;13.19;1.45;7.29;8.74;3.88;1.19;0.48;2.45;2.76;4.60;9.52;0.482;0.00;0.02;0.000;4.00;5.36;0.747
Kerry Kittles;2003-2004;REG;Nets;82;34.71;13.07;0.68;3.30;3.99;2.51;1.52;0.49;1.16;1.76;5.29;11.70;0.453;1.18;3.37;0.351;1.30;1.66;0.787
Jim Jackson;2003-2004;REG;Rockets;80;38.39;12.91;0.65;5.44;6.09;2.83;1.08;0.29;2.19;2.84;4.78;11.25;0.424;2.03;5.06;0.400;1.34;1.59;0.843
Manu Ginobili;2003-2004;REG;Spurs;77;29.32;12.82;1.12;3.35;4.47;3.78;1.77;0.21;2.09;2.35;4.29;10.25;0.418;1.14;3.18;0.359;3.10;3.87;0.802
Carlos Arroyo;2003-2004;REG;Jazz;71;28.25;12.63;0.58;2.03;2.61;5.00;0.89;0.07;2.20;2.32;4.77;10.82;0.441;0.54;1.65;0.325;2.55;3.17;0.804
Nick Van Exel;2003-2004;REG;Warriors;39;31.06;12.56;0.41;2.26;2.67;5.28;0.51;0.05;2.00;1.46;4.79;12.28;0.390;1.18;3.85;0.307;1.79;2.54;0.707
Ronald Murray;2003-2004;REG;SuperSonics;82;24.71;12.35;0.55;1.94;2.49;2.50;0.99;0.34;1.82;1.93;4.74;11.16;0.425;0.82;2.79;0.293;2.05;2.87;0.715
Erick Dampier;2003-2004;REG;Warriors;74;32.20;12.34;4.65;7.34;11.99;0.81;0.45;1.85;1.77;3.07;4.70;8.78;0.535;0.00;0.03;0.000;2.93;4.49;0.654
Bonzi Wells;2003-2004;REG;Trail Blazers, Grizzlies;72;26.04;12.31;1.08;2.53;3.61;1.93;1.26;0.26;2.24;2.74;5.04;11.81;0.427;0.31;0.96;0.319;1.92;2.54;0.754
Kirk Hinrich;2003-2004;REG;Bulls;76;35.63;12.04;0.55;2.86;3.41;6.80;1.33;0.28;2.68;3.63;4.18;10.83;0.386;1.89;4.86;0.390;1.78;2.21;0.804
Vladimir Radmanovic;2003-2004;REG;SuperSonics;77;30.21;12.01;1.35;3.92;5.27;1.84;1.04;0.55;1.42;2.43;4.48;10.55;0.425;1.82;4.90;0.371;1.23;1.65;0.748
Jeff McInnis;2003-2004;REG;Trail Blazers, Cavaliers;70;33.94;11.83;0.47;2.04;2.51;6.14;1.03;0.09;1.71;2.33;4.77;10.67;0.447;0.66;1.81;0.362;1.63;2.04;0.797
Nene;2003-2004;REG;Nuggets;77;32.63;11.79;2.00;4.53;6.53;2.18;1.51;0.53;2.38;3.64;4.34;8.18;0.530;0.00;0.03;0.000;3.12;4.57;0.682
Clifford Robinson;2003-2004;REG;Warriors;82;34.68;11.79;0.66;3.27;3.93;3.30;0.83;0.89;2.11;2.89;4.46;11.52;0.387;1.37;3.83;0.357;1.50;2.11;0.711
Mike Dunleavy;2003-2004;REG;Warriors;75;30.78;11.69;1.16;4.73;5.89;2.93;0.91;0.17;1.91;2.25;4.31;9.60;0.449;1.25;3.39;0.370;1.83;2.47;0.741
Drew Gooden;2003-2004;REG;Magic;79;27.04;11.57;2.03;4.51;6.53;1.13;0.78;0.91;1.59;2.48;4.67;10.49;0.445;0.11;0.53;0.214;2.11;3.32;0.637
Maurice Taylor;2003-2004;REG;Rockets;75;27.74;11.49;1.75;3.37;5.12;1.43;0.57;0.63;1.99;3.37;4.89;10.20;0.480;0.00;0.03;0.000;1.71;2.32;0.736
Chris Bosh;2003-2004;REG;Raptors;75;33.55;11.48;2.55;4.88;7.43;1.04;0.79;1.41;1.43;2.87;4.36;9.49;0.459;0.07;0.19;0.357;2.69;3.84;0.701
DeShawn Stevenson;2003-2004;REG;Jazz, Magic;80;30.57;11.36;0.99;2.74;3.73;1.98;0.65;0.21;1.50;1.75;4.70;10.89;0.432;0.24;0.89;0.268;1.73;2.55;0.676
Gordan Giricek;2003-2004;REG;Magic, Jazz;73;27.99;11.33;0.70;2.40;3.10;1.67;0.77;0.21;1.41;1.97;4.33;9.92;0.436;0.82;2.08;0.395;1.85;2.16;0.854
Jason Collier;2003-2004;REG;Hawks;20;27.32;11.30;1.80;3.75;5.55;0.85;0.55;0.55;1.55;3.55;3.95;8.25;0.479;0.05;0.20;0.250;3.35;4.25;0.788
Raja Bell;2003-2004;REG;Jazz;82;24.60;11.16;0.73;2.21;2.94;1.30;0.77;0.16;1.35;3.20;4.01;9.82;0.409;0.76;2.02;0.373;2.38;3.02;0.786
Kurt Thomas;2003-2004;REG;Knicks;80;31.81;11.13;1.81;6.46;8.28;1.86;0.70;1.00;1.65;3.73;4.90;10.36;0.473;0.00;0.04;0.000;1.33;1.59;0.835
Mike Miller;2003-2004;REG;Grizzlies;65;27.14;11.11;0.65;2.68;3.32;3.57;0.91;0.22;1.65;2.49;4.15;9.48;0.438;1.23;3.31;0.372;1.57;2.17;0.723
Joe Smith;2003-2004;REG;Bucks;76;29.69;10.92;3.03;5.43;8.46;1.03;0.62;1.24;1.08;2.75;4.09;9.32;0.439;0.01;0.07;0.201;2.72;3.17;0.859
Darius Miles;2003-2004;REG;Cavaliers, Trail Blazers;79;26.37;10.90;1.42;3.13;4.54;2.05;0.85;0.77;1.65;2.13;4.62;9.53;0.485;0.09;0.51;0.175;1.57;2.44;0.642
Kwame Brown;2003-2004;REG;Wizards;74;30.15;10.88;2.41;5.03;7.43;1.51;0.89;0.70;1.89;1.95;3.89;7.96;0.489;0.01;0.03;0.500;3.08;4.51;0.683
Jason Williams;2003-2004;REG;Grizzlies;72;29.29;10.86;0.35;1.69;2.04;6.83;1.28;0.07;1.89;1.35;4.03;9.90;0.407;1.67;5.06;0.330;1.14;1.36;0.837
Brent Barry;2003-2004;REG;SuperSonics;59;30.53;10.76;0.36;3.10;3.46;5.80;1.44;0.27;2.36;2.05;3.64;7.24;0.504;1.93;4.27;0.452;1.54;1.86;0.827
Darrell Armstrong;2003-2004;REG;Hornets;79;28.42;10.63;0.80;2.06;2.86;3.94;1.68;0.20;1.96;1.87;3.68;9.32;0.395;1.71;5.43;0.315;1.56;1.82;0.854
Speedy Claxton;2003-2004;REG;Warriors;60;26.55;10.57;0.63;1.97;2.60;4.45;1.62;0.15;1.70;2.43;3.73;8.73;0.427;0.07;0.37;0.182;3.03;3.73;0.812
Brian Skinner;2003-2004;REG;Bucks;56;28.22;10.52;2.13;5.21;7.34;0.88;0.54;1.09;1.39;2.95;4.55;9.16;0.497;0.00;0.00;0.000;1.41;2.46;0.572
Tyronn Lue;2003-2004;REG;Magic;76;30.71;10.51;0.34;2.12;2.46;4.17;0.80;0.07;1.63;2.43;4.07;9.39;0.433;1.05;2.75;0.383;1.33;1.72;0.771
P.J. Brown;2003-2004;REG;Hornets;80;33.98;10.45;2.96;5.66;8.63;1.94;0.98;0.91;1.26;2.54;4.24;8.90;0.476;0.00;0.01;0.000;1.98;2.31;0.854
Eric Snow;2003-2004;REG;76ers;82;36.27;10.29;0.76;2.67;3.43;6.87;1.18;0.07;2.28;2.60;3.60;8.72;0.413;0.02;0.22;0.111;3.07;3.85;0.797
Mark Blount;2003-2004;REG;Celtics;82;29.31;10.28;2.52;4.66;7.18;0.91;0.98;1.29;1.83;3.09;4.17;7.37;0.566;0.00;0.00;0.000;1.94;2.70;0.719
Tayshaun Prince;2003-2004;REG;Pistons;82;32.86;10.26;1.13;3.62;4.76;2.33;0.77;0.84;1.45;1.82;4.12;8.82;0.468;0.70;1.91;0.363;1.32;1.72;0.766
Earl Boykins;2003-2004;REG;Nuggets;82;22.19;10.23;0.51;1.23;1.74;3.60;0.62;0.04;1.22;1.02;3.91;9.34;0.419;0.67;2.09;0.322;1.73;1.98;0.877
Rafer Alston;2003-2004;REG;Heat;82;31.54;10.22;0.32;2.44;2.76;4.54;1.39;0.22;1.56;2.59;3.50;9.32;0.376;1.96;5.29;0.371;1.26;1.63;0.769
Wally Szczerbiak;2003-2004;REG;Timberwolves;28;22.29;10.18;0.86;2.29;3.14;1.18;0.43;0.04;1.00;1.50;3.79;8.43;0.449;0.71;1.64;0.435;1.89;2.29;0.828
Chris Crawford;2003-2004;REG;Hawks;56;21.67;10.16;1.04;2.09;3.13;0.80;0.66;0.36;0.98;2.34;3.77;8.41;0.448;0.79;2.02;0.389;1.84;2.13;0.866
Doug Christie;2003-2004;REG;Kings;82;33.16;10.13;0.84;3.17;4.01;4.23;1.84;0.50;1.89;2.27;3.87;8.39;0.461;0.60;1.73;0.345;1.80;2.10;0.860
Eric Williams;2003-2004;REG;Celtics, Cavaliers;71;26.52;10.03;0.92;3.11;4.03;1.69;0.99;0.13;1.24;2.54;3.25;8.42;0.386;0.49;1.79;0.276;3.03;3.99;0.760
Reggie Miller;2003-2004;REG;Pacers;80;28.34;10.00;0.23;2.13;2.35;3.11;0.81;0.14;0.85;1.20;3.25;7.43;0.438;1.68;4.18;0.401;1.83;2.06;0.885
Troy Murphy;2003-2004;REG;Warriors;28;21.81;9.96;1.71;4.46;6.18;0.71;0.43;0.61;1.21;2.07;3.82;8.68;0.440;0.18;0.61;0.294;2.14;2.86;0.750
Vlade Divac;2003-2004;REG;Kings;81;28.52;9.88;1.68;4.04;5.72;5.33;0.70;0.95;2.14;2.74;3.88;8.25;0.470;0.02;0.16;0.154;2.10;3.21;0.654
Vin Baker;2003-2004;REG;Celtics, Knicks;54;24.44;9.83;2.07;3.11;5.19;1.22;0.54;0.59;1.43;2.96;3.85;8.00;0.481;0.02;0.06;0.333;2.11;2.91;0.726
Brian Cardinal;2003-2004;REG;Warriors;76;21.50;9.64;1.32;2.86;4.17;1.36;0.87;0.26;1.11;2.71;2.89;6.13;0.472;0.72;1.63;0.444;3.13;3.57;0.878
Kendall Gill;2003-2004;REG;Bulls;56;24.69;9.63;1.09;2.30;3.39;1.59;1.16;0.29;1.48;1.91;3.84;9.79;0.392;0.16;0.68;0.237;1.79;2.43;0.735
Mehmet Okur;2003-2004;REG;Pistons;71;22.32;9.61;2.25;3.68;5.93;0.97;0.51;0.89;1.42;1.94;3.54;7.63;0.463;0.25;0.68;0.375;2.28;2.94;0.775
Jarvis Hayes;2003-2004;REG;Wizards;70;29.18;9.61;1.01;2.76;3.77;1.51;1.01;0.16;1.57;2.24;3.97;9.93;0.400;0.57;1.87;0.305;1.10;1.40;0.786
Ben Wallace;2003-2004;REG;Pistons;81;37.77;9.54;4.00;8.42;12.42;1.70;1.77;3.04;1.52;2.00;3.89;9.23;0.421;0.01;0.10;0.124;1.75;3.58;0.490
Corliss Williamson;2003-2004;REG;Pistons;79;19.78;9.52;1.11;2.13;3.24;0.72;0.38;0.25;1.43;2.58;3.85;7.62;0.505;0.00;0.00;0.000;1.82;2.49;0.731
