Player;Season;Season Type;Team;Games;Min;Pts;OReb;Dreb;Reb;Ast;Stl;Blk;TO;PF;FGM;FGA;FG%;3PTM;3PTA;3PT%;FTM;FTA;FT%
Marcus Banks;2005-2006;REG;Celtics, Timberwolves;58;25.79;9.97;0.40;1.93;2.33;3.79;0.93;0.19;2.05;2.79;3.78;8.07;0.468;0.38;1.09;0.349;2.03;2.53;0.803
David Wesley;2005-2006;REG;Rockets;71;33.40;9.89;0.34;2.17;2.51;2.87;0.83;0.08;1.69;2.99;3.18;7.90;0.403;1.39;3.82;0.365;2.13;2.63;0.808
Devin Harris;2005-2006;REG;Mavericks;56;22.76;9.89;0.46;1.77;2.23;3.16;0.95;0.29;1.50;2.16;3.39;7.23;0.469;0.09;0.38;0.238;3.02;4.21;0.716
Eddie House;2005-2006;REG;Suns;81;17.55;9.83;0.19;1.44;1.63;1.83;0.52;0.15;0.94;1.19;3.95;9.37;0.422;1.52;3.90;0.389;0.41;0.51;0.805
Melvin Ely;2005-2006;REG;Bobcats;57;23.65;9.82;1.65;3.21;4.86;1.33;0.51;0.77;1.75;2.81;3.79;7.46;0.508;0.00;0.04;0.000;2.25;3.37;0.667
Vladimir Radmanovic;2005-2006;REG;SuperSonics, Clippers;77;25.64;9.81;0.83;3.82;4.65;1.77;0.79;0.38;1.21;2.73;3.40;8.35;0.407;1.79;4.60;0.390;1.21;1.48;0.816
Antonio Daniels;2005-2006;REG;Wizards;79;28.90;9.71;0.24;1.94;2.18;3.59;0.66;0.10;1.13;1.22;2.91;6.96;0.418;0.29;1.28;0.228;3.59;4.25;0.845
Salim Stoudamire;2005-2006;REG;Hawks;61;20.26;9.66;0.20;1.70;1.90;1.23;0.44;0.05;1.34;1.93;3.34;8.07;0.415;1.34;3.54;0.380;1.62;1.80;0.900
Fred Jones;2005-2006;REG;Pacers;68;27.01;9.57;0.26;2.24;2.50;2.26;0.81;0.29;1.57;2.09;3.43;8.22;0.417;0.93;2.75;0.337;1.79;2.35;0.763
Chucky Atkins;2005-2006;REG;Wizards, Grizzlies;71;24.13;9.55;0.32;1.37;1.69;2.79;0.61;0.03;1.23;2.14;3.18;8.07;0.394;1.37;3.86;0.354;1.82;2.30;0.791
Troy Hudson;2005-2006;REG;Timberwolves;36;22.21;9.50;0.22;1.00;1.22;2.94;0.33;0.11;1.11;1.53;3.53;9.25;0.381;1.11;2.81;0.396;1.33;1.44;0.923
Sebastian Telfair;2005-2006;REG;Trail Blazers;68;24.13;9.46;0.28;1.49;1.76;3.63;0.97;0.09;1.69;2.46;3.35;8.50;0.394;0.84;2.38;0.352;1.91;2.57;0.743
Keyon Dooling;2005-2006;REG;Magic;50;22.74;9.40;0.22;1.34;1.56;2.18;0.98;0.08;1.64;2.32;3.56;8.10;0.440;0.26;0.86;0.302;2.02;2.42;0.835
Andrew Bogut;2005-2006;REG;Bucks;82;28.64;9.37;2.30;4.68;6.99;2.34;0.60;0.83;1.52;3.16;3.94;7.39;0.533;0.00;0.04;0.000;1.49;2.37;0.629
Udonis Haslem;2005-2006;REG;Heat;81;30.75;9.35;2.06;5.77;7.83;1.17;0.62;0.21;0.99;2.67;3.70;7.30;0.508;0.00;0.02;0.000;1.94;2.46;0.789
Jarvis Hayes;2005-2006;REG;Wizards;21;24.56;9.33;0.90;2.71;3.62;1.29;0.76;0.05;1.05;1.81;3.67;8.71;0.421;0.81;2.24;0.362;1.19;1.43;0.833
James Jones;2005-2006;REG;Suns;75;23.62;9.32;0.59;2.79;3.37;0.76;0.51;0.65;0.47;1.89;3.24;7.75;0.418;1.47;3.80;0.386;1.37;1.61;0.851
Nate Robinson;2005-2006;REG;Knicks;72;21.44;9.31;0.78;1.54;2.32;2.04;0.82;0.01;1.58;2.79;3.19;7.85;0.407;0.81;2.03;0.397;2.11;2.81;0.752
Jamaal Tinsley;2005-2006;REG;Pacers;42;26.71;9.29;0.83;2.33;3.17;5.02;1.17;0.14;2.60;2.29;3.76;9.19;0.409;0.38;1.67;0.229;1.38;2.17;0.637
Donyell Marshall;2005-2006;REG;Cavaliers;81;25.65;9.26;1.30;4.78;6.07;0.74;0.73;0.51;1.11;1.98;3.27;8.28;0.395;1.58;4.88;0.324;1.14;1.52;0.748
Mickael Pietrus;2005-2006;REG;Warriors;52;22.68;9.25;1.12;2.02;3.13;0.85;0.63;0.19;1.50;2.54;3.25;8.04;0.404;1.08;3.38;0.318;1.67;2.75;0.608
Trenton Hassell;2005-2006;REG;Timberwolves;77;32.65;9.22;1.06;1.74;2.81;2.64;0.56;0.38;1.61;2.61;3.71;8.00;0.464;0.09;0.30;0.304;1.70;2.29;0.744
Anthony Johnson;2005-2006;REG;Pacers;75;26.41;9.21;0.41;1.83;2.24;4.32;0.84;0.29;1.53;1.76;3.56;8.04;0.443;0.68;2.07;0.329;1.41;1.88;0.752
Jamaal Magloire;2005-2006;REG;Bucks;82;30.06;9.17;2.68;6.80;9.49;0.68;0.35;0.98;2.02;3.37;3.50;7.50;0.467;0.00;0.00;0.000;2.17;4.06;0.535
Darius Songaila;2005-2006;REG;Bulls;62;21.43;9.16;1.23;2.74;3.97;1.42;0.56;0.26;1.37;2.53;3.81;7.92;0.481;0.03;0.08;0.401;1.52;1.85;0.817
Kenny Thomas;2005-2006;REG;Kings;82;27.96;9.12;2.43;5.11;7.54;2.05;0.88;0.48;1.65;2.39;3.72;7.37;0.505;0.00;0.01;0.000;1.68;2.49;0.676
P.J. Brown;2005-2006;REG;Hornets;75;31.74;9.03;2.43;4.87;7.29;1.20;0.61;0.67;1.20;2.88;3.59;7.77;0.461;0.00;0.00;0.000;1.85;2.24;0.827
Keith Van Horn;2005-2006;REG;Mavericks;53;20.56;8.91;1.02;2.60;3.62;0.70;0.58;0.21;1.34;2.28;3.09;7.30;0.424;0.94;2.57;0.368;1.77;2.13;0.832
Earl Watson;2005-2006;REG;Nuggets, SuperSonics;70;22.54;8.90;0.34;1.91;2.26;4.13;0.97;0.14;1.94;2.27;3.13;7.27;0.430;1.57;3.89;0.404;1.07;1.59;0.676
Stromile Swift;2005-2006;REG;Rockets;66;20.37;8.88;1.56;2.85;4.41;0.38;0.58;0.76;1.38;3.00;3.41;6.94;0.491;0.00;0.03;0.000;2.06;3.17;0.651
Bracey Wright;2005-2006;REG;Timberwolves;7;19.30;8.86;0.43;2.14;2.57;0.71;0.14;0.00;1.14;1.14;3.00;7.29;0.412;0.86;2.43;0.353;2.00;2.29;0.875
Luther Head;2005-2006;REG;Rockets;80;28.88;8.84;0.41;2.91;3.33;2.69;1.11;0.11;1.49;2.11;3.18;7.88;0.403;1.41;3.91;0.361;1.08;1.54;0.699
Chris Duhon;2005-2006;REG;Bulls;74;29.12;8.74;0.38;2.59;2.97;5.04;0.95;0.04;1.58;2.05;2.91;7.27;0.400;1.35;3.76;0.360;1.58;1.93;0.818
Rasual Butler;2005-2006;REG;Hornets;79;23.73;8.67;0.65;2.29;2.94;0.51;0.42;0.57;0.82;1.80;3.25;8.01;0.406;1.16;3.06;0.380;1.00;1.44;0.693
Amar'e Stoudemire;2005-2006;REG;Suns;3;16.82;8.67;2.00;3.33;5.33;0.67;0.33;1.00;0.33;1.33;3.00;9.00;0.333;0.00;0.33;0.000;2.67;3.00;0.889
Keith Bogans;2005-2006;REG;Bobcats, Rockets;72;26.56;8.64;0.76;2.78;3.54;1.78;0.99;0.13;1.25;2.32;2.99;7.56;0.395;0.90;2.78;0.325;1.76;2.58;0.683
Joe Smith;2005-2006;REG;Bucks;44;20.16;8.61;1.89;3.34;5.23;0.70;0.55;0.30;0.91;2.73;3.30;6.93;0.475;0.00;0.05;0.000;2.02;2.61;0.774
Kurt Thomas;2005-2006;REG;Suns;53;26.63;8.58;1.92;5.91;7.83;1.08;0.43;1.02;1.08;3.64;3.58;7.38;0.486;0.00;0.00;0.000;1.42;1.74;0.815
Marvin Williams;2005-2006;REG;Hawks;79;24.71;8.51;1.54;3.30;4.85;0.80;0.61;0.30;1.05;2.87;2.97;6.72;0.443;0.16;0.67;0.245;2.39;3.20;0.747
Charlie Bell;2005-2006;REG;Bucks;59;21.74;8.37;0.36;1.68;2.03;2.20;1.00;0.08;0.69;2.14;3.05;6.95;0.439;1.20;2.85;0.423;1.07;1.51;0.708
Steve Blake;2005-2006;REG;Trail Blazers;68;26.19;8.24;0.38;1.76;2.15;4.50;0.62;0.07;1.22;1.57;3.03;6.91;0.438;1.12;2.71;0.413;1.06;1.34;0.791
Sean May;2005-2006;REG;Bobcats;23;17.32;8.22;1.83;2.91;4.74;0.96;0.74;0.52;1.43;2.52;3.04;7.43;0.409;0.00;0.22;0.000;2.13;2.78;0.766
Quentin Richardson;2005-2006;REG;Knicks;55;26.22;8.20;1.18;3.00;4.18;1.60;0.71;0.11;1.02;2.44;2.96;8.35;0.355;1.16;3.42;0.340;1.11;1.65;0.670
Austin Croshere;2005-2006;REG;Pacers;50;22.96;8.16;1.24;4.06;5.30;1.24;0.44;0.14;0.96;2.10;2.64;5.70;0.463;1.08;2.80;0.386;1.80;2.04;0.882
Chris Wilcox;2005-2006;REG;Clippers, SuperSonics;77;19.87;8.13;1.53;3.79;5.32;0.68;0.43;0.44;0.94;2.38;3.34;5.84;0.571;0.00;0.03;0.000;1.45;1.99;0.732
Derek Anderson;2005-2006;REG;Rockets, Heat;43;24.34;8.12;0.49;2.84;3.33;2.35;0.53;0.14;1.26;2.28;2.51;7.05;0.356;0.93;3.12;0.298;2.16;2.58;0.838
Michael Sweetney;2005-2006;REG;Bulls;66;18.52;8.08;1.79;3.52;5.30;0.89;0.29;0.85;1.44;3.17;3.03;6.73;0.450;0.00;0.00;0.000;2.02;3.09;0.652
Kirk Snyder;2005-2006;REG;Hornets;68;19.26;7.97;0.81;1.56;2.37;1.50;0.43;0.34;1.03;1.56;3.01;6.66;0.453;0.68;1.90;0.357;1.26;1.72;0.735
Rashad McCants;2005-2006;REG;Timberwolves;79;17.24;7.94;0.37;1.44;1.81;0.80;0.56;0.28;1.09;2.23;3.05;6.77;0.450;0.85;2.28;0.372;0.99;1.34;0.736
Brian Cook;2005-2006;REG;Lakers;81;18.95;7.93;1.09;2.30;3.38;0.91;0.46;0.40;0.75;2.53;3.22;6.31;0.511;0.44;1.04;0.429;1.04;1.25;0.832
Tony Battie;2005-2006;REG;Magic;82;27.01;7.91;1.77;3.80;5.57;0.60;0.56;0.84;1.07;3.05;3.41;6.73;0.507;0.00;0.07;0.000;1.09;1.63;0.664
Al Jefferson;2005-2006;REG;Celtics;59;18.01;7.86;1.64;3.42;5.07;0.51;0.51;0.78;1.05;2.81;3.20;6.42;0.499;0.00;0.07;0.000;1.46;2.27;0.642
Marko Jaric;2005-2006;REG;Timberwolves;75;28.02;7.83;0.80;2.31;3.11;3.91;1.44;0.28;1.69;2.52;3.01;7.55;0.399;0.53;1.77;0.301;1.27;1.84;0.688
Alonzo Mourning;2005-2006;REG;Heat;65;20.03;7.83;1.92;3.60;5.52;0.17;0.20;2.66;1.22;2.72;2.89;4.85;0.597;0.00;0.02;0.000;2.05;3.45;0.594
Raef LaFrentz;2005-2006;REG;Celtics;82;24.78;7.79;0.98;3.98;4.95;1.40;0.35;0.88;0.79;3.33;2.90;6.73;0.431;1.37;3.49;0.392;0.62;0.91;0.680
Antonio McDyess;2005-2006;REG;Pistons;82;21.14;7.78;1.90;3.41;5.32;1.10;0.56;0.59;0.93;2.68;3.48;6.83;0.509;0.00;0.02;0.000;0.83;1.49;0.557
Gary Payton;2005-2006;REG;Heat;81;28.46;7.73;0.42;2.46;2.88;3.17;0.88;0.12;1.26;2.09;2.84;6.75;0.420;0.81;2.84;0.287;1.23;1.56;0.794
J.R. Smith;2005-2006;REG;Hornets;55;17.98;7.69;0.35;1.65;2.00;1.05;0.67;0.07;0.98;1.64;2.62;6.65;0.393;0.95;2.55;0.371;1.51;1.84;0.822
Matt Carroll;2005-2006;REG;Bobcats;78;16.35;7.62;0.44;1.58;2.01;0.45;0.60;0.14;0.62;1.54;2.46;6.10;0.403;0.92;2.37;0.389;1.77;2.15;0.821
Tony Delk;2005-2006;REG;Hawks, Pistons;24;16.04;7.58;0.58;1.63;2.21;1.38;0.54;0.04;0.79;1.17;2.96;6.71;0.441;0.83;1.96;0.426;0.83;1.13;0.741
Ryan Gomes;2005-2006;REG;Celtics;61;22.56;7.56;1.67;3.21;4.89;0.95;0.57;0.08;0.90;1.36;2.84;5.82;0.487;0.05;0.15;0.334;1.84;2.44;0.752
John Salmons;2005-2006;REG;Sixers;82;25.11;7.55;0.59;2.10;2.68;2.72;0.89;0.16;1.52;2.17;2.67;6.35;0.420;0.32;1.06;0.299;1.89;2.44;0.775
Bruce Bowen;2005-2006;REG;Spurs;82;33.60;7.55;0.43;3.48;3.90;1.54;0.96;0.37;0.82;2.33;2.83;6.54;0.433;1.27;2.99;0.424;0.62;1.02;0.607
Devin Brown;2005-2006;REG;Jazz;81;21.13;7.54;0.90;1.65;2.56;1.28;0.54;0.17;1.22;1.89;2.56;6.51;0.393;0.48;1.46;0.331;1.95;2.62;0.745
Danny Granger;2005-2006;REG;Pacers;78;22.63;7.53;1.68;3.24;4.92;1.15;0.74;0.79;1.03;2.71;2.83;6.13;0.462;0.38;1.19;0.323;1.47;1.90;0.777
Matt Bonner;2005-2006;REG;Raptors;78;21.92;7.47;1.10;2.54;3.64;0.72;0.63;0.40;0.41;2.77;2.68;5.99;0.448;1.31;3.12;0.420;0.81;0.97;0.829
Nick Collison;2005-2006;REG;SuperSonics;66;21.94;7.47;2.17;3.41;5.58;1.12;0.32;0.53;1.17;3.23;3.14;5.97;0.525;0.00;0.05;0.000;1.20;1.71;0.699
Kwame Brown;2005-2006;REG;Lakers;72;27.48;7.44;2.53;4.04;6.57;1.00;0.38;0.64;1.39;2.72;2.83;5.39;0.526;0.00;0.01;0.000;1.78;3.26;0.545
Samuel Dalembert;2005-2006;REG;Sixers;66;26.68;7.35;2.41;5.79;8.20;0.38;0.52;2.42;1.62;3.70;2.97;5.59;0.531;0.00;0.02;0.000;1.41;2.00;0.705
Voshon Lenard;2005-2006;REG;Nuggets, Trail Blazers;26;17.60;7.35;0.19;1.62;1.81;1.58;0.81;0.15;1.19;1.50;2.88;7.35;0.393;0.96;3.00;0.321;0.62;1.19;0.516
Sarunas Jasikevicius;2005-2006;REG;Pacers;75;20.76;7.29;0.25;1.79;2.04;3.03;0.53;0.05;1.55;1.44;2.27;5.72;0.396;1.15;3.15;0.364;1.61;1.77;0.910
Brendan Haywood;2005-2006;REG;Wizards;79;23.78;7.28;2.53;3.38;5.91;0.58;0.38;1.32;1.23;2.94;2.81;5.47;0.514;0.00;0.00;0.000;1.66;2.84;0.585
Ben Wallace;2005-2006;REG;Pistons;82;35.24;7.28;3.67;7.59;11.26;1.93;1.78;2.21;1.07;2.00;2.89;5.67;0.510;0.00;0.05;0.000;1.50;3.61;0.416
Tony Allen;2005-2006;REG;Celtics;51;19.18;7.24;0.63;1.55;2.18;1.31;1.00;0.35;1.31;2.47;2.53;5.37;0.471;0.22;0.67;0.324;1.96;2.63;0.746
James Posey;2005-2006;REG;Heat;67;28.56;7.21;0.49;4.27;4.76;1.33;0.81;0.30;0.87;2.93;2.37;5.90;0.403;1.75;4.33;0.403;0.72;0.91;0.787
Ike Diogu;2005-2006;REG;Warriors;69;14.95;7.04;1.38;1.94;3.32;0.42;0.22;0.43;1.13;2.38;2.54;4.84;0.524;0.00;0.00;0.000;1.97;2.43;0.810
Willie Green;2005-2006;REG;Sixers;10;15.26;7.00;0.10;1.40;1.50;0.50;0.20;0.00;1.20;1.30;2.80;6.60;0.424;1.00;1.90;0.526;0.40;0.50;0.800
Clifford Robinson;2005-2006;REG;Nets;80;23.28;6.88;0.69;2.65;3.34;1.11;0.55;0.50;0.78;2.58;2.74;6.41;0.427;0.75;2.19;0.343;0.65;0.99;0.658
Monta Ellis;2005-2006;REG;Warriors;49;18.08;6.82;0.45;1.69;2.14;1.59;0.65;0.22;1.18;1.41;2.69;6.49;0.415;0.57;1.67;0.341;0.86;1.20;0.712
Greg Buckner;2005-2006;REG;Nuggets;73;24.08;6.73;0.42;2.44;2.86;1.74;1.19;0.27;0.71;2.47;2.48;5.71;0.434;1.18;3.33;0.354;0.59;0.75;0.782
Damon Jones;2005-2006;REG;Cavaliers;82;25.47;6.73;0.17;1.45;1.62;2.06;0.45;0.01;0.67;1.37;2.32;5.99;0.387;1.71;4.52;0.377;0.39;0.61;0.640
Qyntel Woods;2005-2006;REG;Knicks;49;20.66;6.71;0.90;2.98;3.88;0.96;0.65;0.27;1.24;1.96;2.63;5.18;0.508;0.45;1.22;0.367;1.00;1.55;0.645
Marcus Fizer;2005-2006;REG;SuperSonics, Hornets;3;12.99;6.67;0.33;2.00;2.33;0.33;0.00;0.00;0.67;1.67;3.00;5.67;0.529;0.33;0.33;1.000;0.33;0.67;0.500
Amir Johnson;2005-2006;REG;Pistons;3;12.92;6.67;1.00;0.33;1.33;1.00;0.00;0.67;1.33;2.33;2.33;3.33;0.700;0.67;1.00;0.667;1.33;1.33;1.000
Jarrett Jack;2005-2006;REG;Trail Blazers;79;20.24;6.66;0.23;1.80;2.03;2.77;0.52;0.03;1.29;1.75;2.39;5.42;0.442;0.25;0.96;0.263;1.62;2.03;0.800
Joey Graham;2005-2006;REG;Raptors;80;19.76;6.66;0.71;2.34;3.05;0.75;0.46;0.16;1.15;2.85;2.48;5.18;0.478;0.36;1.09;0.333;1.35;1.66;0.812
Martell Webster;2005-2006;REG;Trail Blazers;61;17.54;6.62;0.48;1.66;2.13;0.56;0.34;0.23;0.70;1.48;2.28;5.70;0.399;1.07;2.98;0.357;1.00;1.16;0.859
Damien Wilkins;2005-2006;REG;SuperSonics;82;18.60;6.54;0.96;1.38;2.34;1.30;0.88;0.15;1.04;1.76;2.35;5.30;0.444;0.17;0.68;0.250;1.66;1.98;0.839
Marc Jackson;2005-2006;REG;Nets, Hornets;64;16.05;6.48;1.34;2.05;3.39;0.69;0.20;0.13;1.02;1.97;2.72;5.77;0.472;0.02;0.03;0.498;1.03;1.28;0.805
Robert Swift;2005-2006;REG;SuperSonics;47;20.99;6.40;2.00;3.62;5.62;0.17;0.32;1.19;1.04;3.02;2.64;5.13;0.515;0.00;0.00;0.000;1.13;1.94;0.582
Bernard Robinson;2005-2006;REG;Bobcats;66;19.74;6.39;0.94;2.38;3.32;1.17;1.23;0.15;1.12;2.14;2.38;5.53;0.430;0.03;0.32;0.095;1.61;2.03;0.791
Jared Jeffries;2005-2006;REG;Wizards;77;25.34;6.35;2.13;2.79;4.92;1.92;0.75;0.65;1.29;2.90;2.43;5.39;0.451;0.21;0.65;0.320;1.29;2.18;0.589
Devean George;2005-2006;REG;Lakers;71;21.72;6.31;1.15;2.70;3.86;0.96;0.93;0.48;0.76;2.24;2.39;5.99;0.400;0.70;2.25;0.312;0.82;1.21;0.674
Maurice Taylor;2005-2006;REG;Knicks;67;18.05;6.30;0.97;2.45;3.42;0.79;0.31;0.21;1.54;2.64;2.72;5.81;0.468;0.00;0.01;0.000;0.87;1.24;0.699
Milt Palacio;2005-2006;REG;Jazz;71;19.38;6.21;0.24;1.65;1.89;2.68;0.66;0.20;1.55;1.76;2.41;5.68;0.424;0.01;0.23;0.063;1.38;2.11;0.653
Nazr Mohammed;2005-2006;REG;Spurs;80;17.36;6.16;2.04;3.19;5.23;0.50;0.26;0.61;1.14;2.75;2.38;4.71;0.504;0.00;0.00;0.000;1.41;1.80;0.785
Joel Przybilla;2005-2006;REG;Trail Blazers;56;24.92;6.14;2.61;4.38;6.98;0.77;0.36;2.32;1.36;2.66;2.34;4.27;0.548;0.00;0.00;0.000;1.46;2.75;0.532
DerMarr Johnson;2005-2006;REG;Nuggets;58;15.93;6.10;0.33;1.33;1.66;0.95;0.43;0.45;0.79;1.48;2.28;5.28;0.431;0.97;2.76;0.350;0.59;0.72;0.810
Steven Hunter;2005-2006;REG;Sixers;69;19.02;6.10;1.59;2.33;3.93;0.25;0.17;1.10;0.93;1.74;2.54;4.22;0.601;0.00;0.00;0.000;1.03;2.00;0.515
Jeff Foster;2005-2006;REG;Pacers;63;25.09;5.90;3.56;5.56;9.11;0.79;0.65;0.43;1.02;3.03;2.19;3.97;0.552;0.00;0.06;0.000;1.52;2.52;0.604
Viktor Khryapa;2005-2006;REG;Trail Blazers;69;21.63;5.84;1.65;2.80;4.45;1.28;0.72;0.42;1.22;3.03;2.29;4.96;0.462;0.14;0.43;0.333;1.12;1.61;0.694
Carlos Arroyo;2005-2006;REG;Pistons, Magic;77;15.51;5.83;0.43;1.26;1.69;3.01;0.49;0.05;1.08;1.55;2.18;4.91;0.444;0.09;0.26;0.350;1.38;1.78;0.774
Brent Barry;2005-2006;REG;Spurs;74;17.01;5.82;0.39;1.76;2.15;1.66;0.53;0.36;0.70;1.34;2.11;4.66;0.452;1.08;2.73;0.396;0.53;0.80;0.661
Lorenzen Wright;2005-2006;REG;Grizzlies;78;21.65;5.82;1.82;3.24;5.06;0.62;0.67;0.59;0.86;2.58;2.49;5.21;0.478;0.00;0.03;0.000;0.85;1.50;0.564
Travis Outlaw;2005-2006;REG;Trail Blazers;69;16.71;5.80;0.70;2.04;2.74;0.49;0.45;0.67;0.54;1.62;2.35;5.33;0.440;0.20;0.77;0.264;0.90;1.29;0.697
Shaun Livingston;2005-2006;REG;Clippers;61;25.01;5.77;0.67;2.33;3.00;4.48;0.75;0.52;1.82;2.62;2.44;5.72;0.427;0.02;0.13;0.125;0.87;1.26;0.688
Alan Anderson;2005-2006;REG;Bobcats;36;15.66;5.75;0.64;1.31;1.94;0.89;0.31;0.11;0.89;1.33;2.08;5.03;0.414;0.67;1.61;0.414;0.92;1.14;0.805
David Harrison;2005-2006;REG;Pacers;67;15.43;5.75;1.25;2.54;3.79;0.21;0.34;0.88;1.18;2.88;2.21;4.39;0.503;0.00;0.00;0.000;1.33;2.60;0.512
Erick Dampier;2005-2006;REG;Mavericks;82;23.59;5.72;3.33;4.48;7.80;0.62;0.33;1.29;1.40;3.21;2.09;4.23;0.493;0.00;0.00;0.000;1.55;2.62;0.591
Francisco Garcia;2005-2006;REG;Kings;67;19.42;5.63;0.58;2.18;2.76;1.40;0.61;0.70;1.12;2.01;1.94;4.85;0.400;0.58;2.04;0.285;1.16;1.51;0.772
Reggie Evans;2005-2006;REG;SuperSonics, Nuggets;67;20.79;5.63;2.55;4.94;7.49;0.57;0.60;0.15;1.27;2.48;1.96;4.00;0.489;0.00;0.01;0.000;1.72;3.24;0.530
Keith McLeod;2005-2006;REG;Jazz;66;18.67;5.61;0.17;1.02;1.18;2.29;0.64;0.14;1.15;1.98;1.82;5.15;0.353;0.36;1.24;0.293;1.61;2.02;0.797
Nick Van Exel;2005-2006;REG;Spurs;65;15.17;5.46;0.09;1.31;1.40;1.89;0.25;0.05;0.88;0.92;2.09;5.28;0.397;0.85;2.37;0.357;0.43;0.63;0.683
Jose Calderon;2005-2006;REG;Raptors;64;23.23;5.45;0.47;1.73;2.20;4.50;0.66;0.06;1.58;1.45;2.06;4.88;0.423;0.11;0.67;0.163;1.22;1.44;0.848
Eduardo Najera;2005-2006;REG;Nuggets;64;22.65;5.42;2.00;3.08;5.08;0.81;0.83;0.53;0.84;2.58;1.98;4.70;0.422;0.06;0.19;0.333;1.39;1.78;0.781
Jeff McInnis;2005-2006;REG;Nets;28;17.36;5.32;0.39;1.39;1.79;1.86;0.39;0.07;1.04;1.32;2.25;5.11;0.441;0.11;0.57;0.187;0.71;1.04;0.690
Jackie Butler;2005-2006;REG;Knicks;55;13.46;5.31;1.22;2.11;3.33;0.45;0.31;0.56;1.13;2.31;2.13;3.91;0.544;0.00;0.00;0.000;1.05;1.40;0.753
Jake Voskuhl;2005-2006;REG;Bobcats;51;16.03;5.29;1.22;2.37;3.59;0.76;0.51;0.45;0.65;3.08;2.24;5.12;0.437;0.02;0.06;0.333;0.80;1.18;0.683
Tyson Chandler;2005-2006;REG;Bulls;79;26.85;5.28;3.35;5.68;9.04;1.03;0.52;1.32;1.56;3.77;2.03;3.58;0.565;0.00;0.01;0.000;1.23;2.44;0.503
Johan Petro;2005-2006;REG;SuperSonics;67;19.14;5.27;1.63;2.79;4.42;0.22;0.37;0.76;0.90;3.18;2.28;4.48;0.510;0.00;0.00;0.000;0.70;1.12;0.627
Jarron Collins;2005-2006;REG;Jazz;79;21.89;5.25;1.70;2.52;4.22;1.23;0.46;0.34;0.77;3.19;1.63;3.54;0.461;0.00;0.00;0.000;1.99;2.77;0.717
Gerald Green;2005-2006;REG;Celtics;32;11.68;5.22;0.31;0.97;1.28;0.56;0.41;0.13;0.69;1.28;2.06;4.31;0.478;0.19;0.63;0.300;0.91;1.16;0.784
Kendrick Perkins;2005-2006;REG;Celtics;68;19.61;5.21;2.06;3.88;5.94;1.01;0.31;1.54;1.57;2.93;2.01;3.91;0.515;0.00;0.03;0.000;1.18;1.91;0.615
Dan Gadzuric;2005-2006;REG;Bucks;74;11.96;5.18;1.23;1.91;3.14;0.32;0.34;0.58;0.47;2.31;2.31;4.18;0.553;0.00;0.01;0.000;0.55;1.20;0.461
David Lee;2005-2006;REG;Knicks;67;16.84;5.15;1.61;2.90;4.51;0.64;0.45;0.30;0.76;1.85;2.04;3.42;0.598;0.00;0.00;0.000;1.06;1.84;0.577
Robert Horry;2005-2006;REG;Spurs;63;18.76;5.10;1.13;2.71;3.84;1.25;0.68;0.81;0.65;1.83;1.78;4.63;0.384;0.84;2.29;0.368;0.70;1.08;0.647
Beno Udrih;2005-2006;REG;Spurs;54;10.86;5.09;0.33;0.63;0.96;1.70;0.26;0.04;0.98;1.02;1.96;4.31;0.455;0.44;1.30;0.343;0.72;0.93;0.780
Maurice Evans;2005-2006;REG;Pistons;80;14.23;5.04;0.95;1.09;2.04;0.75;0.51;0.19;0.49;1.53;1.93;4.26;0.452;0.54;1.45;0.371;0.65;0.81;0.800
Jake Tsakalidis;2005-2006;REG;Grizzlies;51;14.36;5.04;1.53;2.63;4.16;0.25;0.27;0.63;0.76;2.10;1.96;3.24;0.606;0.00;0.00;0.000;1.12;1.71;0.655
Chris Andersen;2005-2006;REG;Hornets;32;17.81;5.03;1.91;2.94;4.84;0.19;0.25;1.28;0.81;2.63;1.75;3.06;0.571;0.00;0.00;0.000;1.53;3.22;0.476
Luke Walton;2005-2006;REG;Lakers;69;19.31;5.00;1.28;2.30;3.58;2.26;0.59;0.22;1.13;1.72;1.96;4.75;0.412;0.26;0.80;0.327;0.83;1.10;0.750
Jonathan Bender;2005-2006;REG;Pacers;2;10.34;5.00;0.00;2.00;2.00;1.00;0.00;0.50;0.00;1.00;2.00;2.50;0.800;0.00;0.00;0.000;1.00;1.00;1.000
Michael Olowokandi;2005-2006;REG;Timberwolves, Celtics;48;19.13;4.96;1.04;3.54;4.58;0.48;0.46;0.69;1.15;2.54;2.23;5.00;0.446;0.00;0.00;0.000;0.50;0.98;0.511
Pat Garrity;2005-2006;REG;Magic;57;16.45;4.95;0.54;1.35;1.89;0.67;0.21;0.16;0.67;1.89;1.77;4.25;0.417;0.88;2.26;0.388;0.53;0.65;0.811
Malik Allen;2005-2006;REG;Bulls;54;12.99;4.93;0.81;1.78;2.59;0.37;0.26;0.30;0.63;1.70;2.24;4.57;0.490;0.02;0.02;1.000;0.43;0.70;0.605
Theo Ratliff;2005-2006;REG;Trail Blazers;55;23.66;4.91;1.62;3.45;5.07;0.51;0.33;1.60;0.85;2.60;1.96;3.44;0.571;0.00;0.00;0.000;0.98;1.51;0.651
Antonio Davis;2005-2006;REG;Knicks, Raptors;44;21.37;4.91;2.05;2.68;4.73;0.48;0.52;0.23;1.16;2.84;1.86;4.32;0.432;0.00;0.02;0.000;1.18;1.84;0.642
