Player;Season;Season Type;Team;Games;Min;Pts;OReb;Dreb;Reb;Ast;Stl;Blk;TO;PF;FGM;FGA;FG%;3PTM;3PTA;3PT%;FTM;FTA;FT%
LeBron James;2007-2008;REG;Cavaliers;75;40.36;30.00;1.77;6.12;7.89;7.19;1.84;1.08;3.40;2.20;10.59;21.89;0.484;1.51;4.79;0.315;7.32;10.28;0.712
Kobe Bryant;2007-2008;REG;Lakers;82;38.93;28.33;1.15;5.16;6.30;5.38;1.84;0.49;3.13;2.77;9.45;20.61;0.459;1.83;5.06;0.361;7.60;9.05;0.840
Allen Iverson;2007-2008;REG;Nuggets;82;41.76;26.39;0.57;2.39;2.96;7.15;1.95;0.15;2.99;1.33;8.68;18.98;0.458;1.16;3.35;0.345;7.87;9.72;0.809
Carmelo Anthony;2007-2008;REG;Nuggets;77;36.44;25.69;2.31;5.10;7.42;3.36;1.27;0.51;3.29;3.29;9.45;19.23;0.492;0.75;2.13;0.354;6.03;7.66;0.786
Amar'e Stoudemire;2007-2008;REG;Suns;79;33.88;25.18;2.25;6.85;9.10;1.49;0.81;2.06;2.20;3.72;9.04;15.33;0.590;0.06;0.39;0.161;7.04;8.75;0.805
Dwyane Wade;2007-2008;REG;Heat;51;38.31;24.59;0.88;3.31;4.20;6.94;1.71;0.73;4.39;2.69;8.61;18.37;0.469;0.43;1.51;0.286;6.94;9.16;0.758
Kevin Martin;2007-2008;REG;Kings;61;36.33;23.66;0.79;3.69;4.48;2.11;1.02;0.08;2.15;2.46;6.84;14.98;0.456;1.75;4.36;0.402;8.23;9.48;0.869
Dirk Nowitzki;2007-2008;REG;Mavericks;77;35.96;23.60;1.23;7.32;8.56;3.45;0.66;0.92;2.08;2.57;8.18;17.06;0.479;1.03;2.86;0.359;6.21;7.06;0.879
Michael Redd;2007-2008;REG;Bucks;72;37.53;22.67;1.18;3.11;4.29;3.43;0.90;0.18;2.51;1.67;7.64;17.26;0.442;1.81;4.99;0.362;5.58;6.81;0.820
Richard Jefferson;2007-2008;REG;Nets;82;39.03;22.65;1.13;3.04;4.17;3.07;0.93;0.26;2.43;2.74;7.55;16.20;0.466;0.94;2.60;0.361;6.61;8.28;0.798
Chris Bosh;2007-2008;REG;Raptors;67;36.19;22.33;2.60;6.10;8.70;2.55;0.94;1.00;2.28;2.34;7.57;15.33;0.494;0.15;0.37;0.400;7.04;8.34;0.844
Corey Maggette;2007-2008;REG;Clippers;70;35.74;22.10;1.11;4.51;5.63;2.70;1.01;0.10;2.79;3.00;6.54;14.29;0.458;1.11;2.90;0.384;7.90;9.73;0.812
Yao Ming;2007-2008;REG;Rockets;55;37.16;21.98;3.13;7.67;10.80;2.35;0.45;2.02;3.33;3.11;7.85;15.49;0.507;0.00;0.04;0.000;6.27;7.38;0.850
Baron Davis;2007-2008;REG;Warriors;82;38.98;21.84;1.17;3.52;4.70;7.60;2.33;0.52;2.83;3.01;7.93;18.61;0.426;2.11;6.40;0.330;3.88;5.17;0.750
Jason Richardson;2007-2008;REG;Bobcats;82;38.40;21.80;0.98;4.40;5.38;3.15;1.41;0.70;2.02;2.94;7.90;17.90;0.441;2.96;7.30;0.406;3.04;4.04;0.752
Joe Johnson;2007-2008;REG;Hawks;82;40.77;21.70;1.01;3.46;4.48;5.78;1.02;0.22;2.72;2.05;7.89;18.26;0.432;2.06;5.41;0.381;3.85;4.62;0.834
Tracy McGrady;2007-2008;REG;Rockets;66;36.97;21.62;0.64;4.50;5.14;5.86;1.03;0.45;2.42;1.38;8.30;19.80;0.419;1.30;4.47;0.292;3.71;5.42;0.684
Antawn Jamison;2007-2008;REG;Wizards;79;38.74;21.38;2.72;7.48;10.20;1.52;1.34;0.43;1.43;2.47;7.82;17.94;0.436;1.52;4.48;0.339;4.22;5.54;0.760
Vince Carter;2007-2008;REG;Nets;76;38.94;21.34;1.47;4.49;5.96;5.12;1.22;0.43;2.38;3.17;7.72;16.93;0.456;1.29;3.59;0.359;4.61;5.64;0.816
Carlos Boozer;2007-2008;REG;Jazz;81;34.90;21.09;2.43;7.99;10.42;2.88;1.23;0.51;2.59;3.62;8.75;16.01;0.547;0.00;0.01;0.000;3.58;4.85;0.738
Al Jefferson;2007-2008;REG;Timberwolves;82;35.60;21.05;3.76;7.35;11.11;1.43;0.90;1.45;2.04;2.71;8.79;17.57;0.500;0.00;0.06;0.000;3.46;4.80;0.721
Chris Paul;2007-2008;REG;Hornets;80;37.56;21.05;0.78;3.24;4.01;11.56;2.71;0.05;2.51;2.31;7.88;16.14;0.488;1.15;3.11;0.369;4.15;4.88;0.851
Dwight Howard;2007-2008;REG;Magic;82;37.66;20.67;3.40;10.76;14.16;1.34;0.90;2.15;3.21;3.34;7.11;11.88;0.599;0.00;0.05;0.000;6.45;10.94;0.590
David West;2007-2008;REG;Hornets;76;37.76;20.58;2.37;6.51;8.88;2.33;0.82;1.30;2.17;2.74;8.28;17.17;0.482;0.08;0.33;0.240;3.95;4.64;0.850
Jamal Crawford;2007-2008;REG;Knicks;80;39.87;20.56;0.46;2.13;2.59;4.98;1.01;0.21;2.40;1.80;7.13;17.39;0.410;2.20;6.18;0.356;4.11;4.76;0.864
Metta World Peace;2007-2008;REG;Kings;57;38.11;20.49;1.77;3.98;5.75;3.49;2.33;0.67;2.60;2.79;7.65;16.88;0.453;1.47;3.88;0.380;3.72;5.18;0.719
Caron Butler;2007-2008;REG;Wizards;58;39.90;20.34;1.60;5.09;6.69;4.90;2.21;0.34;2.59;2.76;7.57;16.26;0.466;1.14;3.19;0.357;4.07;4.52;0.901
Kevin Durant;2007-2008;REG;SuperSonics;80;34.60;20.30;0.88;3.48;4.35;2.40;0.98;0.94;2.90;1.53;7.34;17.08;0.430;0.74;2.56;0.288;4.89;5.60;0.873
Monta Ellis;2007-2008;REG;Warriors;81;37.92;20.20;1.64;3.35;4.99;3.89;1.53;0.33;2.14;2.41;8.05;15.15;0.531;0.15;0.64;0.231;3.95;5.15;0.767
Rudy Gay;2007-2008;REG;Grizzlies;81;37.03;20.15;1.73;4.43;6.16;1.95;1.37;0.98;2.35;2.84;7.72;16.73;0.461;1.65;4.78;0.346;3.06;3.90;0.785
Stephen Jackson;2007-2008;REG;Warriors;73;39.11;20.08;0.92;3.44;4.36;4.11;1.26;0.40;2.70;2.34;6.68;16.49;0.405;2.49;6.86;0.363;4.22;5.07;0.832
Josh Howard;2007-2008;REG;Mavericks;76;36.27;19.91;1.58;5.42;7.00;2.16;0.78;0.42;1.50;2.66;7.46;16.41;0.455;0.88;2.76;0.319;4.11;5.05;0.813
Andre Iguodala;2007-2008;REG;76ers;82;39.54;19.88;1.04;4.40;5.44;4.77;2.09;0.60;2.61;2.28;7.10;15.57;0.456;1.23;3.74;0.329;4.45;6.17;0.721
Paul Pierce;2007-2008;REG;Celtics;80;35.92;19.63;0.66;4.48;5.14;4.54;1.26;0.45;2.76;2.50;6.36;13.73;0.464;1.79;4.56;0.392;5.11;6.06;0.843
Danny Granger;2007-2008;REG;Pacers;80;35.95;19.59;1.16;4.91;6.08;2.08;1.19;1.05;2.14;3.63;6.71;15.06;0.446;2.14;5.29;0.404;4.03;4.73;0.852
Hedo Turkoglu;2007-2008;REG;Magic;82;36.90;19.54;1.01;4.73;5.74;4.99;0.90;0.30;3.00;2.98;6.78;14.87;0.456;2.02;5.06;0.400;3.95;4.77;0.829
Manu Ginobili;2007-2008;REG;Spurs;74;31.07;19.49;0.85;3.93;4.78;4.49;1.47;0.45;2.70;2.34;6.12;13.30;0.460;2.11;5.26;0.401;5.14;5.97;0.860
Gilbert Arenas;2007-2008;REG;Wizards;13;32.68;19.38;0.46;3.46;3.92;5.08;1.77;0.08;3.77;2.31;6.00;15.08;0.398;1.69;6.00;0.282;5.69;7.38;0.771
Gerald Wallace;2007-2008;REG;Bobcats;62;38.32;19.35;0.94;5.08;6.02;3.48;2.11;0.94;2.90;3.05;6.58;14.65;0.449;1.15;3.56;0.321;5.05;6.90;0.731
Tim Duncan;2007-2008;REG;Spurs;78;33.98;19.33;3.04;8.26;11.29;2.79;0.72;1.95;2.28;2.37;7.50;15.10;0.497;0.00;0.05;0.000;4.33;5.94;0.730
Brandon Roy;2007-2008;REG;Trail Blazers;74;37.73;19.14;1.09;3.61;4.70;5.81;1.07;0.22;1.84;1.99;7.18;15.81;0.454;0.99;2.91;0.340;3.80;5.04;0.753
Mike Dunleavy;2007-2008;REG;Pacers;82;36.01;19.09;0.72;4.45;5.17;3.51;1.05;0.38;2.32;2.54;6.49;13.62;0.476;2.01;4.74;0.424;4.10;4.91;0.834
Pau Gasol;2007-2008;REG;Grizzlies, Lakers;66;35.62;18.88;2.35;6.03;8.38;3.20;0.45;1.48;1.88;2.11;7.20;13.48;0.534;0.06;0.24;0.250;4.42;5.48;0.807
Deron Williams;2007-2008;REG;Jazz;82;37.31;18.84;0.41;2.55;2.96;10.51;1.10;0.28;3.40;2.44;6.90;13.62;0.507;1.01;2.56;0.395;4.02;5.01;0.803
Kevin Garnett;2007-2008;REG;Celtics;71;32.79;18.83;1.90;7.32;9.23;3.44;1.41;1.25;1.94;2.30;7.52;13.94;0.539;0.00;0.15;0.000;3.79;4.73;0.801
Tony Parker;2007-2008;REG;Spurs;69;33.52;18.77;0.43;2.77;3.20;5.96;0.80;0.12;2.38;1.35;7.46;15.12;0.494;0.25;0.96;0.258;3.59;5.03;0.715
Ben Gordon;2007-2008;REG;Bulls;72;31.82;18.56;0.56;2.51;3.07;2.96;0.76;0.11;2.08;2.38;6.44;14.85;0.434;1.97;4.81;0.410;3.69;4.07;0.908
Rashard Lewis;2007-2008;REG;Magic;81;37.98;18.22;1.20;4.20;5.40;2.42;1.22;0.47;1.73;2.64;6.37;14.01;0.455;2.79;6.83;0.409;2.69;3.21;0.838
LaMarcus Aldridge;2007-2008;REG;Trail Blazers;76;34.85;17.76;2.89;4.71;7.61;1.61;0.72;1.24;1.66;3.16;7.38;15.26;0.484;0.01;0.09;0.143;2.99;3.92;0.762
Zach Randolph;2007-2008;REG;Knicks;69;32.52;17.64;2.67;7.62;10.29;2.03;0.86;0.23;2.70;2.81;7.04;15.33;0.459;0.32;1.16;0.275;3.23;4.19;0.772
Elton Brand;2007-2008;REG;Clippers;8;34.23;17.63;2.63;5.38;8.00;2.00;0.38;1.88;2.13;2.63;6.50;14.25;0.456;0.00;0.00;0.000;4.63;5.88;0.787
Ray Allen;2007-2008;REG;Celtics;73;35.94;17.44;1.03;2.64;3.67;3.08;0.89;0.22;1.74;2.01;6.01;13.51;0.445;2.47;6.19;0.398;2.95;3.25;0.907
Richard Hamilton;2007-2008;REG;Pistons;72;33.67;17.28;1.04;2.22;3.26;4.15;1.01;0.14;1.83;2.38;6.93;14.31;0.484;0.86;1.96;0.440;2.56;3.07;0.833
Mo Williams;2007-2008;REG;Bucks;66;36.52;17.23;0.56;2.92;3.48;6.35;1.18;0.15;2.76;2.85;6.68;13.92;0.480;1.35;3.50;0.385;2.52;2.94;0.856
Josh Smith;2007-2008;REG;Hawks;81;35.48;17.21;1.99;6.25;8.23;3.36;1.52;2.80;3.02;3.32;6.40;13.99;0.457;0.31;1.22;0.252;4.11;5.79;0.710
Andre Miller;2007-2008;REG;76ers;82;36.78;17.05;1.16;2.79;3.95;6.89;1.28;0.07;2.51;2.21;6.94;14.10;0.492;0.04;0.41;0.088;3.13;4.06;0.772
Luol Deng;2007-2008;REG;Bulls;63;33.78;16.98;2.16;4.10;6.25;2.46;0.90;0.46;1.90;1.86;6.81;14.22;0.479;0.13;0.35;0.364;3.24;4.21;0.770
Chauncey Billups;2007-2008;REG;Pistons;78;32.34;16.97;0.54;2.18;2.72;6.78;1.29;0.22;2.05;1.67;5.04;11.24;0.448;1.76;4.38;0.401;5.14;5.60;0.918
Steve Nash;2007-2008;REG;Suns;81;34.32;16.93;0.35;3.14;3.48;11.09;0.65;0.06;3.64;1.40;5.99;11.88;0.504;2.21;4.70;0.470;2.74;3.02;0.906
Peja Stojakovic;2007-2008;REG;Hornets;77;35.22;16.40;0.83;3.47;4.30;1.25;0.74;0.13;0.79;1.65;5.86;13.32;0.440;3.00;6.81;0.441;1.69;1.82;0.929
Mike Miller;2007-2008;REG;Grizzlies;70;35.35;16.39;0.73;5.94;6.67;3.43;0.50;0.23;2.60;2.07;5.91;11.77;0.502;2.21;5.13;0.432;2.34;3.03;0.774
Chris Kaman;2007-2008;REG;Clippers;56;37.19;15.68;3.09;9.61;12.70;1.91;0.59;2.77;2.93;3.20;6.04;12.50;0.483;0.00;0.07;0.000;3.61;4.73;0.762
Leandro Barbosa;2007-2008;REG;Suns;82;29.52;15.65;0.49;2.33;2.82;2.63;0.91;0.22;1.43;2.38;5.76;12.45;0.462;2.00;5.15;0.389;2.13;2.60;0.822
Jason Terry;2007-2008;REG;Mavericks;82;31.45;15.48;0.37;2.17;2.54;3.22;1.07;0.22;1.12;2.07;5.74;12.29;0.467;1.66;4.43;0.375;2.33;2.72;0.857
Shawn Marion;2007-2008;REG;Suns, Heat;63;36.75;15.43;2.16;8.05;10.21;2.19;1.98;1.35;1.37;2.38;6.35;12.49;0.508;1.05;3.14;0.333;1.68;2.38;0.707
Rashad McCants;2007-2008;REG;Timberwolves;75;26.93;14.85;0.67;2.08;2.75;2.16;0.88;0.24;2.29;3.12;5.71;12.59;0.453;1.89;4.65;0.407;1.55;2.07;0.748
Marvin Williams;2007-2008;REG;Hawks;80;34.57;14.81;1.49;4.23;5.71;1.71;1.01;0.41;1.59;2.81;5.30;11.48;0.462;0.01;0.13;0.100;4.20;5.11;0.822
Devin Harris;2007-2008;REG;Mavericks, Nets;64;31.60;14.78;0.44;2.27;2.70;5.77;1.41;0.16;2.52;2.97;5.02;10.83;0.463;0.88;2.61;0.335;3.88;4.70;0.824
Mehmet Okur;2007-2008;REG;Jazz;72;33.19;14.54;1.83;5.89;7.72;2.01;0.76;0.40;1.44;3.28;5.19;11.68;0.445;1.58;4.08;0.388;2.57;3.19;0.804
Raymond Felton;2007-2008;REG;Bobcats;79;37.62;14.43;0.47;2.52;2.99;7.38;1.22;0.15;2.70;2.33;5.22;12.62;0.413;0.71;2.53;0.280;3.29;4.11;0.800
Andrew Bogut;2007-2008;REG;Bucks;78;34.88;14.35;3.14;6.64;9.78;2.55;0.82;1.73;2.21;3.26;5.96;11.67;0.511;0.00;0.09;0.000;2.42;4.13;0.587
Lamar Odom;2007-2008;REG;Lakers;77;37.94;14.21;2.56;8.08;10.64;3.55;0.97;0.94;2.03;2.88;5.42;10.32;0.525;0.40;1.47;0.274;2.97;4.26;0.698
Zydrunas Ilgauskas;2007-2008;REG;Cavaliers;73;30.44;14.10;3.60;5.74;9.34;1.42;0.47;1.64;1.85;3.38;5.71;12.04;0.474;0.00;0.01;0.000;2.67;3.33;0.802
Mike Bibby;2007-2008;REG;Hawks, Kings;48;32.77;13.90;0.33;3.00;3.33;6.04;1.13;0.08;2.48;2.02;5.17;12.56;0.411;1.94;5.17;0.375;1.63;2.08;0.780
Stephon Marbury;2007-2008;REG;Knicks;24;33.53;13.88;0.71;1.75;2.46;4.71;0.88;0.08;2.00;2.38;4.63;11.04;0.419;1.17;3.08;0.378;3.46;4.83;0.716
Emeka Okafor;2007-2008;REG;Bobcats;82;33.15;13.82;3.11;7.57;10.68;0.85;0.76;1.68;2.00;2.94;5.61;10.49;0.535;0.00;0.00;0.000;2.60;4.56;0.570
Ricky Davis;2007-2008;REG;Heat;82;36.13;13.78;0.67;3.63;4.30;3.37;1.06;0.17;2.33;2.28;5.12;11.84;0.433;1.65;4.06;0.405;1.89;2.40;0.787
Shaquille O'Neal;2007-2008;REG;Heat, Suns;61;28.66;13.64;2.72;6.36;9.08;1.52;0.52;1.44;2.97;3.74;5.43;9.15;0.593;0.00;0.00;0.000;2.79;5.54;0.503
Al Harrington;2007-2008;REG;Warriors;81;27.04;13.60;1.32;4.10;5.42;1.63;0.91;0.20;1.11;3.28;4.95;11.40;0.434;1.89;5.04;0.375;1.81;2.35;0.774
Jermaine O'Neal;2007-2008;REG;Pacers;42;28.71;13.60;1.95;4.79;6.74;2.21;0.48;2.07;2.52;3.07;5.36;12.19;0.439;0.00;0.12;0.000;2.88;3.88;0.742
Brad Miller;2007-2008;REG;Kings;72;34.90;13.39;2.32;7.14;9.46;3.67;0.96;1.03;2.28;3.43;4.68;10.11;0.463;0.39;1.25;0.311;3.64;4.29;0.848
Chris Wilcox;2007-2008;REG;SuperSonics;62;28.04;13.35;2.03;4.95;6.98;1.19;0.74;0.58;1.66;2.81;5.39;10.29;0.524;0.00;0.05;0.000;2.58;4.00;0.645
Travis Outlaw;2007-2008;REG;Trail Blazers;82;26.66;13.32;1.17;3.41;4.59;1.29;0.72;0.77;1.30;2.11;5.09;11.76;0.433;0.49;1.23;0.396;2.66;3.59;0.741
Eddy Curry;2007-2008;REG;Knicks;59;25.94;13.24;1.88;2.78;4.66;0.54;0.24;0.49;2.14;2.66;5.03;9.22;0.546;0.00;0.00;0.000;3.17;5.08;0.623
Andres Nocioni;2007-2008;REG;Bulls;82;24.64;13.17;0.59;3.59;4.17;1.16;0.30;0.52;1.62;2.99;4.62;10.70;0.432;1.54;4.22;0.364;2.39;2.96;0.807
Tayshaun Prince;2007-2008;REG;Pistons;82;32.85;13.17;1.33;3.52;4.85;3.27;0.51;0.40;1.11;1.10;5.13;11.46;0.448;0.65;1.78;0.363;2.26;2.94;0.768
Andrew Bynum;2007-2008;REG;Lakers;35;28.80;13.14;3.00;7.17;10.17;1.74;0.34;2.06;1.49;2.80;5.40;8.49;0.636;0.00;0.00;0.000;2.34;3.37;0.695
Grant Hill;2007-2008;REG;Suns;70;31.74;13.13;1.06;3.99;5.04;2.90;0.93;0.80;1.37;2.19;5.11;10.17;0.503;0.47;1.49;0.317;2.43;2.80;0.867
Rafer Alston;2007-2008;REG;Rockets;74;34.13;13.09;0.38;3.14;3.51;5.30;1.32;0.24;2.16;1.88;4.92;12.49;0.394;1.93;5.50;0.351;1.32;1.85;0.715
Randy Foye;2007-2008;REG;Timberwolves;39;32.28;13.08;0.33;2.95;3.28;4.21;0.92;0.08;2.03;2.62;5.08;11.85;0.429;1.56;3.79;0.412;1.36;1.67;0.815
Beno Udrih;2007-2008;REG;Kings;65;32.00;12.83;0.52;2.82;3.34;4.34;0.86;0.15;2.28;2.12;5.05;10.89;0.463;0.82;2.11;0.387;1.92;2.26;0.850
Cuttino Mobley;2007-2008;REG;Clippers;77;35.09;12.78;0.65;2.92;3.57;2.62;1.01;0.44;1.60;1.97;4.90;11.30;0.433;0.87;2.49;0.349;2.12;2.58;0.819
Al Thornton;2007-2008;REG;Clippers;79;27.31;12.72;1.24;3.29;4.53;1.24;0.58;0.54;1.62;2.47;4.73;11.03;0.429;0.54;1.65;0.331;2.71;3.65;0.743
Rasheed Wallace;2007-2008;REG;Pistons;77;30.47;12.71;1.09;5.55;6.64;1.78;1.18;1.68;1.12;2.77;4.88;11.30;0.432;1.45;4.09;0.356;1.49;1.95;0.767
Nate Robinson;2007-2008;REG;Knicks;72;26.15;12.68;0.71;2.38;3.08;2.94;0.83;0.01;1.43;2.58;4.60;10.86;0.423;1.35;4.06;0.332;2.14;2.72;0.786
Ryan Gomes;2007-2008;REG;Timberwolves;82;29.68;12.60;1.62;4.17;5.79;1.77;0.79;0.12;1.17;1.88;4.78;10.45;0.457;0.72;2.18;0.330;2.32;2.79;0.830
John Salmons;2007-2008;REG;Kings;81;31.08;12.53;0.94;3.37;4.31;2.57;1.15;0.38;2.10;2.11;4.70;9.86;0.477;0.48;1.48;0.325;2.64;3.21;0.823
Anthony Parker;2007-2008;REG;Raptors;82;32.12;12.50;0.61;3.46;4.07;2.23;0.96;0.21;1.06;1.91;4.82;10.11;0.476;1.62;3.71;0.438;1.24;1.52;0.816
Willie Green;2007-2008;REG;76ers;74;26.62;12.45;0.43;2.03;2.46;2.04;0.73;0.30;1.47;1.61;5.12;11.76;0.436;0.69;2.42;0.285;1.51;2.00;0.757
Tim Thomas;2007-2008;REG;Clippers;63;30.79;12.38;0.98;4.14;5.13;2.71;0.63;0.46;1.56;3.05;4.62;11.19;0.413;1.32;4.30;0.306;1.83;2.43;0.752
Kenyon Martin;2007-2008;REG;Nuggets;71;30.41;12.35;1.48;5.01;6.49;1.27;1.24;1.20;1.28;3.31;5.30;9.85;0.538;0.03;0.15;0.182;1.73;2.99;0.580
Francisco Garcia;2007-2008;REG;Kings;79;26.53;12.29;0.66;2.68;3.34;1.62;1.22;0.63;1.62;2.94;4.41;9.52;0.463;1.43;3.66;0.391;2.05;2.63;0.779
J.R. Smith;2007-2008;REG;Nuggets;74;19.20;12.26;0.58;1.47;2.05;1.73;0.84;0.16;1.51;1.95;4.20;9.11;0.461;2.12;5.27;0.403;1.73;2.41;0.719
Troy Murphy;2007-2008;REG;Pacers;75;28.08;12.21;1.44;5.80;7.24;2.20;0.65;0.43;1.28;2.89;4.20;9.24;0.455;1.25;3.15;0.398;2.56;3.21;0.797
Larry Hughes;2007-2008;REG;Cavaliers, Bulls;68;29.71;12.16;0.57;2.81;3.38;2.66;1.46;0.25;1.71;2.04;4.49;11.78;0.381;0.99;2.85;0.345;2.21;2.76;0.798
T.J. Ford;2007-2008;REG;Raptors;51;23.52;12.10;0.45;1.51;1.96;6.14;1.06;0.00;2.00;1.82;4.82;10.27;0.469;0.29;1.00;0.294;2.16;2.45;0.880
Ronnie Brewer;2007-2008;REG;Jazz;76;27.47;12.03;1.28;1.59;2.87;1.76;1.70;0.25;0.91;1.45;4.66;8.34;0.558;0.14;0.66;0.220;2.57;3.38;0.759
Udonis Haslem;2007-2008;REG;Heat;49;36.85;12.02;2.18;6.86;9.04;1.39;0.80;0.37;1.37;2.96;4.84;10.35;0.467;0.00;0.00;0.000;2.35;2.90;0.810
Drew Gooden;2007-2008;REG;Cavaliers, Bulls;69;30.75;11.97;2.54;6.01;8.55;1.17;0.70;0.77;1.77;2.94;4.81;10.72;0.449;0.00;0.09;0.000;2.35;3.12;0.753
Jamaal Tinsley;2007-2008;REG;Pacers;39;33.16;11.90;0.62;3.00;3.62;8.36;1.69;0.26;3.33;2.49;4.51;11.87;0.380;1.03;3.62;0.284;1.85;2.56;0.720
Raja Bell;2007-2008;REG;Suns;75;35.28;11.85;0.63;3.03;3.65;2.24;0.72;0.36;0.87;2.93;4.23;10.04;0.421;2.35;5.85;0.401;1.05;1.21;0.868
Josh Childress;2007-2008;REG;Hawks;76;29.92;11.82;2.29;2.62;4.91;1.54;0.93;0.57;1.29;1.70;4.30;7.54;0.571;0.29;0.79;0.367;2.92;3.62;0.807
Tyson Chandler;2007-2008;REG;Hornets;79;35.23;11.76;4.08;7.67;11.75;1.03;0.57;1.06;1.72;3.08;4.77;7.66;0.623;0.00;0.01;0.000;2.22;3.73;0.593
Derek Fisher;2007-2008;REG;Lakers;82;27.43;11.66;0.29;1.78;2.07;2.91;1.05;0.04;1.10;2.29;4.13;9.48;0.436;1.37;3.37;0.406;2.02;2.29;0.883
Charlie Villanueva;2007-2008;REG;Bucks;76;24.07;11.66;1.91;4.22;6.13;1.03;0.39;0.46;1.41;2.29;4.66;10.71;0.435;0.72;2.43;0.297;1.62;2.07;0.783
Louis Williams;2007-2008;REG;76ers;80;23.27;11.50;0.51;1.58;2.09;3.16;1.01;0.16;1.56;1.63;3.99;9.40;0.424;0.69;1.91;0.359;2.84;3.63;0.783
Kirk Hinrich;2007-2008;REG;Bulls;75;31.73;11.49;0.37;2.88;3.25;6.03;1.16;0.25;2.09;2.99;4.40;10.63;0.414;1.12;3.20;0.350;1.57;1.89;0.831
Wally Szczerbiak;2007-2008;REG;Cavaliers, SuperSonics;75;23.14;11.48;0.45;2.44;2.89;1.39;0.31;0.16;1.01;1.37;4.15;9.63;0.431;1.20;2.91;0.413;1.99;2.33;0.851
Hakim Warrick;2007-2008;REG;Grizzlies;75;23.38;11.36;1.64;3.11;4.75;0.71;0.48;0.37;1.13;2.08;4.37;8.71;0.502;0.17;0.64;0.271;2.44;3.47;0.704
Jose Calderon;2007-2008;REG;Raptors;82;30.29;11.24;0.41;2.46;2.88;8.27;1.06;0.07;1.54;1.63;4.48;8.62;0.519;0.96;2.24;0.429;1.33;1.46;0.908
Sam Cassell;2007-2008;REG;Clippers, Celtics;55;23.15;11.20;0.31;2.16;2.47;3.89;0.67;0.11;1.76;1.78;4.24;9.67;0.438;0.42;1.38;0.303;2.31;2.62;0.882
DeShawn Stevenson;2007-2008;REG;Wizards;82;31.27;11.18;0.45;2.41;2.87;3.07;0.79;0.18;1.24;1.34;3.67;9.51;0.386;1.93;5.04;0.383;1.91;2.40;0.797
Linas Kleiza;2007-2008;REG;Nuggets;79;23.91;11.14;1.16;3.05;4.22;1.20;0.56;0.24;1.13;2.29;3.94;8.34;0.472;1.19;3.51;0.339;2.08;2.70;0.770
Andrei Kirilenko;2007-2008;REG;Jazz;72;30.79;11.00;1.68;3.03;4.71;3.96;1.19;1.51;1.94;2.29;3.82;7.56;0.506;0.61;1.61;0.379;2.75;3.57;0.770
Jameer Nelson;2007-2008;REG;Magic;69;28.42;10.94;0.41;3.12;3.52;5.55;0.91;0.06;2.04;2.42;4.10;8.74;0.469;0.93;2.23;0.416;1.81;2.19;0.828
Juan Carlos Navarro;2007-2008;REG;Grizzlies;82;25.82;10.93;0.41;2.15;2.56;2.16;0.59;0.01;1.63;1.15;3.76;9.34;0.402;1.90;5.27;0.361;1.51;1.78;0.849
David Lee;2007-2008;REG;Knicks;81;29.08;10.81;2.99;5.95;8.94;1.17;0.68;0.36;1.20;2.59;4.21;7.63;0.552;0.00;0.02;0.000;2.40;2.93;0.819
Jason Kidd;2007-2008;REG;Nets, Mavericks;80;36.32;10.80;1.18;6.33;7.50;10.08;1.70;0.33;3.33;2.06;3.81;9.91;0.385;1.49;3.90;0.381;1.69;2.06;0.818
Earl Watson;2007-2008;REG;SuperSonics;78;29.09;10.74;0.55;2.33;2.88;6.81;0.88;0.14;2.24;2.03;4.35;9.58;0.454;0.63;1.69;0.371;1.42;1.86;0.766
Jerry Stackhouse;2007-2008;REG;Mavericks;58;24.35;10.66;0.57;1.72;2.29;2.50;0.48;0.17;1.48;1.41;3.67;9.07;0.405;1.03;3.17;0.326;2.28;2.55;0.892
Martell Webster;2007-2008;REG;Trail Blazers;75;28.43;10.65;0.72;3.23;3.95;1.20;0.56;0.37;1.11;2.12;3.69;8.75;0.422;1.64;4.23;0.388;1.63;2.21;0.735
Brendan Haywood;2007-2008;REG;Wizards;80;27.86;10.60;3.41;3.79;7.20;0.89;0.39;1.66;1.35;2.70;3.95;7.49;0.528;0.00;0.00;0.000;2.70;3.68;0.735
Rajon Rondo;2007-2008;REG;Celtics;77;29.95;10.57;1.01;3.17;4.18;5.10;1.68;0.17;1.91;2.43;4.56;9.26;0.492;0.06;0.25;0.263;1.39;2.27;0.611
Samuel Dalembert;2007-2008;REG;76ers;82;33.23;10.54;3.71;6.65;10.35;0.55;0.49;2.34;1.89;3.28;4.13;8.06;0.513;0.00;0.01;0.000;2.27;3.21;0.707
Jeff Green;2007-2008;REG;SuperSonics;80;28.16;10.48;1.26;3.48;4.74;1.49;0.58;0.61;1.98;2.48;4.00;9.36;0.427;0.26;0.95;0.276;2.21;2.98;0.744
Andris Biedrins;2007-2008;REG;Warriors;76;27.35;10.47;3.37;6.42;9.79;0.99;0.74;1.24;1.12;3.45;4.47;7.14;0.626;0.00;0.00;0.000;1.53;2.46;0.620
Daniel Gibson;2007-2008;REG;Cavaliers;58;30.43;10.43;0.52;1.79;2.31;2.50;0.81;0.24;1.31;2.81;3.47;8.02;0.432;2.03;4.62;0.440;1.47;1.81;0.810
