Player;Season;Season Type;Team;Games;Min;Pts;OReb;Dreb;Reb;Ast;Stl;Blk;TO;PF;FGM;FGA;FG%;3PTM;3PTA;3PT%;FTM;FTA;FT%
Alonzo Gee;2011-2012;REG;Cavaliers;63;29.00;10.56;1.60;3.51;5.11;1.79;1.32;0.27;1.81;2.37;3.60;8.75;0.412;0.70;2.17;0.321;2.65;3.37;0.788
Channing Frye;2011-2012;REG;Suns;64;26.08;10.53;1.11;4.81;5.92;1.38;0.66;1.09;0.98;2.75;3.98;9.58;0.416;1.42;4.11;0.346;1.14;1.28;0.890
Jose Calderon;2011-2012;REG;Raptors;53;33.94;10.47;0.36;2.66;3.02;8.83;0.89;0.06;1.96;1.77;4.11;9.00;0.457;1.11;3.00;0.371;1.13;1.28;0.882
Jordan Farmar;2011-2012;REG;Nets;39;21.30;10.41;0.18;1.38;1.56;3.31;0.62;0.05;1.74;1.26;3.77;8.08;0.467;1.41;3.21;0.440;1.46;1.62;0.905
Darren Collison;2011-2012;REG;Pacers;60;31.30;10.35;0.50;2.62;3.12;4.78;0.82;0.23;1.90;1.68;3.83;8.72;0.440;0.57;1.57;0.362;2.12;2.55;0.830
Dorell Wright;2011-2012;REG;Warriors;61;27.05;10.31;0.98;3.57;4.56;1.54;0.95;0.43;0.84;1.59;3.64;8.62;0.422;1.72;4.79;0.360;1.31;1.61;0.816
Patty Mills;2011-2012;REG;Spurs;16;16.29;10.31;0.25;1.50;1.75;2.44;0.63;0.06;1.63;0.88;3.94;8.13;0.485;1.50;3.50;0.429;0.94;0.94;1.000
Kenneth Faried;2011-2012;REG;Nuggets;46;22.55;10.24;3.09;4.57;7.65;0.78;0.74;1.02;1.17;2.52;3.93;6.72;0.586;0.00;0.00;0.000;2.37;3.57;0.665
Joakim Noah;2011-2012;REG;Bulls;64;30.39;10.19;3.78;6.05;9.83;2.50;0.64;1.44;1.44;2.53;3.89;7.66;0.508;0.00;0.02;0.000;2.41;3.22;0.748
Grant Hill;2011-2012;REG;Suns;49;28.12;10.18;0.59;2.90;3.49;2.18;0.84;0.59;1.33;1.80;4.10;9.20;0.446;0.29;1.08;0.264;1.69;2.22;0.761
Marvin Williams;2011-2012;REG;Hawks;57;26.31;10.16;1.33;3.82;5.16;1.25;0.82;0.32;0.68;1.47;3.56;8.25;0.432;1.02;2.61;0.389;2.02;2.56;0.788
Vince Carter;2011-2012;REG;Mavericks;61;25.28;10.08;0.52;2.84;3.36;2.28;0.92;0.41;1.38;2.20;3.66;8.89;0.411;1.21;3.36;0.361;1.56;1.89;0.826
Gary Neal;2011-2012;REG;Spurs;56;21.54;9.95;0.21;1.89;2.11;2.09;0.48;0.04;1.07;1.34;3.79;8.68;0.436;1.48;3.54;0.419;0.89;1.14;0.781
Jason Smith;2011-2012;REG;Hornets;40;23.68;9.90;1.80;3.10;4.90;0.85;0.53;1.03;1.00;2.55;4.53;8.70;0.520;0.03;0.23;0.111;0.83;1.18;0.702
Emeka Okafor;2011-2012;REG;Hornets;27;28.94;9.85;2.59;5.30;7.89;0.89;0.59;0.96;1.37;2.70;4.22;7.93;0.533;0.00;0.00;0.000;1.41;2.74;0.514
Stephen Jackson;2011-2012;REG;Bucks, Spurs;47;25.78;9.81;0.47;3.00;3.47;2.51;1.15;0.28;2.19;2.11;3.38;9.04;0.374;1.04;3.62;0.288;2.00;2.43;0.825
Mario Chalmers;2011-2012;REG;Heat;64;28.52;9.80;0.25;2.42;2.67;3.47;1.52;0.17;2.22;2.59;3.48;7.78;0.448;1.58;4.06;0.388;1.25;1.58;0.792
Tony Allen;2011-2012;REG;Grizzlies;58;26.30;9.79;1.69;2.33;4.02;1.36;1.79;0.57;1.62;2.45;3.62;7.72;0.469;0.14;0.45;0.308;2.41;3.02;0.800
Brandon Rush;2011-2012;REG;Warriors;65;26.42;9.75;0.51;3.35;3.86;1.35;0.54;0.89;1.05;0.98;3.62;7.22;0.501;1.52;3.37;0.452;1.00;1.26;0.793
Andre Miller;2011-2012;REG;Nuggets;66;27.41;9.68;0.80;2.55;3.35;6.68;0.95;0.14;2.68;2.02;3.67;8.36;0.438;0.27;1.26;0.217;2.08;2.56;0.811
CJ Watson;2011-2012;REG;Bulls;49;23.66;9.67;0.43;1.71;2.14;4.08;0.92;0.16;1.98;2.10;3.29;8.92;0.368;1.39;3.53;0.393;1.71;2.12;0.808
Linas Kleiza;2011-2012;REG;Raptors;49;21.57;9.65;0.86;3.20;4.06;0.94;0.47;0.08;1.31;2.43;3.37;8.37;0.402;1.27;3.65;0.346;1.65;2.04;0.810
Chase Budinger;2011-2012;REG;Rockets;58;22.38;9.62;0.66;3.09;3.74;1.28;0.50;0.12;0.95;1.12;3.59;8.12;0.442;1.52;3.78;0.402;0.93;1.21;0.771
George Hill;2011-2012;REG;Pacers;50;25.48;9.62;0.62;2.40;3.02;2.90;0.84;0.34;1.04;1.96;3.36;7.60;0.442;1.08;2.94;0.367;1.82;2.34;0.778
Alan Anderson;2011-2012;REG;Raptors;17;27.10;9.59;0.47;1.53;2.00;1.53;0.29;0.18;1.47;2.06;3.24;8.35;0.387;1.41;3.59;0.393;1.71;2.00;0.853
Spencer Hawes;2011-2012;REG;76ers;37;24.87;9.59;2.11;5.19;7.30;2.65;0.43;1.30;1.49;2.70;4.22;8.62;0.489;0.08;0.32;0.250;1.08;1.49;0.727
Delonte West;2011-2012;REG;Mavericks;44;24.10;9.57;0.30;2.00;2.30;3.16;1.32;0.25;1.73;1.52;3.77;8.18;0.461;0.61;1.73;0.355;1.41;1.59;0.886
DeJuan Blair;2011-2012;REG;Spurs;64;21.30;9.55;2.41;3.08;5.48;1.22;0.92;0.19;1.44;2.63;4.20;7.88;0.534;0.00;0.02;0.000;1.14;1.86;0.613
Iman Shumpert;2011-2012;REG;Knicks;59;28.91;9.54;0.71;2.44;3.15;2.78;1.71;0.14;1.88;2.93;3.63;9.05;0.401;0.81;2.66;0.306;1.47;1.85;0.798
Chandler Parsons;2011-2012;REG;Rockets;63;28.64;9.51;1.43;3.33;4.76;2.13;1.16;0.46;1.29;2.25;3.94;8.71;0.452;0.95;2.83;0.337;0.68;1.24;0.551
Evan Turner;2011-2012;REG;76ers;65;26.35;9.38;0.42;5.37;5.78;2.77;0.62;0.31;1.62;1.80;4.05;9.08;0.446;0.17;0.75;0.224;1.12;1.66;0.676
Wilson Chandler;2011-2012;REG;Nuggets;8;26.83;9.38;0.75;4.38;5.13;2.13;0.75;0.75;2.25;2.25;3.88;9.88;0.392;0.38;1.50;0.250;1.25;1.50;0.833
Byron Mullens;2011-2012;REG;Bobcats;65;22.54;9.32;1.48;3.55;5.03;0.88;0.32;0.80;1.14;2.11;3.86;9.09;0.425;0.18;0.78;0.235;1.42;1.72;0.821
Tiago Splitter;2011-2012;REG;Spurs;59;19.00;9.31;1.58;3.61;5.19;1.10;0.36;0.80;1.47;2.27;3.59;5.81;0.618;0.00;0.00;0.000;2.12;3.07;0.691
Tyler Hansbrough;2011-2012;REG;Pacers;66;21.85;9.30;1.71;2.68;4.39;0.45;0.82;0.14;0.98;2.41;2.94;7.26;0.405;0.00;0.02;0.000;3.42;4.21;0.813
Cartier Martin;2011-2012;REG;Wizards;17;23.02;9.29;0.71;2.71;3.41;0.59;0.65;0.12;0.76;2.06;3.47;7.88;0.440;1.71;4.41;0.387;0.65;1.12;0.579
Glen Davis;2011-2012;REG;Magic;61;23.39;9.28;1.75;3.67;5.43;0.77;0.70;0.31;1.23;1.74;3.69;8.75;0.421;0.03;0.23;0.143;1.87;2.74;0.683
Richard Jefferson;2011-2012;REG;Spurs, Warriors;63;27.75;9.17;0.41;3.06;3.48;1.40;0.59;0.30;0.79;1.92;3.22;7.75;0.416;1.79;4.27;0.420;0.94;1.35;0.694
Serge Ibaka;2011-2012;REG;Thunder;66;27.15;9.14;2.92;4.62;7.55;0.42;0.50;3.65;1.20;2.71;3.97;7.42;0.535;0.02;0.05;0.334;1.18;1.79;0.661
Danny Green;2011-2012;REG;Spurs;66;23.07;9.14;0.82;2.64;3.45;1.30;0.88;0.70;1.02;1.62;3.20;7.23;0.442;1.55;3.55;0.436;1.20;1.52;0.790
James Johnson;2011-2012;REG;Raptors;62;25.17;9.13;1.19;3.52;4.71;1.97;1.15;1.35;1.63;2.85;3.76;8.35;0.450;0.31;0.97;0.317;1.31;1.85;0.704
Jason Thompson;2011-2012;REG;Kings;64;25.90;9.11;2.59;4.33;6.92;1.23;0.67;0.69;1.06;2.33;3.70;6.92;0.535;0.00;0.03;0.000;1.70;2.83;0.602
CJ Miles;2011-2012;REG;Jazz;56;20.44;9.07;0.48;1.59;2.07;1.23;0.82;0.32;0.95;2.18;3.16;8.30;0.381;0.82;2.68;0.307;1.93;2.43;0.794
Carlos Delfino;2011-2012;REG;Bucks;54;28.47;9.04;0.37;3.48;3.85;2.28;1.46;0.19;1.22;1.83;3.37;8.39;0.402;1.59;4.43;0.360;0.70;0.89;0.792
Greivis Vasquez;2011-2012;REG;Hornets;66;25.84;8.92;0.35;2.27;2.62;5.44;0.91;0.12;2.24;1.91;3.41;7.92;0.430;0.65;2.05;0.319;1.45;1.77;0.820
Rodrigue Beaubois;2011-2012;REG;Mavericks;53;21.71;8.91;0.36;2.49;2.85;2.87;1.06;0.53;1.32;1.85;3.55;8.40;0.422;0.72;2.49;0.288;1.09;1.30;0.841
Corey Brewer;2011-2012;REG;Nuggets;59;21.82;8.90;0.73;1.81;2.54;1.49;1.22;0.29;0.95;1.92;3.41;7.85;0.434;0.56;2.15;0.260;1.53;2.20;0.692
Derrick Williams;2011-2012;REG;Timberwolves;66;21.48;8.83;1.17;3.55;4.71;0.58;0.45;0.47;1.17;1.44;3.11;7.55;0.412;0.56;2.09;0.268;2.06;2.95;0.697
Steve Novak;2011-2012;REG;Knicks;54;18.90;8.83;0.17;1.76;1.93;0.22;0.30;0.17;0.39;1.09;2.98;6.24;0.478;2.46;5.22;0.472;0.41;0.48;0.846
Landry Fields;2011-2012;REG;Knicks;66;28.69;8.79;0.89;3.32;4.21;2.56;1.20;0.26;1.55;1.50;3.58;7.77;0.460;0.47;1.83;0.256;1.17;2.08;0.562
Marreese Speights;2011-2012;REG;76ers, Grizzlies;60;22.41;8.77;2.22;4.02;6.23;0.80;0.35;0.48;1.23;2.45;3.68;8.13;0.453;0.00;0.05;0.000;1.40;1.82;0.771
Derrick Favors;2011-2012;REG;Jazz;65;21.16;8.77;2.43;4.11;6.54;0.66;0.58;1.00;1.58;2.23;3.42;6.85;0.499;0.00;0.00;0.000;1.94;2.98;0.650
Jonas Jerebko;2011-2012;REG;Pistons;64;22.94;8.69;1.50;3.31;4.81;0.67;0.64;0.33;1.03;2.53;3.31;7.08;0.468;0.50;1.66;0.302;1.56;1.94;0.806
Rudy Fernandez;2011-2012;REG;Nuggets;31;22.89;8.65;0.29;1.81;2.10;2.42;1.00;0.10;1.29;1.19;3.19;7.26;0.440;1.29;3.94;0.328;0.97;1.39;0.698
Josh Howard;2011-2012;REG;Jazz;43;23.04;8.65;0.91;2.77;3.67;1.16;0.74;0.23;1.23;2.12;3.35;8.40;0.399;0.21;0.86;0.243;1.74;2.26;0.773
Andray Blatche;2011-2012;REG;Wizards;26;24.08;8.50;1.62;4.15;5.77;1.08;0.77;0.65;1.42;2.08;3.58;9.42;0.380;0.08;0.27;0.286;1.27;1.88;0.673
Jodie Meeks;2011-2012;REG;76ers;66;24.90;8.42;0.26;2.18;2.44;0.82;0.61;0.05;0.44;1.24;2.89;7.08;0.409;1.47;4.03;0.365;1.17;1.29;0.906
Trevor Booker;2011-2012;REG;Wizards;50;25.23;8.38;2.38;4.12;6.50;0.80;0.96;0.86;1.16;2.76;3.62;6.82;0.531;0.02;0.04;0.500;1.12;1.86;0.602
JJ Hickson;2011-2012;REG;Kings, Trail Blazers;54;23.04;8.37;2.46;3.74;6.20;0.83;0.56;0.65;1.30;1.57;3.39;7.26;0.467;0.00;0.04;0.000;1.59;2.48;0.642
Reggie Williams;2011-2012;REG;Bobcats;33;22.63;8.30;0.82;2.00;2.82;1.82;0.61;0.09;1.00;1.03;3.21;7.73;0.416;1.00;3.24;0.308;0.88;1.21;0.725
Tristan Thompson;2011-2012;REG;Cavaliers;60;23.73;8.23;3.12;3.37;6.48;0.45;0.45;1.03;1.35;2.23;3.23;7.37;0.439;0.00;0.03;0.000;1.77;3.20;0.552
Michael Redd;2011-2012;REG;Suns;51;15.10;8.20;0.27;1.24;1.51;0.65;0.25;0.00;0.73;0.57;2.82;7.06;0.400;0.82;2.59;0.318;1.73;2.18;0.793
James Singleton;2011-2012;REG;Wizards;12;21.86;8.17;2.08;4.67;6.75;1.25;0.75;0.67;0.83;2.25;3.42;6.25;0.547;0.17;0.75;0.222;1.17;1.25;0.933
Kyle Korver;2011-2012;REG;Bulls;65;22.61;8.14;0.40;2.05;2.45;1.72;0.55;0.23;0.82;1.69;2.74;6.34;0.432;1.82;4.17;0.435;0.85;1.02;0.833
Derrick Brown;2011-2012;REG;Bobcats;65;22.20;8.06;1.46;2.17;3.63;1.03;0.74;0.18;0.85;1.48;3.26;6.29;0.518;0.09;0.37;0.250;1.45;2.17;0.667
Kevin Seraphin;2011-2012;REG;Wizards;57;20.63;7.95;1.81;3.11;4.91;0.58;0.33;1.33;1.16;2.33;3.56;6.70;0.531;0.00;0.02;0.000;0.82;1.23;0.671
Kawhi Leonard;2011-2012;REG;Spurs;64;23.97;7.92;1.63;3.48;5.11;1.09;1.33;0.38;0.69;1.38;3.11;6.31;0.493;0.64;1.70;0.376;1.06;1.38;0.773
Zaza Pachulia;2011-2012;REG;Hawks;58;28.28;7.84;2.66;5.22;7.88;1.36;0.95;0.50;1.40;2.97;2.91;5.84;0.499;0.00;0.00;0.000;2.02;2.72;0.741
Matt Barnes;2011-2012;REG;Lakers;63;22.86;7.79;1.54;3.92;5.46;2.00;0.56;0.76;1.16;2.41;2.78;6.14;0.452;0.73;2.19;0.333;1.51;2.03;0.742
Rashard Lewis;2011-2012;REG;Wizards;28;26.03;7.75;1.21;2.68;3.89;0.96;0.82;0.36;1.14;1.75;3.04;7.89;0.385;0.57;2.39;0.239;1.11;1.32;0.838
Luc Mbah a Moute;2011-2012;REG;Bucks;43;23.46;7.74;1.79;3.49;5.28;0.67;0.93;0.51;0.91;2.16;3.09;6.07;0.510;0.02;0.09;0.251;1.53;2.40;0.641
Metta World Peace;2011-2012;REG;Lakers;64;26.88;7.70;1.11;2.30;3.41;2.19;1.08;0.42;1.08;2.14;2.86;7.27;0.394;0.88;2.95;0.296;1.11;1.80;0.617
Taj Gibson;2011-2012;REG;Bulls;63;20.39;7.68;2.14;3.13;5.27;0.75;0.43;1.29;0.95;2.08;3.17;6.41;0.495;0.00;0.00;0.000;1.33;2.14;0.622
Patrick Patterson;2011-2012;REG;Rockets;64;23.17;7.66;1.75;2.72;4.47;0.83;0.42;0.56;0.77;1.77;3.52;7.98;0.440;0.00;0.05;0.000;0.63;0.89;0.702
Mehmet Okur;2011-2012;REG;Nets;17;26.69;7.65;1.29;3.47;4.76;1.76;0.53;0.29;1.47;2.65;3.06;8.18;0.374;1.35;4.24;0.319;0.18;0.29;0.600
Willie Green;2011-2012;REG;Hawks;53;17.40;7.62;0.28;1.23;1.51;0.75;0.43;0.11;0.62;1.40;2.89;6.13;0.471;0.94;2.13;0.442;0.91;1.06;0.857
Jimmer Fredette;2011-2012;REG;Kings;61;18.60;7.57;0.28;0.92;1.20;1.77;0.49;0.05;1.10;1.20;2.82;7.31;0.386;1.28;3.54;0.361;0.66;0.79;0.833
Avery Bradley;2011-2012;REG;Celtics;64;21.38;7.56;0.53;1.27;1.80;1.36;0.67;0.19;1.17;1.70;3.13;6.28;0.498;0.34;0.84;0.407;0.97;1.22;0.795
Samuel Dalembert;2011-2012;REG;Rockets;65;22.25;7.54;2.43;4.58;7.02;0.51;0.57;1.71;1.26;2.49;3.08;6.08;0.506;0.00;0.02;0.000;1.38;1.74;0.796
John Lucas III;2011-2012;REG;Bulls;49;14.81;7.53;0.45;1.10;1.55;2.20;0.39;0.02;0.86;0.86;2.92;7.31;0.399;1.12;2.86;0.393;0.57;0.65;0.875
Daniel Gibson;2011-2012;REG;Cavaliers;35;26.16;7.51;0.31;2.57;2.89;2.17;0.74;0.46;1.29;1.97;2.49;7.09;0.351;1.57;3.97;0.396;0.97;1.23;0.791
John Salmons;2011-2012;REG;Kings;46;27.17;7.48;0.43;2.48;2.91;2.02;0.80;0.15;0.98;1.67;3.07;7.50;0.409;0.72;2.43;0.295;0.63;0.98;0.644
Jerome Dyson;2011-2012;REG;Hornets;9;20.02;7.44;0.22;1.89;2.11;2.00;1.22;0.22;2.22;2.11;2.11;5.33;0.396;0.11;0.89;0.125;3.11;4.00;0.778
Anthony Randolph;2011-2012;REG;Timberwolves;34;15.20;7.41;1.24;2.38;3.62;0.56;0.38;1.03;1.18;1.65;2.76;5.88;0.470;0.00;0.03;0.000;1.88;2.47;0.762
Markieff Morris;2011-2012;REG;Suns;63;19.48;7.41;1.10;3.33;4.43;1.03;0.65;0.67;1.11;2.84;2.76;6.92;0.399;0.68;1.97;0.347;1.21;1.68;0.717
DeAndre Jordan;2011-2012;REG;Clippers;66;27.25;7.36;3.06;5.21;8.27;0.26;0.45;2.03;1.12;2.86;3.12;4.94;0.632;0.00;0.02;0.000;1.12;2.14;0.525
Anthony Parker;2011-2012;REG;Cavaliers;51;25.10;7.20;0.20;2.51;2.71;2.35;0.75;0.14;0.98;1.27;2.76;6.39;0.433;0.98;2.71;0.362;0.69;1.10;0.625
Alec Burks;2011-2012;REG;Jazz;59;15.91;7.20;0.97;1.27;2.24;0.93;0.46;0.08;0.86;1.42;2.59;6.05;0.429;0.25;0.76;0.333;1.76;2.42;0.727
Terrence Williams;2011-2012;REG;Rockets, Kings;30;18.33;7.10;0.43;2.97;3.40;2.17;0.67;0.23;1.43;1.17;2.83;6.60;0.429;0.53;1.53;0.348;0.90;1.53;0.587
Amir Johnson;2011-2012;REG;Raptors;64;24.26;7.06;2.33;4.05;6.38;1.23;0.52;1.08;1.47;3.27;3.06;5.31;0.576;0.03;0.08;0.401;0.91;1.31;0.691
Omri Casspi;2011-2012;REG;Cavaliers;65;20.63;7.06;0.97;2.54;3.51;1.02;0.57;0.32;0.98;1.77;2.55;6.34;0.403;0.82;2.58;0.315;1.14;1.66;0.685
Charlie Villanueva;2011-2012;REG;Pistons;13;13.82;7.00;0.69;3.00;3.69;0.46;0.54;0.38;0.54;1.92;2.69;7.00;0.385;1.15;3.46;0.333;0.46;0.54;0.857
Brandan Wright;2011-2012;REG;Mavericks;49;16.15;6.94;1.27;2.29;3.55;0.27;0.45;1.29;0.43;1.24;2.94;4.76;0.618;0.00;0.02;0.000;1.06;1.67;0.634
Ronnie Brewer;2011-2012;REG;Bulls;66;24.77;6.89;1.09;2.41;3.50;2.08;1.09;0.32;0.89;0.97;2.88;6.74;0.427;0.29;1.05;0.275;0.85;1.52;0.560
Martell Webster;2011-2012;REG;Timberwolves;47;24.25;6.89;0.89;2.68;3.57;0.85;0.66;0.36;0.98;1.83;2.45;5.79;0.423;0.79;2.32;0.339;1.21;1.53;0.792
Mickael Pietrus;2011-2012;REG;Celtics;42;21.93;6.88;0.43;2.67;3.10;0.60;0.50;0.24;0.79;1.93;2.48;6.43;0.385;1.45;4.33;0.335;0.48;0.74;0.645
Norris Cole;2011-2012;REG;Heat;65;19.39;6.78;0.32;1.08;1.40;2.05;0.68;0.03;1.62;1.91;2.72;6.92;0.393;0.32;1.17;0.276;1.02;1.31;0.776
DJ White;2011-2012;REG;Bobcats;58;18.93;6.76;0.86;2.74;3.60;0.81;0.29;0.40;0.74;1.62;3.00;6.09;0.493;0.02;0.02;1.000;0.74;1.05;0.705
Gary Forbes;2011-2012;REG;Raptors;48;14.86;6.65;0.56;1.56;2.13;1.13;0.50;0.08;1.13;1.17;2.33;5.65;0.413;0.60;1.73;0.349;1.38;1.90;0.725
Manny Harris;2011-2012;REG;Cavaliers;26;17.52;6.65;0.42;2.27;2.69;1.19;0.50;0.23;1.04;1.08;2.31;5.77;0.400;0.46;1.38;0.333;1.58;2.27;0.695
Lamar Odom;2011-2012;REG;Mavericks;50;20.54;6.64;0.72;3.44;4.16;1.66;0.40;0.36;1.04;1.94;2.46;6.98;0.352;0.56;2.22;0.252;1.16;1.96;0.592
Matt Bonner;2011-2012;REG;Spurs;65;20.39;6.60;0.45;2.85;3.29;0.94;0.23;0.32;0.22;1.05;2.37;5.38;0.440;1.62;3.85;0.420;0.25;0.32;0.762
Kirk Hinrich;2011-2012;REG;Hawks;48;25.76;6.58;0.23;1.88;2.10;2.75;0.79;0.23;1.21;2.08;2.54;6.15;0.414;0.98;2.83;0.346;0.52;0.67;0.781
Jason Maxiell;2011-2012;REG;Pistons;65;22.55;6.52;1.94;3.18;5.12;0.63;0.49;0.77;1.09;2.32;2.82;5.89;0.478;0.00;0.03;0.000;0.89;1.63;0.547
Hakim Warrick;2011-2012;REG;Suns;35;14.37;6.43;0.89;1.74;2.63;0.86;0.23;0.09;1.03;1.00;2.11;5.14;0.411;0.03;0.29;0.100;2.17;2.83;0.768
Boris Diaw;2011-2012;REG;Bobcats, Spurs;57;25.00;6.40;1.23;3.68;4.91;3.60;0.60;0.44;1.96;2.19;2.74;6.16;0.444;0.54;1.74;0.313;0.39;0.61;0.629
Raja Bell;2011-2012;REG;Jazz;34;23.42;6.38;0.18;1.26;1.44;1.12;0.38;0.06;0.62;2.29;2.38;5.12;0.466;1.00;2.56;0.391;0.62;0.74;0.840
Ivan Johnson;2011-2012;REG;Hawks;56;16.69;6.36;1.16;2.88;4.04;0.57;0.77;0.32;1.23;2.07;2.52;4.91;0.513;0.04;0.11;0.333;1.29;1.79;0.720
Kwame Brown;2011-2012;REG;Warriors;9;20.78;6.33;1.78;4.56;6.33;0.44;0.89;0.00;1.56;2.33;2.33;4.44;0.525;0.00;0.00;0.000;1.67;3.78;0.441
Ed Davis;2011-2012;REG;Raptors;66;23.24;6.29;2.03;4.61;6.64;0.91;0.61;0.95;1.02;2.36;2.61;5.08;0.513;0.00;0.02;0.000;1.08;1.61;0.670
Toney Douglas;2011-2012;REG;Knicks;38;17.26;6.24;0.42;1.47;1.89;2.03;0.76;0.03;1.47;1.45;2.47;7.63;0.324;0.71;3.08;0.231;0.58;0.68;0.846
Jason Kidd;2011-2012;REG;Mavericks;48;28.73;6.23;0.31;3.81;4.13;5.50;1.71;0.21;1.90;1.73;2.06;5.69;0.363;1.65;4.65;0.354;0.46;0.58;0.786
Baron Davis;2011-2012;REG;Knicks;29;20.51;6.14;0.45;1.48;1.93;4.66;1.17;0.10;2.62;2.10;2.34;6.34;0.370;0.90;2.93;0.306;0.55;0.83;0.667
Sebastian Telfair;2011-2012;REG;Suns;60;14.91;6.13;0.33;1.18;1.52;2.30;0.68;0.20;1.13;2.00;2.35;5.70;0.412;0.55;1.75;0.314;0.88;1.12;0.791
Wayne Ellington;2011-2012;REG;Timberwolves;51;19.09;6.10;0.27;1.67;1.94;0.65;0.51;0.20;0.51;1.10;2.39;5.92;0.404;0.69;2.12;0.324;0.63;0.78;0.800
Mike Miller;2011-2012;REG;Heat;39;19.28;6.08;0.56;2.72;3.28;1.08;0.36;0.15;0.77;1.49;2.33;5.36;0.435;1.36;3.00;0.453;0.05;0.13;0.400
Wesley Johnson;2011-2012;REG;Timberwolves;65;22.59;6.05;0.37;2.35;2.72;0.91;0.54;0.74;0.92;1.77;2.43;6.11;0.398;0.82;2.60;0.314;0.37;0.52;0.706
Al-Farouq Aminu;2011-2012;REG;Hornets;66;22.38;6.05;1.44;3.23;4.67;1.00;0.89;0.52;1.38;2.06;2.27;5.53;0.411;0.20;0.71;0.277;1.30;1.73;0.754
Udonis Haslem;2011-2012;REG;Heat;64;24.83;6.02;1.83;5.52;7.34;0.66;0.55;0.38;0.94;2.22;2.36;5.58;0.423;0.00;0.00;0.000;1.30;1.59;0.814
D.J. Kennedy;2011-2012;REG;Cavaliers;2;29.43;6.00;0.50;3.00;3.50;1.50;1.00;0.00;1.50;3.50;2.50;6.00;0.417;1.00;2.00;0.500;0.00;1.00;0.000
Gustavo Ayon;2011-2012;REG;Hornets;54;20.15;5.91;1.59;3.31;4.91;1.37;0.98;0.85;0.85;2.19;2.59;4.83;0.536;0.00;0.02;0.000;0.72;1.17;0.619
Henry Walker;2011-2012;REG;Knicks;32;19.38;5.91;0.28;2.22;2.50;1.16;0.59;0.22;1.09;2.63;2.13;5.34;0.398;1.13;3.53;0.319;0.53;0.63;0.850
Beno Udrih;2011-2012;REG;Bucks;59;18.31;5.90;0.44;1.29;1.73;3.85;0.63;0.02;1.31;1.17;2.47;5.63;0.440;0.29;1.00;0.288;0.66;0.93;0.709
Von Wafer;2011-2012;REG;Magic;33;14.21;5.88;0.18;1.18;1.36;0.88;0.30;0.09;1.06;0.79;2.15;4.76;0.452;0.42;1.18;0.359;1.15;1.64;0.704
Charles Jenkins;2011-2012;REG;Warriors;51;17.51;5.82;0.16;1.18;1.33;3.33;0.65;0.12;1.18;1.67;2.55;5.71;0.447;0.06;0.39;0.150;0.67;0.76;0.872
Ian Mahinmi;2011-2012;REG;Mavericks;61;18.67;5.80;1.77;2.97;4.74;0.20;0.62;0.51;0.82;2.89;2.13;3.90;0.546;0.00;0.02;0.000;1.54;2.41;0.639
Will Bynum;2011-2012;REG;Pistons;36;14.27;5.67;0.28;1.28;1.56;1.83;0.64;0.08;1.50;1.69;2.06;5.39;0.381;0.19;0.81;0.241;1.36;1.78;0.766
Jannero Pargo;2011-2012;REG;Hawks;50;13.42;5.64;0.18;1.28;1.46;1.92;0.40;0.04;0.98;1.28;2.10;5.06;0.415;1.06;2.76;0.384;0.38;0.40;0.950
Tyrus Thomas;2011-2012;REG;Bobcats;54;18.76;5.63;0.91;2.80;3.70;0.65;0.67;1.11;0.98;2.67;2.22;6.06;0.367;0.02;0.06;0.333;1.17;1.54;0.759
Ekpe Udoh;2011-2012;REG;Warriors, Bucks;61;21.15;5.57;1.64;2.52;4.16;0.93;0.66;1.67;0.87;2.85;2.08;4.84;0.431;0.00;0.03;0.000;1.41;1.87;0.754
Derek Fisher;2011-2012;REG;Lakers, Thunder;63;23.93;5.56;0.19;1.73;1.92;2.70;0.81;0.06;1.16;1.86;2.05;5.52;0.371;0.56;1.73;0.321;0.90;1.06;0.851
Nikola Vucevic;2011-2012;REG;76ers;51;15.91;5.55;1.73;3.10;4.82;0.61;0.39;0.67;0.65;2.18;2.57;5.71;0.450;0.06;0.16;0.375;0.35;0.67;0.529
Donald Sloan;2011-2012;REG;Hawks, Hornets, Cavaliers;33;20.29;5.55;0.55;1.48;2.03;3.18;0.39;0.09;1.48;1.12;2.39;6.00;0.399;0.06;0.76;0.080;0.70;0.91;0.767
Xavier Silas;2011-2012;REG;76ers;2;19.35;5.50;1.00;1.00;2.00;1.50;0.00;0.00;1.50;2.50;2.00;7.50;0.267;0.50;3.00;0.167;1.00;1.50;0.667
Roger Mason Jr.;2011-2012;REG;Wizards;52;13.39;5.50;0.13;1.19;1.33;0.90;0.25;0.10;0.62;0.63;1.98;4.96;0.399;1.13;2.96;0.383;0.40;0.52;0.778
Kosta Koufos;2011-2012;REG;Nuggets;48;16.48;5.48;1.98;3.40;5.38;0.31;0.50;0.85;0.69;2.00;2.40;4.00;0.599;0.00;0.00;0.000;0.69;1.15;0.600
Shaun Livingston;2011-2012;REG;Bucks;58;18.82;5.48;0.67;1.45;2.12;2.10;0.47;0.34;1.14;1.36;2.19;4.67;0.469;0.03;0.05;0.667;1.07;1.36;0.785
