Player;Season;Season Type;Team;Games;Min;Pts;OReb;Dreb;Reb;Ast;Stl;Blk;TO;PF;FGM;FGA;FG%;3PTM;3PTA;3PT%;FTM;FTA;FT%
Stephen Jackson;2009-2010;REG;Warriors, Bobcats;81;38.63;20.58;0.96;3.99;4.95;3.70;1.63;0.53;3.20;2.43;7.41;17.51;0.423;1.59;4.85;0.328;4.17;5.36;0.779
Kevin Martin;2009-2010;REG;Kings, Rockets;46;35.50;20.57;0.63;2.93;3.57;2.41;1.00;0.13;2.00;2.09;6.28;15.07;0.417;1.52;4.57;0.333;6.48;7.39;0.876
David Lee;2009-2010;REG;Knicks;81;37.27;20.25;2.81;8.90;11.72;3.64;1.05;0.49;2.33;3.17;8.47;15.53;0.545;0.00;0.10;0.000;3.31;4.07;0.812
Tyreke Evans;2009-2010;REG;Kings;72;37.18;20.14;0.92;4.36;5.28;5.75;1.51;0.36;3.00;2.83;7.40;16.18;0.458;0.50;1.96;0.255;4.83;6.46;0.748
Corey Maggette;2009-2010;REG;Warriors;70;29.73;19.81;1.31;4.01;5.33;2.46;0.73;0.06;2.40;3.30;6.53;12.66;0.516;0.19;0.71;0.260;6.57;7.87;0.835
Rudy Gay;2009-2010;REG;Grizzlies;80;39.68;19.59;1.44;4.46;5.90;1.91;1.48;0.80;2.11;2.51;7.50;16.10;0.466;0.83;2.53;0.327;3.76;5.00;0.753
Aaron Brooks;2009-2010;REG;Rockets;82;35.61;19.56;0.66;1.96;2.62;5.29;0.84;0.17;2.83;2.43;7.01;16.23;0.432;2.55;6.40;0.398;2.99;3.63;0.822
Chauncey Billups;2009-2010;REG;Nuggets;73;34.10;19.55;0.34;2.78;3.12;5.60;1.12;0.12;2.42;2.10;5.51;13.18;0.418;2.15;5.58;0.386;6.38;7.01;0.910
Carlos Boozer;2009-2010;REG;Jazz;78;34.27;19.47;2.32;8.88;11.21;3.17;1.08;0.46;2.72;3.46;7.91;14.08;0.562;0.00;0.00;0.000;3.65;4.92;0.742
David West;2009-2010;REG;Hornets;81;36.41;19.02;2.02;5.44;7.47;2.95;0.94;0.74;2.14;2.88;7.64;15.14;0.505;0.09;0.33;0.259;3.65;4.22;0.865
Brook Lopez;2009-2010;REG;Nets;82;36.91;18.80;3.29;5.35;8.65;2.28;0.67;1.70;2.49;3.06;6.87;13.77;0.499;0.00;0.02;0.000;5.07;6.21;0.817
Antawn Jamison;2009-2010;REG;Wizards, Cavaliers;66;36.45;18.71;2.06;6.35;8.41;1.27;1.08;0.32;1.38;2.71;7.24;15.70;0.461;1.29;3.74;0.344;2.94;4.55;0.647
Chris Paul;2009-2010;REG;Hornets;45;38.06;18.69;0.44;3.80;4.24;10.67;2.13;0.18;2.49;2.62;6.98;14.16;0.493;1.16;2.82;0.409;3.58;4.22;0.847
Deron Williams;2009-2010;REG;Jazz;76;36.87;18.67;0.66;3.33;3.99;10.50;1.26;0.21;3.32;2.74;6.50;13.86;0.469;1.26;3.41;0.371;4.41;5.50;0.801
Chris Kaman;2009-2010;REG;Clippers;76;34.32;18.53;2.42;6.84;9.26;1.58;0.49;1.24;2.93;2.80;7.75;15.82;0.490;0.00;0.08;0.000;3.03;4.04;0.749
Dwight Howard;2009-2010;REG;Magic;82;34.66;18.33;3.46;9.73;13.20;1.76;0.91;2.78;3.34;3.50;6.22;10.17;0.612;0.00;0.09;0.000;5.89;9.95;0.592
Pau Gasol;2009-2010;REG;Lakers;65;36.97;18.31;3.74;7.55;11.29;3.35;0.57;1.74;2.20;2.34;6.95;12.98;0.536;0.00;0.08;0.000;4.40;5.57;0.790
Paul Pierce;2009-2010;REG;Celtics;71;33.96;18.25;0.55;3.82;4.37;3.07;1.18;0.44;2.34;2.76;5.76;12.21;0.472;1.54;3.70;0.414;5.20;6.10;0.852
Gerald Wallace;2009-2010;REG;Bobcats;76;41.05;18.24;1.97;8.05;10.03;2.12;1.54;1.09;2.34;2.55;6.00;12.41;0.484;0.68;1.84;0.371;5.55;7.16;0.776
Richard Hamilton;2009-2010;REG;Pistons;46;33.74;18.07;0.65;2.00;2.65;4.39;0.65;0.07;2.50;2.50;6.37;15.59;0.409;0.89;3.00;0.297;4.43;5.24;0.846
Jamal Crawford;2009-2010;REG;Hawks;79;31.14;18.04;0.43;2.11;2.54;3.01;0.77;0.15;1.73;1.67;6.28;13.99;0.449;2.06;5.41;0.382;3.42;3.99;0.857
Tim Duncan;2009-2010;REG;Spurs;78;31.26;17.88;2.83;7.27;10.10;3.15;0.58;1.50;1.79;1.95;7.19;13.87;0.518;0.03;0.14;0.182;3.47;4.79;0.725
LaMarcus Aldridge;2009-2010;REG;Trail Blazers;78;37.46;17.86;2.46;5.58;8.04;2.05;0.86;0.62;1.33;2.96;7.42;14.99;0.495;0.06;0.21;0.313;2.95;3.90;0.757
Al Harrington;2009-2010;REG;Knicks;72;30.49;17.72;1.22;4.40;5.63;1.53;0.86;0.36;1.83;2.90;6.22;14.31;0.435;1.94;5.68;0.342;3.33;4.40;0.757
Luol Deng;2009-2010;REG;Bulls;70;37.87;17.57;1.87;5.44;7.31;2.04;0.94;0.87;1.91;1.84;6.76;14.49;0.466;0.46;1.19;0.386;3.60;4.71;0.764
Stephen Curry;2009-2010;REG;Warriors;80;36.20;17.49;0.60;3.85;4.45;5.90;1.90;0.24;3.04;3.15;6.60;14.29;0.462;2.08;4.75;0.437;2.21;2.50;0.885
O.J. Mayo;2009-2010;REG;Grizzlies;82;37.97;17.46;0.74;3.05;3.79;2.95;1.20;0.21;2.15;2.12;6.61;14.43;0.458;1.66;4.33;0.383;2.59;3.20;0.809
Andrea Bargnani;2009-2010;REG;Raptors;80;34.99;17.20;1.31;4.85;6.16;1.16;0.31;1.39;1.50;2.69;6.71;14.29;0.470;1.51;4.06;0.372;2.26;2.93;0.774
Al Jefferson;2009-2010;REG;Timberwolves;76;32.41;17.12;2.37;6.88;9.25;1.80;0.83;1.29;1.79;2.70;7.37;14.80;0.498;0.00;0.05;0.000;2.38;3.50;0.680
Andre Iguodala;2009-2010;REG;Sixers;82;38.93;17.09;1.00;5.45;6.45;5.76;1.72;0.67;2.66;1.77;6.05;13.66;0.443;1.15;3.70;0.310;3.84;5.24;0.733
Devin Harris;2009-2010;REG;Nets;64;34.70;16.88;0.38;2.80;3.17;6.61;1.23;0.28;2.83;2.78;5.56;13.81;0.403;0.94;3.39;0.276;4.81;6.03;0.798
Eric Gordon;2009-2010;REG;Clippers;62;35.96;16.85;0.40;2.18;2.58;3.00;1.11;0.23;2.32;1.55;5.68;12.65;0.449;1.92;5.18;0.371;3.58;4.82;0.742
Carl Landry;2009-2010;REG;Rockets, Kings;80;30.86;16.79;2.35;3.50;5.85;0.83;0.69;0.79;1.70;2.93;6.24;11.64;0.536;0.01;0.04;0.333;4.30;5.34;0.806
Rodney Stuckey;2009-2010;REG;Pistons;73;34.23;16.64;0.92;2.93;3.85;4.77;1.38;0.16;2.23;2.81;6.15;15.19;0.405;0.25;1.08;0.228;4.10;4.92;0.833
Jason Terry;2009-2010;REG;Mavericks;77;32.98;16.62;0.25;1.57;1.82;3.79;1.22;0.22;1.42;1.84;5.92;13.52;0.438;1.77;4.84;0.365;3.01;3.48;0.866
Vince Carter;2009-2010;REG;Magic;75;30.81;16.59;0.44;3.47;3.91;3.15;0.71;0.24;1.41;2.52;5.79;13.53;0.428;1.59;4.32;0.367;3.43;4.08;0.840
Manu Ginobili;2009-2010;REG;Spurs;75;28.66;16.49;0.91;2.88;3.79;4.93;1.37;0.32;2.05;2.05;5.31;12.04;0.441;1.76;4.67;0.377;4.12;4.73;0.870
Steve Nash;2009-2010;REG;Suns;81;32.84;16.46;0.42;2.89;3.31;11.01;0.52;0.15;3.64;1.33;6.16;12.16;0.507;1.53;3.59;0.426;2.60;2.78;0.938
Caron Butler;2009-2010;REG;Wizards, Mavericks;74;37.62;16.30;1.41;4.82;6.23;2.11;1.57;0.32;2.16;2.61;6.08;14.20;0.428;0.57;1.96;0.290;3.57;4.26;0.838
Ray Allen;2009-2010;REG;Celtics;80;35.24;16.30;0.56;2.60;3.16;2.63;0.80;0.31;1.61;2.28;5.80;12.16;0.477;1.81;4.99;0.363;2.89;3.16;0.913
Luis Scola;2009-2010;REG;Rockets;82;32.58;16.21;2.13;6.46;8.60;2.06;0.77;0.32;1.99;3.00;6.83;13.29;0.514;0.01;0.06;0.200;2.54;3.26;0.779
Russell Westbrook;2009-2010;REG;Thunder;82;34.30;16.12;1.74;3.15;4.89;7.95;1.32;0.41;3.27;2.49;5.91;14.15;0.418;0.28;1.27;0.221;4.01;5.15;0.780
Tony Parker;2009-2010;REG;Spurs;56;30.86;15.96;0.13;2.29;2.41;5.66;0.52;0.14;2.66;1.71;6.23;12.79;0.487;0.18;0.61;0.294;3.32;4.39;0.756
Andrew Bogut;2009-2010;REG;Bucks;69;32.31;15.87;3.01;7.14;10.16;1.84;0.57;2.54;1.90;3.22;6.86;13.19;0.520;0.00;0.03;0.000;2.16;3.43;0.629
Mo Williams;2009-2010;REG;Cavaliers;69;34.19;15.83;0.41;2.58;2.99;5.33;1.01;0.30;2.51;2.46;5.48;12.39;0.442;2.30;5.38;0.429;2.57;2.87;0.894
Jason Richardson;2009-2010;REG;Suns;79;31.46;15.68;1.03;4.09;5.11;1.81;0.84;0.42;1.16;2.14;5.99;12.63;0.474;1.99;5.06;0.392;1.72;2.33;0.739
Josh Smith;2009-2010;REG;Hawks;81;35.44;15.67;2.75;5.95;8.70;4.22;1.60;2.12;2.44;2.96;6.22;12.33;0.505;0.00;0.09;0.000;3.22;5.21;0.618
Brandon Jennings;2009-2010;REG;Bucks;82;32.57;15.49;0.60;2.84;3.44;5.73;1.28;0.22;2.44;2.33;5.50;14.83;0.371;1.77;4.73;0.374;2.72;3.33;0.817
J.R. Smith;2009-2010;REG;Nuggets;75;27.76;15.41;0.37;2.75;3.12;2.44;1.32;0.27;1.85;2.32;5.71;13.77;0.414;2.11;6.23;0.338;1.89;2.68;0.706
John Salmons;2009-2010;REG;Bulls, Bucks;81;34.87;15.37;0.43;2.90;3.33;2.75;1.22;0.32;1.52;2.05;5.40;12.23;0.441;1.46;3.81;0.382;3.12;3.77;0.830
Wilson Chandler;2009-2010;REG;Knicks;65;35.69;15.28;1.43;3.92;5.35;2.12;0.71;0.75;1.66;2.83;6.34;13.23;0.479;0.62;2.31;0.267;1.98;2.46;0.806
Baron Davis;2009-2010;REG;Clippers;75;33.64;15.27;0.69;2.85;3.55;7.97;1.68;0.57;2.81;2.80;5.49;13.53;0.406;1.09;3.95;0.277;3.19;3.88;0.821
Reggie Williams;2009-2010;REG;Warriors;24;32.56;15.21;0.75;3.83;4.58;2.75;0.96;0.25;1.21;2.04;5.83;11.79;0.495;1.38;3.83;0.359;2.17;2.58;0.839
Jeff Green;2009-2010;REG;Thunder;82;37.11;15.11;1.37;4.61;5.98;1.63;1.27;0.88;1.65;2.70;5.91;13.05;0.453;1.27;3.80;0.333;2.01;2.72;0.740
Danilo Gallinari;2009-2010;REG;Knicks;81;33.91;15.07;0.80;4.11;4.91;1.67;0.93;0.72;1.36;2.36;4.84;11.44;0.423;2.30;6.02;0.381;3.10;3.79;0.818
Andrew Bynum;2009-2010;REG;Lakers;65;30.42;15.03;2.72;5.60;8.32;1.05;0.54;1.45;1.77;2.97;6.03;10.58;0.570;0.00;0.02;0.000;2.97;4.02;0.739
Trevor Ariza;2009-2010;REG;Rockets;72;36.51;14.89;1.08;4.51;5.60;3.83;1.75;0.56;2.24;2.25;5.47;13.88;0.394;1.89;5.65;0.334;2.06;3.17;0.649
Michael Beasley;2009-2010;REG;Heat;78;29.84;14.82;1.58;4.81;6.38;1.28;1.03;0.63;1.68;2.83;6.00;13.33;0.450;0.36;1.31;0.275;2.46;3.08;0.800
Marc Gasol;2009-2010;REG;Grizzlies;69;35.78;14.61;3.01;6.26;9.28;2.39;1.00;1.58;1.96;3.68;5.48;9.43;0.581;0.00;0.01;0.000;3.65;5.45;0.670
Troy Murphy;2009-2010;REG;Pacers;72;32.57;14.58;1.79;8.44;10.24;2.08;1.00;0.47;1.39;2.43;5.33;11.29;0.472;1.78;4.63;0.384;2.14;2.68;0.798
Marcus Thornton;2009-2010;REG;Hornets;73;25.63;14.48;0.99;1.90;2.89;1.56;0.79;0.15;1.04;1.74;5.45;12.10;0.451;1.60;4.29;0.374;1.97;2.42;0.814
Kevin Garnett;2009-2010;REG;Celtics;69;29.86;14.35;1.13;6.20;7.33;2.68;0.99;0.83;1.46;2.46;5.83;11.19;0.521;0.01;0.07;0.200;2.68;3.20;0.837
Al Horford;2009-2010;REG;Hawks;81;35.12;14.17;2.91;6.95;9.86;2.33;0.73;1.12;1.51;2.78;5.77;10.46;0.551;0.01;0.01;1.000;2.63;3.33;0.789
Andray Blatche;2009-2010;REG;Wizards;81;27.85;14.11;1.95;4.33;6.28;2.10;1.05;0.88;2.25;2.69;5.90;12.33;0.478;0.16;0.54;0.295;2.15;2.89;0.744
Rashard Lewis;2009-2010;REG;Magic;72;32.90;14.07;0.86;3.56;4.42;1.49;1.08;0.39;1.50;2.50;4.86;11.18;0.435;2.33;5.88;0.397;2.01;2.50;0.806
Kevin Love;2009-2010;REG;Timberwolves;60;28.56;14.03;3.78;7.18;10.97;2.27;0.72;0.38;1.95;2.27;4.85;10.77;0.450;0.58;1.77;0.330;3.75;4.60;0.815
Louis Williams;2009-2010;REG;Sixers;64;29.88;14.03;0.39;2.53;2.92;4.19;1.25;0.23;1.66;1.72;4.97;10.58;0.470;1.09;3.22;0.340;3.00;3.64;0.824
Andre Miller;2009-2010;REG;Trail Blazers;82;30.48;13.98;0.99;2.26;3.24;5.43;1.13;0.11;2.11;2.06;4.93;11.07;0.445;0.20;0.98;0.200;3.93;4.78;0.821
Kelenna Azubuike;2009-2010;REG;Warriors;9;25.67;13.89;1.33;3.22;4.56;1.11;0.56;1.00;0.78;1.78;5.33;9.78;0.545;1.11;3.00;0.370;2.11;3.11;0.679
Nene;2009-2010;REG;Nuggets;82;33.60;13.84;2.02;5.62;7.65;2.48;1.40;1.00;1.52;3.43;5.13;8.74;0.587;0.00;0.02;0.000;3.57;5.07;0.704
Thaddeus Young;2009-2010;REG;Sixers;67;32.02;13.82;1.94;3.28;5.22;1.45;1.21;0.22;1.88;1.99;5.70;12.13;0.470;0.72;2.06;0.348;1.70;2.46;0.691
Ben Gordon;2009-2010;REG;Pistons;62;27.89;13.79;0.42;1.50;1.92;2.68;0.79;0.10;1.90;2.37;4.69;11.27;0.416;1.21;3.77;0.321;3.19;3.71;0.861
Allen Iverson;2009-2010;REG;Grizzlies, Sixers;28;30.88;13.75;0.57;2.25;2.82;4.04;0.68;0.07;2.29;1.71;4.86;11.29;0.430;0.32;0.89;0.360;3.71;4.68;0.794
Rajon Rondo;2009-2010;REG;Celtics;81;36.58;13.70;1.23;3.21;4.44;9.80;2.33;0.14;3.04;2.44;5.67;11.16;0.508;0.21;0.99;0.213;2.16;3.48;0.621
Jermaine O'Neal;2009-2010;REG;Heat;70;28.45;13.57;1.77;5.17;6.94;1.31;0.36;1.36;1.79;3.03;5.63;10.64;0.529;0.00;0.03;0.000;2.31;3.21;0.720
Mehmet Okur;2009-2010;REG;Jazz;73;29.43;13.53;1.81;5.25;7.05;1.63;0.52;1.11;1.74;3.05;4.86;10.62;0.458;1.12;2.92;0.385;2.68;3.27;0.820
Jonny Flynn;2009-2010;REG;Timberwolves;81;28.88;13.51;0.30;2.06;2.36;4.40;1.01;0.02;2.88;1.21;4.90;11.75;0.417;0.95;2.65;0.358;2.75;3.33;0.826
Tayshaun Prince;2009-2010;REG;Pistons;49;33.95;13.49;1.45;3.61;5.06;3.29;0.69;0.45;1.22;1.57;5.76;11.84;0.486;0.55;1.49;0.370;1.43;2.00;0.714
Elton Brand;2009-2010;REG;Sixers;76;30.23;13.11;2.36;3.71;6.07;1.43;1.08;1.05;1.72;3.05;5.42;11.29;0.480;0.00;0.01;0.000;2.26;3.07;0.738
Anthony Morrow;2009-2010;REG;Warriors;69;29.25;13.03;0.88;2.87;3.75;1.51;0.94;0.23;1.22;2.29;4.77;10.19;0.468;2.03;4.45;0.456;1.46;1.65;0.886
Corey Brewer;2009-2010;REG;Timberwolves;82;30.27;13.00;0.85;2.55;3.40;2.35;1.43;0.35;2.00;2.73;4.99;11.57;0.431;1.00;2.89;0.346;2.02;3.12;0.648
Beno Udrih;2009-2010;REG;Kings;79;31.35;12.95;0.48;2.29;2.77;4.71;1.13;0.13;1.72;2.10;5.25;10.65;0.493;0.95;2.52;0.377;1.49;1.78;0.837
Josh Howard;2009-2010;REG;Mavericks, Wizards;35;26.22;12.74;0.86;2.71;3.57;1.37;0.74;0.31;1.31;2.60;4.49;11.09;0.405;0.66;2.46;0.267;3.11;3.97;0.784
Peja Stojakovic;2009-2010;REG;Hornets;62;31.40;12.65;0.63;3.03;3.66;1.48;0.77;0.08;0.90;1.34;4.48;11.10;0.404;2.13;5.68;0.375;1.55;1.73;0.897
Jameer Nelson;2009-2010;REG;Magic;65;28.61;12.58;0.40;2.58;2.98;5.43;0.74;0.03;2.14;2.26;4.88;10.86;0.449;1.32;3.48;0.381;1.51;1.78;0.845
Jason Thompson;2009-2010;REG;Kings;75;31.43;12.52;2.99;5.51;8.49;1.65;0.55;0.97;1.85;3.72;4.93;10.45;0.472;0.01;0.13;0.100;2.64;3.69;0.715
Courtney Lee;2009-2010;REG;Nets;71;33.45;12.46;0.85;2.70;3.55;1.70;1.31;0.28;1.07;1.83;4.76;10.92;0.436;1.07;3.17;0.338;1.87;2.15;0.869
Darren Collison;2009-2010;REG;Hornets;76;27.75;12.45;0.54;1.99;2.53;5.68;1.03;0.05;2.66;1.21;4.95;10.38;0.477;0.61;1.51;0.400;1.95;2.29;0.851
George Hill;2009-2010;REG;Spurs;78;29.17;12.36;0.54;2.09;2.63;2.90;0.88;0.33;1.29;2.85;4.53;9.46;0.478;0.96;2.41;0.399;2.35;3.04;0.772
Richard Jefferson;2009-2010;REG;Spurs;81;31.12;12.27;0.72;3.68;4.40;1.95;0.56;0.49;1.30;2.20;4.47;9.57;0.467;0.73;2.31;0.316;2.60;3.54;0.735
Raymond Felton;2009-2010;REG;Bobcats;80;33.04;12.10;0.66;2.94;3.60;5.58;1.54;0.28;2.10;2.15;4.85;10.58;0.459;0.75;1.95;0.385;1.65;2.16;0.763
Shaquille O'Neal;2009-2010;REG;Cavaliers;53;23.41;12.00;1.75;4.94;6.70;1.51;0.28;1.17;1.98;3.19;4.94;8.74;0.566;0.00;0.02;0.000;2.11;4.26;0.496
Mike Conley;2009-2010;REG;Grizzlies;80;32.11;11.99;0.38;2.01;2.39;5.31;1.36;0.15;2.13;2.23;4.61;10.38;0.445;1.03;2.65;0.387;1.74;2.34;0.743
Yi Jianlian;2009-2010;REG;Nets;52;31.83;11.98;2.21;4.94;7.15;0.90;0.71;1.00;1.48;3.27;4.37;10.83;0.403;0.29;0.79;0.366;2.96;3.71;0.798
Shawn Marion;2009-2010;REG;Mavericks;75;31.80;11.97;2.11;4.25;6.36;1.43;0.92;0.81;1.32;1.88;5.27;10.37;0.508;0.04;0.25;0.158;1.40;1.85;0.755
Michael Redd;2009-2010;REG;Bucks;18;27.34;11.94;0.61;2.39;3.00;2.17;1.06;0.11;0.83;1.33;4.17;11.83;0.352;1.00;3.33;0.300;2.61;3.67;0.712
Rasual Butler;2009-2010;REG;Clippers;82;32.95;11.94;0.48;2.45;2.93;1.41;0.44;0.83;0.96;1.48;4.34;10.61;0.409;1.77;5.27;0.336;1.49;1.77;0.841
Charlie Villanueva;2009-2010;REG;Pistons;78;23.69;11.94;1.09;3.59;4.68;0.68;0.62;0.71;0.95;2.86;4.65;10.60;0.439;1.27;3.62;0.351;1.36;1.67;0.815
Andrei Kirilenko;2009-2010;REG;Jazz;58;28.98;11.86;1.31;3.24;4.55;2.72;1.43;1.22;1.36;1.76;4.21;8.31;0.506;0.45;1.53;0.292;3.00;4.03;0.744
Raja Bell;2009-2010;REG;Bobcats, Warriors;6;30.10;11.83;0.83;3.00;3.83;2.17;0.67;0.33;0.83;2.50;4.67;10.17;0.459;2.00;4.50;0.444;0.50;0.50;1.000
Anthony Tolliver;2009-2010;REG;Trail Blazers, Warriors;46;31.04;11.72;1.83;5.13;6.96;1.89;0.70;0.72;1.00;2.78;4.20;9.76;0.430;1.09;3.30;0.329;2.24;2.91;0.769
Earl Barron;2009-2010;REG;Knicks;7;33.17;11.71;4.43;6.57;11.00;1.14;0.57;0.57;1.57;3.43;4.29;9.71;0.441;0.00;0.00;0.000;3.14;4.14;0.759
Roy Hibbert;2009-2010;REG;Pacers;81;25.12;11.68;2.19;3.54;5.73;1.95;0.37;1.62;1.79;3.52;4.78;9.65;0.495;0.04;0.07;0.499;2.09;2.77;0.754
Anthony Randolph;2009-2010;REG;Warriors;33;22.69;11.64;2.21;4.30;6.52;1.27;0.85;1.55;1.48;2.79;4.15;9.36;0.443;0.03;0.15;0.200;3.30;4.12;0.801
Paul Millsap;2009-2010;REG;Jazz;82;27.76;11.63;2.27;4.55;6.82;1.60;0.78;1.21;1.41;3.48;4.70;8.73;0.538;0.01;0.11;0.111;2.23;3.22;0.693
Kenyon Martin;2009-2010;REG;Nuggets;58;34.25;11.50;2.45;6.97;9.41;1.88;1.24;1.05;1.57;3.21;4.88;10.69;0.456;0.14;0.50;0.276;1.60;2.88;0.557
Jarrett Jack;2009-2010;REG;Raptors;82;27.36;11.35;0.37;2.34;2.71;5.04;0.73;0.07;1.99;1.84;3.94;8.18;0.481;1.00;2.43;0.412;2.48;2.94;0.842
Boris Diaw;2009-2010;REG;Bobcats;82;35.44;11.28;1.60;3.57;5.17;3.96;0.73;0.70;2.17;2.67;4.55;9.43;0.483;0.80;2.51;0.320;1.38;1.79;0.769
Hedo Turkoglu;2009-2010;REG;Raptors;74;30.71;11.28;0.57;4.07;4.64;4.11;0.74;0.43;1.69;2.97;3.73;9.11;0.409;1.46;3.91;0.374;2.36;3.05;0.774
Grant Hill;2009-2010;REG;Suns;81;30.01;11.26;0.91;4.58;5.49;2.38;0.74;0.44;1.33;2.04;4.15;8.68;0.478;0.43;0.99;0.437;2.53;3.10;0.817
Channing Frye;2009-2010;REG;Suns;81;27.04;11.16;0.81;4.46;5.27;1.40;0.79;0.91;0.90;3.25;3.91;8.68;0.451;2.12;4.84;0.439;1.21;1.49;0.810
Greg Oden;2009-2010;REG;Trail Blazers;21;23.89;11.10;3.05;5.43;8.48;0.90;0.38;2.29;1.86;4.00;4.38;7.24;0.605;0.00;0.00;0.000;2.33;3.05;0.766
Carlos Delfino;2009-2010;REG;Bucks;75;30.40;11.00;0.68;4.57;5.25;2.69;1.07;0.28;1.59;1.84;3.99;9.76;0.408;1.79;4.87;0.367;1.24;1.59;0.781
Metta World Peace;2009-2010;REG;Lakers;77;33.83;10.97;1.29;3.01;4.30;3.04;1.38;0.27;1.57;2.14;3.97;9.61;0.414;1.36;3.84;0.355;1.66;2.42;0.688
Ryan Gomes;2009-2010;REG;Timberwolves;76;29.08;10.95;1.00;3.58;4.58;1.63;0.82;0.21;1.25;2.04;4.30;9.63;0.447;0.97;2.62;0.372;1.37;1.66;0.825
Drew Gooden;2009-2010;REG;Mavericks, Clippers;70;25.08;10.90;2.96;4.79;7.74;0.67;0.59;0.83;1.54;2.77;4.11;8.60;0.478;0.01;0.11;0.125;2.66;3.09;0.861
Kirk Hinrich;2009-2010;REG;Bulls;74;33.53;10.88;0.32;3.19;3.51;4.46;1.15;0.32;1.53;2.76;4.16;10.18;0.409;1.41;3.78;0.371;1.15;1.53;0.752
Mike Miller;2009-2010;REG;Wizards;54;33.43;10.85;1.02;5.20;6.22;3.93;0.72;0.22;2.13;2.43;4.02;8.02;0.501;1.52;3.17;0.480;1.30;1.57;0.824
Lamar Odom;2009-2010;REG;Lakers;82;31.52;10.76;2.24;7.54;9.78;3.26;0.91;0.72;1.83;2.77;4.17;9.01;0.463;0.71;2.22;0.319;1.71;2.46;0.693
Joakim Noah;2009-2010;REG;Bulls;64;30.07;10.73;3.44;7.56;11.00;2.06;0.50;1.56;1.83;3.09;4.09;8.13;0.504;0.00;0.00;0.000;2.55;3.42;0.744
Al Thornton;2009-2010;REG;Clippers, Wizards;75;27.72;10.72;1.55;2.37;3.92;1.20;0.60;0.47;1.36;2.75;4.27;9.01;0.473;0.15;0.41;0.355;2.04;2.81;0.725
