Player;Season;Season Type;Team;Games;Min;Pts;OReb;Dreb;Reb;Ast;Stl;Blk;TO;PF;FGM;FGA;FG%;3PTM;3PTA;3PT%;FTM;FTA;FT%
Zydrunas Ilgauskas;2002-2003;REG;Cavaliers;81;29.05;17.16;2.96;4.58;7.54;1.57;0.69;1.88;2.59;3.38;6.11;13.85;0.441;0.00;0.07;0.000;4.94;6.32;0.781
Baron Davis;2002-2003;REG;Hornets;50;37.86;17.12;1.12;2.60;3.72;6.40;1.82;0.44;2.80;2.96;6.64;15.96;0.416;1.98;5.66;0.350;1.86;2.62;0.710
Corey Maggette;2002-2003;REG;Clippers;64;30.75;16.77;1.20;3.83;5.03;1.92;0.86;0.25;2.30;3.03;5.36;12.08;0.444;0.97;2.77;0.350;5.08;6.33;0.802
David Wesley;2002-2003;REG;Hornets;73;37.15;16.67;0.52;1.88;2.40;3.44;1.49;0.12;1.81;2.37;6.15;14.21;0.433;1.84;4.33;0.424;2.53;3.25;0.781
Kenyon Martin;2002-2003;REG;Nets;77;34.10;16.66;2.13;6.18;8.31;2.40;1.27;0.91;2.49;3.82;6.61;14.05;0.470;0.12;0.56;0.209;3.32;5.09;0.653
Latrell Sprewell;2002-2003;REG;Knicks;74;38.09;16.42;0.61;3.24;3.85;4.49;1.38;0.30;2.32;1.81;6.14;15.23;0.403;1.81;4.86;0.372;2.34;2.95;0.794
Chauncey Billups;2002-2003;REG;Pistons;74;31.46;16.20;0.51;3.18;3.69;3.88;0.85;0.20;1.81;1.84;4.95;11.76;0.421;2.01;5.14;0.392;4.30;4.89;0.878
Mike Bibby;2002-2003;REG;Kings;55;33.40;15.91;0.62;2.05;2.67;5.18;1.31;0.15;2.31;1.69;5.98;12.73;0.470;1.02;2.49;0.409;2.93;3.40;0.861
Keith Van Horn;2002-2003;REG;76ers;74;31.24;15.89;2.15;4.93;7.08;1.26;0.85;0.41;2.03;3.39;6.20;12.86;0.482;0.88;2.38;0.369;2.61;3.24;0.804
Jason Richardson;2002-2003;REG;Warriors;82;32.91;15.63;1.35;3.26;4.61;3.01;1.10;0.28;2.18;2.45;5.80;14.16;0.410;1.50;4.07;0.368;2.52;3.30;0.764
Mike Miller;2002-2003;REG;Magic, Grizzlies;65;33.63;15.55;0.71;4.54;5.25;2.62;0.65;0.32;1.92;2.66;5.74;13.22;0.434;1.68;4.62;0.363;2.40;2.86;0.839
Richard Jefferson;2002-2003;REG;Nets;80;35.93;15.53;1.88;4.55;6.43;2.51;1.00;0.55;1.95;2.70;5.70;11.39;0.501;0.08;0.30;0.250;4.05;5.45;0.743
Tony Parker;2002-2003;REG;Spurs;82;33.89;15.48;0.40;2.23;2.63;5.27;0.87;0.05;2.41;2.12;5.90;12.72;0.464;1.00;2.96;0.337;2.67;3.54;0.755
Metta World Peace;2002-2003;REG;Pacers;69;33.25;15.48;1.46;3.78;5.25;2.87;2.30;0.72;2.10;3.51;5.25;12.26;0.428;1.03;3.06;0.336;3.96;5.38;0.736
Caron Butler;2002-2003;REG;Heat;78;36.61;15.40;1.73;3.36;5.09;2.73;1.76;0.40;2.46;2.95;5.50;13.23;0.416;0.44;1.37;0.318;3.96;4.81;0.824
Bonzi Wells;2002-2003;REG;Trail Blazers;75;31.97;15.17;1.31;3.95;5.25;3.28;1.64;0.24;2.87;2.93;5.83;13.20;0.441;0.51;1.73;0.292;3.01;4.17;0.722
Bobby Jackson;2002-2003;REG;Kings;59;28.33;15.17;0.97;2.75;3.71;3.08;1.20;0.05;1.80;2.14;5.76;12.41;0.464;1.51;3.98;0.379;2.14;2.53;0.846
Michael Redd;2002-2003;REG;Bucks;82;28.28;15.13;1.20;3.33;4.52;1.43;1.22;0.16;0.90;1.74;5.55;11.84;0.469;2.22;5.07;0.437;1.82;2.26;0.805
Lamar Odom;2002-2003;REG;Clippers;49;34.25;14.57;1.20;5.45;6.65;3.63;0.86;0.84;2.86;3.69;5.47;12.47;0.439;0.86;2.63;0.326;2.78;3.57;0.777
Grant Hill;2002-2003;REG;Magic;29;29.04;14.52;1.38;5.72;7.10;4.21;0.97;0.45;2.90;1.59;5.21;10.59;0.492;0.03;0.14;0.250;4.07;4.97;0.819
Desmond Mason;2002-2003;REG;SuperSonics, Bucks;80;34.55;14.34;1.93;4.61;6.54;2.04;0.84;0.40;1.44;2.63;5.71;12.71;0.449;0.26;0.90;0.292;2.65;3.54;0.749
Voshon Lenard;2002-2003;REG;Raptors;63;30.59;14.25;0.76;2.60;3.37;2.29;0.94;0.33;1.63;2.48;5.16;12.84;0.402;1.46;4.00;0.365;2.48;3.08;0.804
Troy Hudson;2002-2003;REG;Timberwolves;79;32.94;14.22;0.53;1.78;2.32;5.72;0.76;0.09;2.30;2.03;5.18;12.10;0.428;1.23;3.37;0.365;2.63;2.92;0.900
Morris Peterson;2002-2003;REG;Raptors;82;35.91;14.06;1.18;3.24;4.43;2.29;1.07;0.39;1.56;2.83;5.13;13.09;0.392;1.41;4.20;0.337;2.38;3.01;0.789
Kurt Thomas;2002-2003;REG;Knicks;81;31.79;14.00;1.98;5.89;7.86;2.00;1.00;1.20;1.70;4.25;6.14;12.69;0.483;0.02;0.04;0.668;1.70;2.27;0.750
Antonio Davis;2002-2003;REG;Raptors;53;35.78;13.92;2.45;5.79;8.25;2.47;0.43;1.17;2.23;2.83;4.92;12.09;0.407;0.00;0.00;0.000;4.08;5.28;0.771
Derek Anderson;2002-2003;REG;Trail Blazers;76;33.60;13.91;0.70;2.78;3.47;4.28;1.18;0.21;1.68;1.86;4.67;10.95;0.427;1.53;4.36;0.350;3.04;3.54;0.859
Andre Miller;2002-2003;REG;Clippers;80;36.44;13.60;1.05;2.90;3.95;6.71;1.24;0.14;2.58;2.54;4.71;11.60;0.406;0.29;1.35;0.213;3.89;4.89;0.795
Amar'e Stoudemire;2002-2003;REG;Suns;82;31.35;13.49;3.05;5.74;8.79;0.95;0.76;1.06;2.30;3.28;4.78;10.12;0.472;0.02;0.12;0.200;3.90;5.90;0.661
Yao Ming;2002-2003;REG;Rockets;82;29.05;13.46;2.39;5.84;8.23;1.67;0.38;1.79;2.11;2.80;4.89;9.82;0.498;0.01;0.02;0.500;3.67;4.52;0.811
Dajuan Wagner;2002-2003;REG;Cavaliers;47;29.45;13.38;0.43;1.32;1.74;2.77;0.81;0.15;1.81;2.28;4.74;12.87;0.369;1.17;3.70;0.316;2.72;3.40;0.800
Donyell Marshall;2002-2003;REG;Bulls;78;30.46;13.36;3.00;5.96;8.96;1.76;1.22;1.09;1.73;3.00;5.40;11.77;0.459;0.42;1.12;0.379;2.14;2.83;0.756
Tim Thomas;2002-2003;REG;Bucks;80;29.50;13.33;1.21;3.65;4.86;1.28;0.88;0.61;1.66;3.21;5.15;11.63;0.443;1.21;3.31;0.366;1.81;2.33;0.780
Alvin Williams;2002-2003;REG;Raptors;78;33.86;13.17;0.71;2.44;3.14;5.33;1.42;0.27;1.64;2.18;5.08;11.60;0.438;0.62;1.87;0.329;2.40;3.06;0.782
Brad Miller;2002-2003;REG;Pacers;73;31.11;13.08;2.53;5.73;8.26;2.64;0.89;0.59;1.62;2.78;4.51;9.14;0.493;0.07;0.22;0.313;4.00;4.89;0.818
Kerry Kittles;2002-2003;REG;Nets;65;29.61;13.05;0.80;3.08;3.88;2.62;1.55;0.46;0.85;1.69;5.11;10.94;0.467;1.20;3.37;0.356;1.63;2.08;0.785
Eric Snow;2002-2003;REG;76ers;82;37.52;12.85;0.87;2.80;3.67;6.63;1.62;0.13;2.37;2.87;4.40;9.74;0.452;0.09;0.39;0.219;3.96;4.62;0.858
Larry Hughes;2002-2003;REG;Wizards;67;31.90;12.79;1.00;3.60;4.60;3.06;1.28;0.36;2.03;2.22;5.16;11.06;0.467;0.43;1.18;0.367;2.03;2.78;0.731
Reggie Miller;2002-2003;REG;Pacers;70;30.31;12.60;0.30;2.16;2.46;2.43;0.89;0.06;0.94;1.27;4.01;9.10;0.441;1.61;4.54;0.355;2.96;3.29;0.900
Drew Gooden;2002-2003;REG;Grizzlies, Magic;70;26.80;12.50;2.33;4.17;6.50;1.19;0.76;0.50;2.14;2.46;5.07;11.10;0.457;0.20;0.69;0.292;2.16;3.03;0.712
Nick Van Exel;2002-2003;REG;Mavericks;73;27.32;12.47;0.48;2.37;2.85;4.27;0.59;0.05;1.67;1.18;4.68;11.38;0.412;1.62;4.27;0.378;1.48;1.95;0.761
Gordan Giricek;2002-2003;REG;Grizzlies, Magic;76;28.32;12.30;0.47;2.66;3.13;1.80;0.68;0.11;1.91;2.09;4.61;10.57;0.436;1.12;3.28;0.341;1.97;2.41;0.820
Clifford Robinson;2002-2003;REG;Pistons;81;34.46;12.25;1.00;2.93;3.93;3.31;1.07;1.09;1.95;3.20;4.59;11.54;0.398;1.07;3.20;0.336;1.99;2.94;0.676
Michael Olowokandi;2002-2003;REG;Clippers;36;38.04;12.25;1.58;7.53;9.11;1.31;0.50;2.19;2.72;3.06;5.17;12.11;0.427;0.00;0.00;0.000;1.92;2.92;0.657
Al Harrington;2002-2003;REG;Pacers;82;30.09;12.22;1.94;4.29;6.23;1.52;0.87;0.40;1.99;3.41;4.74;10.93;0.434;0.16;0.56;0.283;2.57;3.34;0.770
Jason Williams;2002-2003;REG;Grizzlies;76;31.63;12.09;0.33;2.46;2.79;8.30;1.20;0.13;2.21;1.71;4.38;11.30;0.388;1.88;5.32;0.354;1.45;1.72;0.840
Andrei Kirilenko;2002-2003;REG;Jazz;80;27.69;12.04;1.84;3.41;5.25;1.73;1.48;2.19;1.70;2.31;3.94;8.03;0.491;0.46;1.43;0.325;3.70;4.63;0.800
Corliss Williamson;2002-2003;REG;Pistons;82;25.11;12.04;1.79;2.57;4.37;1.27;0.54;0.33;1.54;2.90;4.56;10.07;0.453;0.02;0.13;0.182;2.89;3.66;0.790
Stephen Jackson;2002-2003;REG;Spurs;80;28.14;11.83;0.83;2.75;3.58;2.29;1.56;0.38;2.20;2.53;4.45;10.23;0.435;1.19;3.71;0.320;1.74;2.29;0.760
Marcus Fizer;2002-2003;REG;Bulls;38;21.28;11.71;2.11;3.58;5.68;1.26;0.37;0.45;1.50;2.34;4.68;10.08;0.465;0.03;0.16;0.167;2.32;3.53;0.657
Troy Murphy;2002-2003;REG;Warriors;79;31.84;11.68;2.89;7.32;10.20;1.34;0.82;0.38;1.41;3.11;4.28;9.48;0.451;0.04;0.18;0.214;3.09;3.67;0.841
Toni Kukoc;2002-2003;REG;Bucks;63;27.02;11.59;1.06;3.16;4.22;3.65;1.29;0.46;1.94;2.13;3.95;9.16;0.432;1.51;4.17;0.361;2.17;3.08;0.706
Lorenzen Wright;2002-2003;REG;Grizzlies;70;28.34;11.39;2.43;5.11;7.54;1.14;0.73;0.77;1.57;2.99;4.64;10.23;0.454;0.00;0.07;0.000;2.10;3.19;0.659
Rasho Nesterovic;2002-2003;REG;Timberwolves;77;30.33;11.18;1.90;4.65;6.55;1.48;0.51;1.51;1.29;3.32;5.19;9.90;0.525;0.00;0.03;0.000;0.79;1.23;0.642
Wesley Person;2002-2003;REG;Grizzlies;66;29.39;11.02;0.36;2.55;2.91;1.70;0.64;0.29;0.85;0.97;4.15;9.11;0.456;1.52;3.50;0.433;1.20;1.47;0.814
John Stockton;2002-2003;REG;Jazz;82;27.75;10.78;0.62;1.83;2.45;7.67;1.67;0.20;2.22;2.24;3.77;7.80;0.483;0.35;0.98;0.363;2.89;3.50;0.826
Scottie Pippen;2002-2003;REG;Trail Blazers;64;29.91;10.77;0.89;3.45;4.34;4.45;1.64;0.39;2.56;2.33;4.14;9.33;0.444;0.59;2.08;0.286;1.89;2.31;0.818
James Posey;2002-2003;REG;Nuggets, Rockets;83;30.34;10.76;1.08;4.05;5.13;2.22;1.28;0.18;1.73;2.37;3.72;9.06;0.411;0.84;2.76;0.306;2.47;2.96;0.833
Jamal Crawford;2002-2003;REG;Bulls;80;24.87;10.73;0.26;2.05;2.31;4.18;0.96;0.31;1.68;1.58;4.18;10.10;0.413;1.08;3.03;0.355;1.30;1.61;0.806
Pat Garrity;2002-2003;REG;Magic;81;31.93;10.72;0.89;2.89;3.78;1.49;0.77;0.25;0.95;3.15;3.85;9.19;0.419;1.99;5.02;0.396;1.02;1.23;0.830
P.J. Brown;2002-2003;REG;Hornets;78;33.11;10.67;3.12;5.87;8.99;1.88;0.86;1.03;1.26;2.60;4.09;7.71;0.531;0.00;0.04;0.000;2.49;2.97;0.836
Anfernee Hardaway;2002-2003;REG;Suns;58;30.63;10.60;1.14;3.31;4.45;4.05;1.14;0.45;2.50;2.59;4.41;9.88;0.447;0.45;1.26;0.356;1.33;1.67;0.794
Derek Fisher;2002-2003;REG;Lakers;82;34.51;10.52;0.49;2.43;2.91;3.63;1.13;0.18;1.15;2.38;4.13;9.45;0.437;1.04;2.59;0.401;1.22;1.52;0.800
Nene;2002-2003;REG;Nuggets;80;28.25;10.49;2.60;3.54;6.14;1.86;1.59;0.81;2.26;3.69;4.01;7.74;0.519;0.00;0.04;0.000;2.46;4.26;0.578
Eddy Curry;2002-2003;REG;Bulls;81;19.45;10.48;1.43;2.93;4.36;0.46;0.22;0.77;1.69;2.79;4.14;7.07;0.585;0.00;0.00;0.000;2.21;3.54;0.624
Brent Barry;2002-2003;REG;SuperSonics;74;33.26;10.46;0.64;3.34;3.97;5.09;1.53;0.20;1.89;2.64;3.57;7.74;0.461;1.59;3.91;0.408;1.73;2.18;0.795
Malik Rose;2002-2003;REG;Spurs;79;24.42;10.41;1.87;4.53;6.41;1.57;0.72;0.51;2.15;2.61;3.66;7.97;0.459;0.03;0.06;0.400;3.06;3.87;0.791
Brian Grant;2002-2003;REG;Heat;82;31.90;10.32;2.94;7.27;10.21;1.27;0.77;0.57;1.57;3.66;4.20;8.24;0.509;0.00;0.00;0.000;1.93;2.50;0.771
Lucious Harris;2002-2003;REG;Nets;77;25.59;10.32;0.82;2.19;3.01;2.01;0.69;0.10;0.92;1.23;3.87;9.36;0.413;0.61;1.77;0.346;1.97;2.45;0.804
Jamaal Magloire;2002-2003;REG;Hornets;82;29.79;10.26;3.17;5.66;8.83;1.07;0.60;1.35;1.93;3.37;3.72;7.74;0.480;0.00;0.04;0.000;2.82;3.93;0.717
Kenny Thomas;2002-2003;REG;Rockets, 76ers;66;29.97;10.11;2.80;5.21;8.02;1.70;0.94;0.42;1.76;2.56;3.94;8.47;0.465;0.00;0.00;0.000;2.23;2.98;0.746
Vladimir Radmanovic;2002-2003;REG;SuperSonics;72;26.56;10.06;1.06;3.43;4.49;1.35;0.89;0.31;1.39;1.89;3.81;9.28;0.410;1.44;4.07;0.355;1.00;1.42;0.706
Carlos Boozer;2002-2003;REG;Cavaliers;81;25.27;10.00;2.49;5.02;7.52;1.31;0.73;0.62;1.27;2.77;4.09;7.63;0.536;0.00;0.01;0.000;1.83;2.37;0.771
Vlade Divac;2002-2003;REG;Kings;80;29.84;9.94;1.96;5.21;7.18;3.43;1.04;1.31;1.90;2.99;3.81;8.19;0.466;0.08;0.31;0.240;2.24;3.14;0.713
Jumaine Jones;2002-2003;REG;Cavaliers;80;27.51;9.80;1.33;3.74;5.06;1.40;0.84;0.28;1.34;2.20;3.85;8.88;0.434;1.39;3.93;0.354;0.71;1.04;0.687
Joe Johnson;2002-2003;REG;Suns;82;27.46;9.79;0.70;2.52;3.22;2.56;0.76;0.23;1.32;1.74;3.85;9.71;0.397;0.91;2.50;0.366;1.17;1.51;0.774
Tony Delk;2002-2003;REG;Celtics;67;27.94;9.76;0.61;2.85;3.46;2.18;1.07;0.15;1.03;1.85;3.48;8.36;0.416;1.79;4.54;0.395;1.01;1.30;0.782
Jerome Williams;2002-2003;REG;Raptors;71;33.02;9.73;3.25;5.90;9.15;1.34;1.63;0.37;1.38;2.77;3.76;7.54;0.499;0.01;0.08;0.167;2.20;3.96;0.555
Dion Glover;2002-2003;REG;Hawks;76;24.84;9.70;0.82;2.89;3.71;1.86;0.93;0.20;1.42;1.92;3.64;8.53;0.427;0.74;2.08;0.354;1.67;2.13;0.784
Shane Battier;2002-2003;REG;Grizzlies;78;30.53;9.69;1.64;2.78;4.42;1.35;1.31;1.13;0.87;2.65;3.53;7.29;0.483;1.10;2.77;0.398;1.54;1.86;0.828
Eric Piatkowski;2002-2003;REG;Clippers;62;21.67;9.69;0.71;1.81;2.52;1.13;0.53;0.15;0.90;1.48;3.39;7.19;0.471;1.29;3.24;0.398;1.63;1.97;0.828
Stromile Swift;2002-2003;REG;Grizzlies;67;22.02;9.66;1.70;4.03;5.73;0.67;0.82;1.55;1.48;2.27;3.51;7.30;0.481;0.00;0.03;0.000;2.64;3.66;0.722
Lindsey Hunter;2002-2003;REG;Raptors;29;23.18;9.66;0.52;1.52;2.03;2.45;1.21;0.17;1.97;1.72;3.66;10.41;0.351;1.17;3.69;0.318;1.17;1.62;0.723
Malik Allen;2002-2003;REG;Heat;80;29.00;9.59;1.68;3.64;5.31;0.68;0.46;0.98;1.60;2.93;4.19;9.88;0.424;0.00;0.05;0.000;1.21;1.51;0.802
Jay Williams;2002-2003;REG;Bulls;75;26.14;9.52;0.36;2.24;2.60;4.67;1.15;0.23;2.28;2.39;3.64;9.13;0.399;0.87;2.69;0.322;1.37;2.15;0.640
Derrick Coleman;2002-2003;REG;76ers;64;27.24;9.41;2.36;4.67;7.03;1.36;0.83;1.08;1.50;2.67;3.48;7.78;0.448;0.34;1.05;0.328;2.09;2.67;0.784
Predrag Drobnjak;2002-2003;REG;SuperSonics;82;24.17;9.40;1.35;2.55;3.90;1.05;0.59;0.46;0.79;2.20;3.96;9.62;0.412;0.37;1.04;0.353;1.11;1.40;0.791
Darrell Armstrong;2002-2003;REG;Magic;82;28.46;9.38;1.11;2.49;3.60;3.94;1.65;0.16;1.95;2.04;3.21;7.84;0.409;0.95;2.83;0.336;2.01;2.29;0.878
Quentin Richardson;2002-2003;REG;Clippers;59;23.20;9.36;1.66;3.10;4.76;0.88;0.59;0.17;1.08;1.56;3.44;9.25;0.372;1.03;3.36;0.308;1.44;2.10;0.685
Doug Christie;2002-2003;REG;Kings;80;33.85;9.35;0.76;3.51;4.28;4.70;2.25;0.46;1.80;2.33;3.34;6.96;0.479;0.91;2.31;0.395;1.76;2.18;0.810
Raef LaFrentz;2002-2003;REG;Mavericks;69;23.34;9.26;1.81;2.97;4.78;0.78;0.51;1.32;0.67;3.83;3.86;7.45;0.518;0.68;1.68;0.405;0.87;1.28;0.682
Darius Miles;2002-2003;REG;Cavaliers;67;29.96;9.22;1.69;3.73;5.42;2.63;1.00;1.03;2.66;2.37;3.93;9.58;0.410;0.00;0.21;0.000;1.37;2.31;0.594
