Player;Season;Season Type;Team;Games;Min;Pts;OReb;Dreb;Reb;Ast;Stl;Blk;TO;PF;FGM;FGA;FG%;3PTM;3PTA;3PT%;FTM;FTA;FT%
Al Harrington;2010-2011;REG;Nuggets;73;22.80;10.48;1.04;3.51;4.55;1.38;0.53;0.14;1.45;2.77;3.85;9.25;0.416;1.60;4.49;0.357;1.18;1.60;0.735
Jodie Meeks;2010-2011;REG;76ers;74;27.87;10.46;0.28;2.03;2.31;1.05;0.85;0.05;0.81;1.31;3.27;7.70;0.425;1.86;4.70;0.397;2.05;2.30;0.894
Marco Belinelli;2010-2011;REG;Hornets;80;24.47;10.45;0.21;1.68;1.89;1.15;0.48;0.08;0.96;1.83;3.78;8.64;0.437;1.68;4.05;0.414;1.23;1.56;0.784
Marvin Williams;2010-2011;REG;Hawks;65;28.69;10.40;1.05;3.77;4.82;1.35;0.52;0.35;0.95;1.60;3.78;8.26;0.458;0.57;1.69;0.336;2.26;2.68;0.845
Emeka Okafor;2010-2011;REG;Hornets;72;31.76;10.35;3.19;6.31;9.50;0.58;0.56;1.76;1.65;3.19;4.17;7.28;0.573;0.00;0.01;0.000;2.01;3.58;0.562
Kirk Hinrich;2010-2011;REG;Wizards, Hawks;72;29.95;10.24;0.29;2.24;2.53;4.00;1.04;0.24;1.68;2.57;3.86;8.65;0.446;1.04;2.61;0.399;1.47;1.75;0.841
Tyrus Thomas;2010-2011;REG;Bobcats;41;20.99;10.22;1.59;3.88;5.46;0.71;0.73;1.61;1.59;2.76;3.80;8.07;0.471;0.00;0.07;0.000;2.61;3.32;0.787
Marcin Gortat;2010-2011;REG;Magic, Suns;80;25.41;10.21;1.85;6.04;7.89;0.88;0.45;1.14;1.01;2.35;4.23;7.54;0.561;0.01;0.05;0.250;1.75;2.41;0.725
Yao Ming;2010-2011;REG;Rockets;5;18.10;10.20;1.40;4.00;5.40;0.80;0.00;1.60;1.40;2.60;3.60;7.40;0.486;0.00;0.00;0.000;3.00;3.20;0.938
Tyson Chandler;2010-2011;REG;Mavericks;74;27.82;10.11;2.78;6.57;9.35;0.43;0.49;1.08;1.19;3.24;3.59;5.50;0.654;0.00;0.00;0.000;2.92;3.99;0.732
JaVale McGee;2010-2011;REG;Wizards;79;27.75;10.10;2.82;5.20;8.03;0.48;0.52;2.44;1.29;2.94;4.20;7.65;0.550;0.00;0.04;0.000;1.70;2.91;0.583
JJ Redick;2010-2011;REG;Magic;59;25.64;10.05;0.10;1.81;1.92;1.73;0.49;0.05;0.90;1.36;3.34;7.58;0.441;1.47;3.71;0.397;1.90;2.17;0.875
Kris Humphries;2010-2011;REG;Nets;74;27.85;10.01;3.04;7.38;10.42;1.14;0.45;1.08;1.39;2.27;4.15;7.88;0.527;0.00;0.01;0.000;1.72;2.58;0.665
Martell Webster;2010-2011;REG;Timberwolves;46;23.79;9.85;0.78;2.41;3.20;1.15;0.61;0.20;1.26;2.20;3.30;7.39;0.447;1.20;2.87;0.417;2.04;2.65;0.770
Serge Ibaka;2010-2011;REG;Thunder;82;27.02;9.85;2.61;4.98;7.59;0.27;0.38;2.41;0.87;3.26;4.09;7.52;0.543;0.00;0.01;0.000;1.68;2.24;0.750
Jose Calderon;2010-2011;REG;Raptors;68;30.91;9.84;0.44;2.53;2.97;8.90;1.19;0.10;2.18;2.10;3.85;8.76;0.440;0.84;2.29;0.365;1.29;1.51;0.854
Chase Budinger;2010-2011;REG;Rockets;78;22.27;9.81;0.67;2.94;3.60;1.63;0.53;0.23;0.86;1.46;3.58;8.41;0.425;1.14;3.51;0.325;1.51;1.77;0.855
Gary Neal;2010-2011;REG;Spurs;80;21.06;9.79;0.26;2.19;2.45;1.20;0.34;0.05;0.98;1.85;3.56;7.90;0.451;1.61;3.85;0.419;1.05;1.30;0.808
Sasha Vujacic;2010-2011;REG;Lakers, Nets;67;24.59;9.79;0.45;2.33;2.78;1.97;0.81;0.07;0.99;2.03;3.57;8.88;0.402;1.45;3.91;0.370;1.21;1.43;0.844
Randy Foye;2010-2011;REG;Clippers;63;24.62;9.78;0.21;1.43;1.63;2.70;0.75;0.33;1.51;1.94;3.27;8.43;0.388;1.13;3.44;0.327;2.11;2.37;0.893
Landry Fields;2010-2011;REG;Knicks;82;30.99;9.72;1.28;5.07;6.35;1.89;0.98;0.21;1.30;1.39;3.65;7.34;0.497;1.05;2.67;0.393;1.38;1.79;0.769
Francisco Garcia;2010-2011;REG;Kings;58;23.89;9.66;0.41;1.88;2.29;1.22;0.88;0.84;0.78;2.17;3.57;8.19;0.436;1.40;3.86;0.362;1.12;1.31;0.855
Gerald Henderson;2010-2011;REG;Bobcats;68;24.43;9.60;0.72;2.32;3.04;1.49;0.74;0.47;0.94;1.74;3.81;8.38;0.454;0.10;0.53;0.194;1.88;2.40;0.785
Jordan Farmar;2010-2011;REG;Nets;73;24.60;9.60;0.33;2.04;2.37;5.04;0.85;0.08;1.90;1.75;3.49;8.92;0.392;1.49;4.16;0.359;1.12;1.37;0.820
Amir Johnson;2010-2011;REG;Raptors;72;25.73;9.56;2.63;3.78;6.40;1.13;0.74;1.22;0.96;3.65;3.90;6.88;0.568;0.00;0.01;0.000;1.75;2.22;0.788
Ersan Ilyasova;2010-2011;REG;Bucks;60;25.09;9.52;1.75;4.33;6.08;0.93;0.85;0.40;1.05;2.65;3.68;8.45;0.436;0.60;2.02;0.298;1.55;1.73;0.894
Jose Juan Barea;2010-2011;REG;Mavericks;81;20.61;9.49;0.36;1.60;1.96;3.91;0.37;0.01;1.68;1.68;3.52;8.01;0.439;0.81;2.33;0.349;1.64;1.94;0.847
Greg Monroe;2010-2011;REG;Pistons;80;27.77;9.39;3.10;4.41;7.51;1.31;1.16;0.56;1.01;2.45;3.79;6.88;0.551;0.00;0.01;0.000;1.81;2.91;0.622
Sonny Weems;2010-2011;REG;Raptors;59;23.95;9.24;0.66;1.93;2.59;1.76;0.58;0.03;1.46;1.47;3.86;8.69;0.444;0.29;1.03;0.279;1.22;1.59;0.766
Reggie Williams;2010-2011;REG;Warriors;80;20.33;9.23;0.56;2.14;2.70;1.51;0.35;0.04;0.71;1.55;3.35;7.15;0.469;1.28;3.01;0.423;1.25;1.68;0.746
Shaquille O'Neal;2010-2011;REG;Celtics;37;20.31;9.22;1.30;3.51;4.81;0.70;0.43;1.14;1.51;3.24;3.62;5.43;0.667;0.00;0.00;0.000;1.97;3.54;0.557
Travis Outlaw;2010-2011;REG;Nets;82;28.75;9.22;0.66;3.30;3.96;1.02;0.41;0.44;0.87;1.80;3.34;8.91;0.375;0.93;3.07;0.302;1.61;2.09;0.772
Jerryd Bayless;2010-2011;REG;Hornets, Raptors;71;21.06;9.17;0.37;1.96;2.32;3.75;0.54;0.07;1.79;2.10;3.07;7.28;0.422;0.69;2.06;0.336;2.34;2.90;0.806
Darrell Arthur;2010-2011;REG;Grizzlies;80;20.10;9.11;1.44;2.84;4.28;0.66;0.65;0.79;1.10;2.85;3.88;7.80;0.497;0.00;0.08;0.000;1.36;1.68;0.813
Anderson Varejao;2010-2011;REG;Cavaliers;31;32.06;9.10;3.16;6.55;9.71;1.45;0.87;1.23;1.29;2.81;3.68;6.97;0.528;0.00;0.06;0.000;1.74;2.61;0.667
Brandon Rush;2010-2011;REG;Pacers;67;26.18;9.06;0.49;2.75;3.24;0.93;0.61;0.52;1.03;1.60;3.24;7.69;0.421;1.39;3.33;0.417;1.19;1.58;0.755
Wesley Johnson;2010-2011;REG;Timberwolves;79;26.19;8.97;0.65;2.39;3.04;1.87;0.73;0.68;1.20;2.06;3.43;8.63;0.397;1.30;3.66;0.356;0.81;1.16;0.696
Tony Allen;2010-2011;REG;Grizzlies;72;20.76;8.93;0.97;1.71;2.68;1.44;1.79;0.61;1.19;2.24;3.49;6.83;0.510;0.06;0.32;0.174;1.90;2.53;0.753
Jarrett Jack;2010-2011;REG;Raptors, Hornets;83;20.75;8.86;0.24;1.84;2.08;2.92;0.65;0.07;1.33;1.23;3.13;7.67;0.408;0.40;1.30;0.306;2.19;2.58;0.850
Jason Thompson;2010-2011;REG;Kings;75;23.32;8.84;1.92;4.13;6.05;1.17;0.37;0.59;1.32;2.83;3.61;7.12;0.507;0.00;0.04;0.000;1.61;2.67;0.605
Darko Milicic;2010-2011;REG;Timberwolves;69;24.44;8.78;1.93;3.29;5.22;1.51;0.78;2.03;2.19;3.32;3.93;8.38;0.469;0.00;0.00;0.000;0.93;1.67;0.556
Willie Green;2010-2011;REG;Hornets;77;21.74;8.73;0.29;1.81;2.09;0.96;0.47;0.17;0.87;1.86;3.51;7.91;0.443;0.70;2.01;0.348;1.01;1.30;0.780
Shannon Brown;2010-2011;REG;Lakers;82;19.13;8.68;0.43;1.49;1.91;1.17;0.82;0.20;0.91;1.51;3.33;7.84;0.425;0.90;2.59;0.349;1.12;1.23;0.911
Kenyon Martin;2010-2011;REG;Nuggets;48;25.69;8.63;1.40;4.79;6.19;2.27;0.90;0.73;1.23;2.83;3.85;7.54;0.511;0.04;0.19;0.222;0.88;1.50;0.583
Mike Bibby;2010-2011;REG;Hawks, Wizards, Heat;80;28.56;8.60;0.21;2.23;2.44;3.31;0.63;0.11;1.26;2.19;3.10;7.20;0.431;1.91;4.35;0.440;0.49;0.78;0.629
Omri Casspi;2010-2011;REG;Kings;71;23.97;8.59;1.04;3.28;4.32;1.04;0.76;0.18;0.96;1.62;3.17;7.69;0.412;1.30;3.48;0.372;0.96;1.42;0.673
Rudy Fernandez;2010-2011;REG;Trail Blazers;78;23.34;8.56;0.47;1.73;2.21;2.47;1.12;0.18;1.13;1.72;2.73;7.37;0.370;1.49;4.63;0.321;1.62;1.87;0.863
Metta World Peace;2010-2011;REG;Lakers;82;29.38;8.50;1.22;2.04;3.26;2.13;1.51;0.44;1.10;2.21;3.18;8.02;0.397;1.01;2.84;0.356;1.12;1.66;0.677
Peja Stojakovic;2010-2011;REG;Hornets, Raptors, Mavericks;33;18.68;8.48;0.42;1.85;2.27;0.88;0.39;0.06;0.52;0.73;3.03;6.88;0.441;1.73;4.12;0.419;0.70;0.76;0.920
Josh Howard;2010-2011;REG;Wizards;18;22.70;8.44;1.00;3.11;4.11;1.33;0.72;0.28;1.11;1.89;3.22;9.00;0.358;0.39;1.61;0.241;1.61;2.61;0.617
Rodrigue Beaubois;2010-2011;REG;Mavericks;28;17.70;8.43;0.25;1.61;1.86;2.29;0.71;0.29;1.68;2.71;3.36;7.96;0.422;0.89;2.96;0.301;0.82;1.07;0.767
Hakim Warrick;2010-2011;REG;Suns;80;17.69;8.36;1.10;2.60;3.70;0.86;0.40;0.11;0.99;1.25;2.85;5.58;0.511;0.01;0.14;0.091;2.65;3.68;0.721
Anthony Parker;2010-2011;REG;Cavaliers;72;29.04;8.33;0.46;2.57;3.03;3.03;0.93;0.14;1.11;1.51;3.06;7.67;0.399;1.19;3.15;0.379;1.03;1.32;0.779
DeJuan Blair;2010-2011;REG;Spurs;81;21.40;8.32;2.65;4.32;6.98;0.95;1.17;0.52;1.40;2.63;3.60;7.20;0.501;0.00;0.02;0.000;1.11;1.69;0.657
Courtney Lee;2010-2011;REG;Rockets;81;21.27;8.30;0.63;1.95;2.58;1.23;0.72;0.22;0.84;1.26;3.12;7.11;0.439;0.88;2.15;0.408;1.17;1.48;0.792
Kyle Korver;2010-2011;REG;Bulls;82;20.11;8.30;0.15;1.68;1.83;1.51;0.43;0.24;0.73;1.90;2.95;6.79;0.434;1.46;3.52;0.415;0.94;1.06;0.885
Nenad Krstic;2010-2011;REG;Thunder, Celtics;71;22.13;8.10;1.75;2.97;4.72;0.38;0.37;0.35;0.79;2.59;3.25;6.37;0.511;0.00;0.00;0.000;1.59;2.06;0.774
Samuel Dalembert;2010-2011;REG;Kings;80;24.21;8.05;2.65;5.56;8.21;0.84;0.45;1.45;1.65;2.81;3.35;7.09;0.473;0.00;0.03;0.000;1.35;1.85;0.730
Udonis Haslem;2010-2011;REG;Heat;13;26.53;8.00;2.23;5.92;8.15;0.46;0.54;0.23;1.08;3.00;3.38;6.62;0.512;0.00;0.00;0.000;1.23;1.54;0.800
Corey Brewer;2010-2011;REG;Timberwolves, Knicks, Mavericks;69;21.89;8.00;0.83;1.71;2.54;1.29;1.45;0.23;1.26;2.30;2.80;7.07;0.395;0.43;1.62;0.268;1.97;2.78;0.708
Tracy McGrady;2010-2011;REG;Pistons;72;23.41;7.97;0.68;2.81;3.49;3.50;0.92;0.47;1.42;1.40;3.15;7.14;0.442;0.42;1.22;0.341;1.25;1.79;0.698
Raja Bell;2010-2011;REG;Jazz;68;30.84;7.96;0.46;2.13;2.59;1.74;0.82;0.21;0.93;2.49;2.81;6.87;0.409;1.00;2.84;0.352;1.34;1.50;0.892
Kwame Brown;2010-2011;REG;Bobcats;66;25.98;7.94;2.23;4.59;6.82;0.65;0.39;0.59;1.05;2.64;2.94;5.68;0.517;0.00;0.00;0.000;2.06;3.50;0.589
Will Bynum;2010-2011;REG;Pistons;61;18.45;7.90;0.25;0.97;1.21;3.20;0.85;0.07;1.36;1.85;2.98;6.66;0.448;0.26;0.82;0.320;1.67;2.00;0.836
Jason Kidd;2010-2011;REG;Mavericks;80;33.16;7.88;0.44;3.95;4.39;8.19;1.68;0.36;2.24;1.49;2.69;7.45;0.361;1.66;4.89;0.340;0.84;0.96;0.870
Charles Hayes;2010-2011;REG;Rockets;74;28.10;7.86;2.96;5.14;8.09;2.73;1.07;0.66;1.16;2.70;3.30;6.26;0.527;0.00;0.03;0.000;1.27;1.92;0.662
Paul George;2010-2011;REG;Pacers;61;20.73;7.80;0.61;3.07;3.67;1.07;1.02;0.43;1.15;2.08;2.93;6.48;0.453;0.67;2.26;0.297;1.26;1.66;0.762
Samardo Samuels;2010-2011;REG;Cavaliers;37;18.96;7.78;2.03;2.24;4.27;0.46;0.41;0.49;1.43;2.38;2.97;6.51;0.456;0.00;0.08;0.000;1.84;2.97;0.618
Ed Davis;2010-2011;REG;Raptors;65;24.64;7.71;2.58;4.52;7.11;0.62;0.60;1.03;0.74;2.82;3.31;5.74;0.576;0.00;0.00;0.000;1.09;1.97;0.555
Anthony Randolph;2010-2011;REG;Knicks, Timberwolves;40;14.74;7.63;1.08;2.93;4.00;0.83;0.55;0.60;1.33;1.55;3.08;6.60;0.466;0.03;0.10;0.250;1.45;2.15;0.674
Shane Battier;2010-2011;REG;Rockets, Grizzlies;82;28.96;7.61;1.10;3.45;4.55;2.26;0.84;0.99;0.96;1.93;2.79;6.21;0.450;1.24;3.26;0.382;0.78;1.13;0.688
Goran Dragic;2010-2011;REG;Suns, Rockets;70;17.63;7.47;0.51;1.51;2.03;2.91;0.71;0.14;1.67;1.79;2.74;6.30;0.435;0.80;2.21;0.361;1.19;1.90;0.624
Austin Daye;2010-2011;REG;Pistons;72;20.09;7.46;0.89;2.92;3.81;1.08;0.54;0.54;0.82;2.29;2.68;6.54;0.410;0.96;2.39;0.401;1.14;1.50;0.759
Chris Wilcox;2010-2011;REG;Pistons;57;17.45;7.44;1.67;3.09;4.75;0.75;0.51;0.30;0.75;2.54;3.28;5.65;0.581;0.00;0.02;0.000;0.88;1.56;0.562
Josh McRoberts;2010-2011;REG;Pacers;72;22.18;7.40;1.51;3.79;5.31;2.08;0.65;0.79;1.29;2.29;2.93;5.36;0.547;0.32;0.83;0.383;1.22;1.65;0.739
Al Thornton;2010-2011;REG;Wizards, Warriors;71;19.48;7.38;0.79;2.21;3.00;0.87;0.49;0.17;0.90;2.01;2.89;6.07;0.476;0.06;0.37;0.154;1.55;2.00;0.775
Chris Douglas-Roberts;2010-2011;REG;Bucks;44;20.09;7.34;0.16;1.84;2.00;1.14;0.66;0.30;0.80;1.66;2.66;6.20;0.429;0.34;1.05;0.326;1.68;2.02;0.831
Sam Young;2010-2011;REG;Grizzlies;78;20.22;7.33;0.51;1.88;2.40;0.91;0.87;0.29;0.78;1.54;2.99;6.33;0.472;0.22;0.64;0.340;1.14;1.49;0.767
Matt Bonner;2010-2011;REG;Spurs;66;21.69;7.29;0.91;2.71;3.62;0.91;0.39;0.32;0.41;1.67;2.61;5.62;0.464;1.59;3.48;0.457;0.48;0.65;0.744
Evan Turner;2010-2011;REG;76ers;78;23.04;7.24;0.54;3.38;3.92;2.04;0.63;0.18;1.03;1.77;2.88;6.78;0.425;0.18;0.56;0.318;1.29;1.60;0.808
Spencer Hawes;2010-2011;REG;76ers;81;21.21;7.21;1.59;4.15;5.74;1.49;0.36;0.88;1.20;2.48;3.26;7.01;0.465;0.11;0.46;0.243;0.58;1.09;0.534
Ryan Gomes;2010-2011;REG;Clippers;76;27.57;7.20;0.80;2.54;3.34;1.55;0.82;0.16;0.72;2.09;2.72;6.64;0.410;0.95;2.78;0.341;0.80;1.12;0.718
Sebastian Telfair;2010-2011;REG;Timberwolves;37;19.21;7.19;0.46;1.00;1.46;3.00;0.68;0.08;1.73;1.73;2.62;6.51;0.402;0.76;2.11;0.359;1.19;1.62;0.733
Mickael Pietrus;2010-2011;REG;Magic, Suns;57;19.42;7.19;0.26;1.95;2.21;0.58;0.51;0.37;0.68;1.77;2.51;6.40;0.392;1.49;4.14;0.360;0.68;1.00;0.684
Earl Boykins;2010-2011;REG;Bucks;57;15.12;7.16;0.26;0.70;0.96;2.47;0.67;0.05;0.91;0.75;2.74;6.18;0.443;0.47;1.25;0.380;1.21;1.44;0.841
Keyon Dooling;2010-2011;REG;Bucks;80;21.96;7.14;0.15;1.31;1.46;3.04;0.68;0.05;1.14;1.49;2.58;6.49;0.397;1.01;2.93;0.346;0.98;1.18;0.830
Nazr Mohammed;2010-2011;REG;Bobcats, Thunder;75;17.06;7.13;1.87;3.04;4.91;0.31;0.40;0.75;0.93;2.45;3.12;5.97;0.522;0.00;0.01;0.000;0.89;1.49;0.598
James Johnson;2010-2011;REG;Bulls, Raptors;38;21.61;7.13;0.97;2.76;3.74;2.34;0.87;0.97;1.68;2.50;2.84;6.24;0.456;0.21;0.89;0.235;1.24;1.87;0.662
Taj Gibson;2010-2011;REG;Bulls;80;21.78;7.11;2.03;3.70;5.73;0.73;0.49;1.33;0.89;2.54;2.93;6.28;0.466;0.01;0.10;0.125;1.25;1.85;0.676
Shawne Williams;2010-2011;REG;Knicks;64;20.67;7.09;0.94;2.80;3.73;0.73;0.61;0.80;0.72;2.56;2.56;6.02;0.426;1.33;3.31;0.401;0.64;0.77;0.837
DeAndre Jordan;2010-2011;REG;Clippers;80;25.59;7.08;2.59;4.60;7.19;0.53;0.51;1.78;1.26;3.19;2.93;4.26;0.686;0.00;0.01;0.000;1.23;2.71;0.452
Christian Eyenga;2010-2011;REG;Cavaliers;44;21.52;6.89;0.61;2.18;2.80;0.80;0.77;0.64;1.07;1.77;2.95;6.95;0.425;0.57;2.07;0.275;0.41;0.64;0.643
Derrick Favors;2010-2011;REG;Nets, Jazz;78;19.69;6.83;2.19;3.09;5.28;0.50;0.37;0.87;0.99;3.15;2.76;5.33;0.517;0.00;0.00;0.000;1.32;2.22;0.595
Derek Fisher;2010-2011;REG;Lakers;82;28.01;6.80;0.17;1.68;1.85;2.73;1.21;0.10;0.85;2.34;2.51;6.45;0.389;0.77;1.94;0.396;1.01;1.26;0.806
Nate Robinson;2010-2011;REG;Celtics, Thunder;59;17.17;6.80;0.25;1.27;1.53;1.88;0.49;0.07;1.15;1.95;2.54;6.37;0.399;1.10;3.39;0.325;0.61;0.75;0.818
Matt Barnes;2010-2011;REG;Lakers;53;19.24;6.72;1.38;2.92;4.30;1.34;0.74;0.42;1.09;2.40;2.47;5.26;0.470;0.64;2.02;0.318;1.13;1.45;0.779
Luc Mbah a Moute;2010-2011;REG;Bucks;79;26.50;6.70;2.14;3.18;5.32;0.86;0.91;0.35;0.97;2.28;2.51;5.42;0.463;0.00;0.09;0.000;1.68;2.38;0.707
Eric Bledsoe;2010-2011;REG;Clippers;81;22.72;6.70;0.84;1.91;2.75;3.57;1.14;0.32;2.40;1.60;2.54;6.00;0.424;0.40;1.43;0.276;1.22;1.64;0.744
Anthony Tolliver;2010-2011;REG;Timberwolves;65;20.96;6.68;1.42;3.12;4.54;1.26;0.43;0.43;0.75;2.23;2.17;4.82;0.450;0.72;1.77;0.409;1.62;2.02;0.802
Wayne Ellington;2010-2011;REG;Timberwolves;62;19.05;6.61;0.42;1.32;1.74;1.16;0.45;0.05;0.85;1.37;2.58;6.40;0.403;0.77;1.95;0.397;0.68;0.85;0.792
Jermaine Taylor;2010-2011;REG;Rockets, Kings;34;14.18;6.56;0.76;1.06;1.82;0.94;0.41;0.15;1.35;1.15;2.76;5.76;0.480;0.41;1.32;0.311;0.62;0.82;0.750
Shaun Livingston;2010-2011;REG;Bobcats;73;17.27;6.56;0.40;1.64;2.04;2.25;0.64;0.40;1.21;1.49;2.53;5.44;0.466;0.01;0.05;0.250;1.48;1.71;0.864
A.J. Price;2010-2011;REG;Pacers;50;15.90;6.46;0.32;1.12;1.44;2.22;0.58;0.02;1.06;1.22;2.28;6.40;0.356;0.82;2.98;0.275;1.08;1.62;0.667
Eddie House;2010-2011;REG;Heat;56;17.48;6.46;0.16;1.48;1.64;1.11;0.57;0.05;0.52;1.21;2.29;5.73;0.399;1.21;3.13;0.389;0.68;0.71;0.950
Robin Lopez;2010-2011;REG;Suns;67;14.79;6.45;1.22;2.00;3.22;0.12;0.27;0.67;0.72;2.13;2.67;5.33;0.501;0.00;0.00;0.000;1.10;1.49;0.740
Mario Chalmers;2010-2011;REG;Heat;70;22.56;6.39;0.17;1.91;2.09;2.53;1.09;0.10;1.30;2.26;2.21;5.54;0.399;1.19;3.30;0.359;0.77;0.89;0.871
Brad Miller;2010-2011;REG;Rockets;60;16.92;6.37;0.73;2.97;3.70;2.42;0.47;0.35;0.90;1.63;2.20;4.93;0.446;0.67;1.78;0.374;1.30;1.57;0.830
Maurice Evans;2010-2011;REG;Hawks, Wizards;73;21.22;6.32;0.71;1.42;2.14;0.62;0.47;0.19;0.45;1.77;2.42;5.81;0.417;0.75;2.29;0.329;0.71;0.79;0.897
Patrick Patterson;2010-2011;REG;Rockets;52;16.68;6.31;1.65;2.19;3.85;0.79;0.33;0.71;0.60;1.48;2.87;5.13;0.558;0.00;0.04;0.000;0.58;0.81;0.714
Dahntay Jones;2010-2011;REG;Pacers;45;13.09;6.29;0.09;1.36;1.44;0.73;0.44;0.16;0.69;1.56;2.22;4.76;0.467;0.31;0.87;0.359;1.53;2.00;0.767
Ronnie Brewer;2010-2011;REG;Bulls;81;21.99;6.21;0.68;2.56;3.23;1.73;1.31;0.27;0.68;1.01;2.53;5.27;0.480;0.07;0.33;0.222;1.07;1.64;0.654
Dante Cunningham;2010-2011;REG;Trail Blazers, Bobcats;78;20.99;6.18;1.23;2.32;3.55;0.55;0.69;0.55;0.65;2.27;2.79;6.05;0.462;0.01;0.17;0.077;0.58;0.79;0.726
Andres Nocioni;2010-2011;REG;76ers;54;17.24;6.06;0.35;2.78;3.13;0.83;0.26;0.28;0.87;1.85;2.19;5.13;0.426;0.78;2.19;0.356;0.91;1.13;0.803
Kendrick Perkins;2010-2011;REG;Celtics, Thunder;29;25.58;6.00;2.14;5.86;8.00;0.90;0.31;0.90;1.93;3.14;2.31;4.48;0.515;0.00;0.00;0.000;1.38;2.48;0.556
Manny Harris;2010-2011;REG;Cavaliers;54;17.28;5.94;0.67;1.93;2.59;1.57;0.57;0.13;1.17;1.20;2.00;5.35;0.374;0.63;1.70;0.370;1.31;1.72;0.763
Alonzo Gee;2010-2011;REG;Spurs, Wizards, Cavaliers;56;19.96;5.91;1.11;2.14;3.25;0.68;0.71;0.32;0.98;1.68;2.16;4.71;0.458;0.30;0.91;0.333;1.29;1.64;0.783
James Jones;2010-2011;REG;Heat;81;19.12;5.86;0.28;1.69;1.98;0.53;0.36;0.23;0.26;1.59;1.80;4.27;0.422;1.52;3.54;0.429;0.74;0.89;0.833
Donte Greene;2010-2011;REG;Kings;69;16.33;5.80;0.71;1.42;2.13;0.70;0.52;0.29;0.87;1.28;2.26;5.59;0.404;0.65;2.23;0.292;0.62;0.94;0.662
Ike Diogu;2010-2011;REG;Clippers;36;13.05;5.75;1.14;2.06;3.19;0.06;0.08;0.08;0.61;2.00;2.31;4.11;0.561;0.00;0.00;0.000;1.14;1.72;0.661
DJ White;2010-2011;REG;Thunder, Bobcats;47;14.57;5.70;0.91;2.45;3.36;0.40;0.26;0.43;0.30;1.64;2.36;4.66;0.507;0.00;0.04;0.000;0.98;1.36;0.719
Jordan Hill;2010-2011;REG;Rockets;72;15.62;5.64;1.78;2.47;4.25;0.40;0.19;0.72;0.86;2.18;2.40;4.89;0.491;0.00;0.03;0.000;0.83;1.18;0.706
Al-Farouq Aminu;2010-2011;REG;Clippers;81;17.92;5.64;0.93;2.37;3.30;0.74;0.73;0.31;1.27;1.49;1.98;5.01;0.394;0.56;1.77;0.315;1.14;1.47;0.773
Delonte West;2010-2011;REG;Celtics;24;18.88;5.63;0.25;1.29;1.54;2.67;0.83;0.42;1.25;1.21;2.29;5.00;0.458;0.50;1.38;0.364;0.54;0.63;0.867
Yi Jianlian;2010-2011;REG;Wizards;63;17.65;5.63;1.25;2.68;3.94;0.40;0.43;0.51;0.81;1.83;2.30;5.51;0.418;0.05;0.21;0.231;0.98;1.44;0.681
Kyle Weaver;2010-2011;REG;Jazz;5;13.86;5.60;0.40;1.60;2.00;1.40;0.40;0.40;1.40;0.60;1.80;5.00;0.360;0.60;1.40;0.429;1.40;1.60;0.875
Luther Head;2010-2011;REG;Kings;36;16.26;5.56;0.44;1.22;1.67;1.94;0.28;0.25;0.89;1.19;1.89;4.56;0.415;0.69;1.78;0.391;1.08;1.39;0.780
Mike Miller;2010-2011;REG;Heat;41;20.43;5.56;0.93;3.56;4.49;1.24;0.49;0.05;1.00;2.15;1.98;4.93;0.401;1.05;2.88;0.364;0.56;0.83;0.676
Chris Andersen;2010-2011;REG;Nuggets;45;16.27;5.56;1.67;3.20;4.87;0.44;0.51;1.29;0.56;1.76;1.82;3.04;0.599;0.00;0.02;0.000;1.91;3.00;0.637
Daequan Cook;2010-2011;REG;Thunder;43;13.92;5.56;0.19;1.49;1.67;0.47;0.33;0.02;0.40;1.19;1.84;4.21;0.436;1.51;3.58;0.422;0.37;0.47;0.800
Marquis Daniels;2010-2011;REG;Celtics;49;19.15;5.53;0.49;1.82;2.31;1.31;0.80;0.45;0.78;1.29;2.33;4.73;0.491;0.08;0.43;0.190;0.80;1.16;0.684
Nikola Pekovic;2010-2011;REG;Timberwolves;65;13.65;5.52;1.38;1.58;2.97;0.42;0.28;0.54;1.40;2.78;2.09;4.05;0.517;0.00;0.00;0.000;1.34;1.75;0.763
Patty Mills;2010-2011;REG;Trail Blazers;64;12.23;5.52;0.30;0.50;0.80;1.70;0.42;0.02;0.97;0.98;2.11;5.13;0.412;0.73;2.08;0.353;0.56;0.73;0.766
Othyus Jeffers;2010-2011;REG;Spurs, Wizards;17;18.97;5.47;1.47;2.47;3.94;1.18;1.00;0.00;0.82;1.88;1.82;3.82;0.477;0.06;0.24;0.250;1.76;2.71;0.652
T.J. Ford;2010-2011;REG;Pacers;41;18.85;5.44;0.41;1.56;1.98;3.44;0.85;0.20;1.54;1.68;2.22;5.76;0.386;0.15;0.78;0.187;0.85;1.17;0.729
Gordon Hayward;2010-2011;REG;Jazz;72;16.91;5.39;0.57;1.36;1.93;1.13;0.42;0.26;0.97;1.47;1.97;4.07;0.485;0.49;1.03;0.473;0.96;1.35;0.711
Craig Smith;2010-2011;REG;Clippers;48;12.22;5.38;0.90;1.54;2.44;0.65;0.33;0.15;0.69;1.75;2.17;3.92;0.553;0.00;0.10;0.000;1.04;1.42;0.735
