Player;Season;Season Type;Team;Games;Min;Pts;OReb;Dreb;Reb;Ast;Stl;Blk;TO;PF;FGM;FGA;FG%;3PTM;3PTA;3PT%;FTM;FTA;FT%
Chris Kaman;2012-2013;REG;Mavericks;66;20.65;10.50;1.47;4.17;5.64;0.77;0.44;0.79;1.56;2.14;4.74;9.35;0.507;0.00;0.02;0.000;1.02;1.29;0.788
Danny Green;2012-2013;REG;Spurs;80;27.51;10.48;0.45;2.60;3.05;1.76;1.15;0.68;1.18;1.55;3.71;8.29;0.448;2.21;5.16;0.429;0.84;0.99;0.848
Mike Dunleavy;2012-2013;REG;Bucks;75;25.90;10.47;0.41;3.47;3.88;1.93;0.52;0.47;1.20;1.80;3.68;8.32;0.442;1.71;3.99;0.428;1.40;1.71;0.820
Shannon Brown;2012-2013;REG;Suns;59;23.76;10.46;0.75;1.78;2.53;1.83;1.00;0.25;1.25;1.56;4.07;9.68;0.420;0.66;2.39;0.277;1.66;2.12;0.784
Tyson Chandler;2012-2013;REG;Knicks;66;32.78;10.44;4.08;6.58;10.65;0.94;0.64;1.14;1.32;2.85;3.86;6.06;0.637;0.00;0.00;0.000;2.71;3.91;0.694
Caron Butler;2012-2013;REG;Clippers;78;24.10;10.42;0.53;2.33;2.86;1.00;0.65;0.14;0.92;1.78;3.91;9.23;0.424;1.64;4.23;0.388;0.96;1.15;0.833
Tayshaun Prince;2012-2013;REG;Pistons, Grizzlies;82;32.09;10.39;0.88;3.56;4.44;2.39;0.59;0.30;1.09;1.05;4.38;10.00;0.438;0.46;1.15;0.404;1.17;1.59;0.738
Patrick Patterson;2012-2013;REG;Rockets, Kings;71;25.00;10.38;1.59;3.15;4.75;1.14;0.44;0.56;0.86;1.94;4.49;8.77;0.512;0.72;1.86;0.386;0.68;0.89;0.762
Tiago Splitter;2012-2013;REG;Spurs;81;24.66;10.35;1.78;4.58;6.36;1.60;0.78;0.79;1.23;1.99;3.89;6.95;0.560;0.00;0.02;0.000;2.57;3.52;0.730
Andray Blatche;2012-2013;REG;Nets;82;18.97;10.28;1.96;3.12;5.09;1.04;1.05;0.66;1.50;1.99;4.22;8.24;0.512;0.04;0.27;0.136;1.80;2.63;0.685
Matt Barnes;2012-2013;REG;Clippers;80;25.72;10.28;1.39;3.19;4.58;1.54;1.03;0.79;1.13;2.91;3.90;8.44;0.462;1.39;4.06;0.342;1.09;1.46;0.744
Alonzo Gee;2012-2013;REG;Cavaliers;82;30.98;10.27;0.91;2.99;3.90;1.62;1.30;0.35;1.61;2.43;3.72;9.07;0.410;0.84;2.67;0.315;1.99;2.50;0.795
Omer Asik;2012-2013;REG;Rockets;82;30.05;10.15;3.35;8.30;11.66;0.91;0.56;1.06;2.11;2.72;4.05;7.49;0.541;0.00;0.01;0.000;2.05;3.65;0.562
Michael Beasley;2012-2013;REG;Suns;75;20.72;10.12;0.69;3.07;3.76;1.48;0.41;0.45;1.92;1.43;4.13;10.21;0.405;0.60;1.92;0.313;1.25;1.68;0.746
Jason Terry;2012-2013;REG;Celtics;79;26.88;10.11;0.24;1.77;2.01;2.51;0.84;0.14;1.29;1.39;3.56;8.20;0.434;1.56;4.19;0.372;1.44;1.66;0.870
Amir Johnson;2012-2013;REG;Raptors;81;28.70;10.04;2.80;4.74;7.54;1.51;1.00;1.36;1.44;3.72;4.15;7.48;0.554;0.06;0.16;0.384;1.68;2.31;0.727
Devin Harris;2012-2013;REG;Hawks;58;24.51;9.95;0.10;1.90;2.00;3.40;1.10;0.22;1.52;1.78;3.34;7.64;0.438;1.33;3.97;0.335;1.93;2.66;0.727
Richard Hamilton;2012-2013;REG;Bulls;50;21.76;9.80;0.32;1.34;1.66;2.38;0.48;0.10;1.68;1.86;4.08;9.50;0.429;0.32;1.04;0.308;1.32;1.54;0.857
Larry Sanders;2012-2013;REG;Bucks;71;27.29;9.80;3.15;6.31;9.46;1.17;0.75;2.83;1.23;3.28;4.31;8.52;0.506;0.00;0.03;0.000;1.18;1.92;0.618
Will Bynum;2012-2013;REG;Pistons;65;18.75;9.78;0.43;1.06;1.49;3.55;0.69;0.08;1.92;1.97;3.89;8.31;0.469;0.37;1.17;0.316;1.63;2.02;0.809
Emeka Okafor;2012-2013;REG;Wizards;79;25.97;9.68;2.52;6.24;8.76;1.18;0.57;0.97;1.35;1.84;4.15;8.70;0.477;0.00;0.00;0.000;1.38;2.42;0.571
Marco Belinelli;2012-2013;REG;Bulls;73;25.78;9.62;0.18;1.74;1.92;2.03;0.60;0.08;1.12;1.92;3.30;8.36;0.395;1.08;3.03;0.357;1.93;2.30;0.839
Andre Miller;2012-2013;REG;Nuggets;82;26.23;9.59;0.73;2.17;2.90;5.90;0.89;0.13;2.10;1.94;3.70;7.71;0.479;0.21;0.78;0.266;1.99;2.37;0.840
Gary Neal;2012-2013;REG;Spurs;68;21.82;9.49;0.19;1.91;2.10;1.90;0.44;0.03;1.01;1.37;3.62;8.78;0.412;1.31;3.69;0.355;0.94;1.09;0.865
Trevor Ariza;2012-2013;REG;Wizards;56;26.26;9.46;0.79;3.96;4.75;2.02;1.29;0.36;1.50;1.29;3.36;8.05;0.417;1.36;3.73;0.364;1.39;1.70;0.821
Derrick Favors;2012-2013;REG;Jazz;77;23.21;9.44;2.39;4.70;7.09;0.97;0.87;1.69;1.68;3.21;3.56;7.38;0.482;0.00;0.06;0.000;2.32;3.38;0.688
Chase Budinger;2012-2013;REG;Timberwolves;23;22.07;9.39;0.65;2.43;3.09;1.09;0.61;0.30;1.00;1.26;3.43;8.30;0.414;1.13;3.52;0.321;1.39;1.83;0.762
Antawn Jamison;2012-2013;REG;Lakers;76;21.52;9.37;1.43;3.33;4.76;0.66;0.39;0.29;0.70;1.63;3.51;7.57;0.464;1.11;3.07;0.361;1.24;1.79;0.691
Harrison Barnes;2012-2013;REG;Warriors;81;25.40;9.23;0.65;3.46;4.11;1.21;0.64;0.17;1.25;1.73;3.41;7.75;0.439;0.64;1.79;0.359;1.78;2.35;0.758
Dorell Wright;2012-2013;REG;Sixers;79;22.57;9.23;0.53;3.29;3.82;1.90;0.78;0.44;0.81;1.24;3.00;7.58;0.396;1.71;4.57;0.374;1.52;1.78;0.851
Avery Bradley;2012-2013;REG;Celtics;50;28.69;9.22;0.60;1.62;2.22;2.08;1.28;0.38;1.44;2.58;3.84;9.56;0.402;0.80;2.52;0.317;0.74;0.98;0.755
Kevin Seraphin;2012-2013;REG;Wizards;79;21.78;9.13;1.35;3.03;4.38;0.72;0.30;0.75;1.65;2.67;4.18;9.06;0.461;0.00;0.00;0.000;0.77;1.11;0.693
JaVale McGee;2012-2013;REG;Nuggets;79;18.15;9.08;2.00;2.82;4.82;0.30;0.38;1.99;1.14;2.33;3.84;6.67;0.575;0.01;0.01;1.000;1.39;2.35;0.591
Michael Kidd-Gilchrist;2012-2013;REG;Bobcats;78;25.96;9.03;1.68;4.15;5.83;1.50;0.69;0.90;1.29;2.10;3.60;7.86;0.458;0.03;0.12;0.222;1.79;2.40;0.749
Jonas Valanciunas;2012-2013;REG;Raptors;62;23.90;8.94;1.95;4.05;6.00;0.73;0.27;1.26;1.52;3.03;3.29;5.90;0.557;0.00;0.00;0.000;2.35;2.98;0.789
Tony Allen;2012-2013;REG;Grizzlies;79;26.70;8.92;1.53;3.06;4.59;1.24;1.51;0.56;1.19;2.67;3.59;8.08;0.445;0.04;0.30;0.125;1.70;2.37;0.717
John Salmons;2012-2013;REG;Kings;76;29.98;8.84;0.43;2.29;2.72;2.97;0.67;0.33;1.12;1.88;3.21;8.05;0.399;1.30;3.51;0.371;1.12;1.45;0.773
DeAndre Jordan;2012-2013;REG;Clippers;82;24.51;8.83;2.56;4.68;7.24;0.34;0.59;1.37;1.22;2.34;3.83;5.95;0.643;0.00;0.00;0.000;1.17;3.04;0.386
Lance Stephenson;2012-2013;REG;Pacers;78;29.21;8.81;0.60;3.29;3.90;2.86;1.04;0.21;1.40;2.08;3.53;7.67;0.460;0.79;2.41;0.330;0.96;1.47;0.652
Kyle Singler;2012-2013;REG;Pistons;82;27.96;8.78;1.33;2.70;4.02;0.94;0.70;0.45;1.20;2.65;3.35;7.83;0.428;0.85;2.44;0.350;1.22;1.51;0.806
Dante Cunningham;2012-2013;REG;Timberwolves;80;25.13;8.69;1.78;3.33;5.10;0.84;1.05;0.48;0.70;1.91;3.93;8.39;0.468;0.00;0.08;0.000;0.84;1.29;0.650
Chris Copeland;2012-2013;REG;Knicks;56;15.39;8.68;0.61;1.52;2.13;0.48;0.29;0.21;0.89;1.86;3.25;6.79;0.479;1.05;2.50;0.421;1.13;1.48;0.759
Jerryd Bayless;2012-2013;REG;Grizzlies;80;22.06;8.66;0.28;1.93;2.20;3.30;0.74;0.21;1.50;2.10;3.25;7.76;0.419;0.89;2.51;0.353;1.28;1.53;0.836
Mario Chalmers;2012-2013;REG;Heat;77;26.85;8.65;0.25;1.97;2.22;3.55;1.53;0.16;1.55;2.55;2.95;6.87;0.429;1.60;3.91;0.409;1.16;1.45;0.795
Brandon Bass;2012-2013;REG;Celtics;81;27.65;8.65;1.59;3.65;5.25;1.04;0.54;0.79;0.99;2.32;3.53;7.27;0.486;0.00;0.02;0.000;1.59;1.85;0.860
Alexey Shved;2012-2013;REG;Timberwolves;77;23.89;8.64;0.53;1.74;2.27;3.71;0.70;0.35;1.91;1.52;3.06;8.25;0.372;1.10;3.74;0.295;1.40;1.95;0.720
Jimmy Butler;2012-2013;REG;Bulls;82;26.02;8.60;1.66;2.34;4.00;1.40;0.95;0.38;0.76;1.18;2.91;6.24;0.467;0.49;1.28;0.381;2.28;2.84;0.803
Eric Bledsoe;2012-2013;REG;Clippers;76;20.43;8.46;1.03;1.93;2.96;3.07;1.43;0.72;1.80;1.47;3.33;7.47;0.445;0.41;1.03;0.397;1.39;1.76;0.791
Brandan Wright;2012-2013;REG;Mavericks;64;17.95;8.45;1.33;2.73;4.06;0.59;0.41;1.19;0.53;1.22;3.77;6.31;0.597;0.00;0.05;0.000;0.92;1.50;0.615
Chauncey Billups;2012-2013;REG;Clippers;22;19.01;8.36;0.09;1.36;1.45;2.23;0.55;0.05;1.18;1.14;2.41;6.00;0.402;1.50;4.09;0.367;2.05;2.18;0.938
Marreese Speights;2012-2013;REG;Grizzlies, Cavaliers;79;16.45;8.33;1.85;3.04;4.89;0.59;0.30;0.67;1.01;2.22;3.29;7.39;0.445;0.04;0.13;0.300;1.71;2.22;0.771
Jermaine O'Neal;2012-2013;REG;Suns;55;18.70;8.25;1.49;3.84;5.33;0.76;0.35;1.42;1.33;2.29;3.25;6.75;0.482;0.00;0.00;0.000;1.75;2.09;0.835
Jason Smith;2012-2013;REG;Hornets;51;17.17;8.24;1.25;2.39;3.65;0.67;0.29;0.88;1.08;2.41;3.27;6.69;0.490;0.00;0.08;0.000;1.69;2.00;0.843
Maurice Harkless;2012-2013;REG;Magic;76;25.97;8.22;1.61;2.80;4.41;0.66;1.16;0.82;0.91;1.89;3.42;7.42;0.461;0.42;1.54;0.274;0.96;1.68;0.570
Markieff Morris;2012-2013;REG;Suns;82;22.40;8.17;1.60;3.23;4.83;1.32;0.94;0.78;1.27;2.55;3.24;7.96;0.407;0.55;1.63;0.336;1.13;1.55;0.732
Beno Udrih;2012-2013;REG;Bucks, Magic;66;22.07;8.15;0.52;1.62;2.14;4.58;0.62;0.05;1.64;1.36;3.18;7.21;0.441;0.52;1.55;0.333;1.27;1.56;0.816
Kosta Koufos;2012-2013;REG;Nuggets;81;22.43;8.00;2.60;4.33;6.94;0.40;0.54;1.27;0.65;3.04;3.64;6.27;0.581;0.00;0.01;0.000;0.72;1.28;0.558
Wesley Johnson;2012-2013;REG;Suns;50;19.05;7.98;0.42;2.04;2.46;0.68;0.44;0.36;0.96;1.12;3.22;7.92;0.407;1.00;3.10;0.323;0.54;0.70;0.771
Taj Gibson;2012-2013;REG;Bulls;65;22.45;7.95;1.92;3.38;5.31;0.94;0.42;1.38;1.17;2.55;3.29;6.78;0.485;0.00;0.06;0.000;1.37;2.02;0.679
Andre Drummond;2012-2013;REG;Pistons;60;20.71;7.93;2.82;4.80;7.62;0.50;0.98;1.58;0.95;2.40;3.47;5.70;0.608;0.02;0.03;0.502;0.98;2.65;0.371
Tyler Zeller;2012-2013;REG;Cavaliers;77;26.40;7.92;2.06;3.62;5.69;1.25;0.45;0.91;1.23;3.26;3.18;7.26;0.438;0.00;0.05;0.000;1.56;2.04;0.764
Jodie Meeks;2012-2013;REG;Lakers;78;21.32;7.92;0.47;1.72;2.19;0.88;0.74;0.06;0.67;1.32;2.63;6.79;0.387;1.56;4.38;0.357;1.10;1.23;0.896
Wayne Ellington;2012-2013;REG;Grizzlies, Cavaliers;78;21.29;7.87;0.32;1.81;2.13;1.33;0.58;0.04;0.73;1.04;2.90;6.78;0.427;1.21;3.08;0.392;0.87;0.96;0.907
Courtney Lee;2012-2013;REG;Celtics;78;24.89;7.85;0.40;2.04;2.44;1.83;1.14;0.27;1.08;1.78;3.15;6.79;0.464;0.74;2.00;0.372;0.79;0.92;0.861
E'Twaun Moore;2012-2013;REG;Magic;75;22.43;7.84;0.64;1.59;2.23;2.75;0.68;0.31;1.40;1.63;3.16;7.97;0.396;0.89;2.63;0.340;0.63;0.79;0.797
Andrew Nicholson;2012-2013;REG;Magic;75;16.66;7.83;0.92;2.52;3.44;0.59;0.32;0.43;1.05;1.77;3.41;6.48;0.527;0.00;0.00;0.000;1.00;1.25;0.798
A.J. Price;2012-2013;REG;Wizards;57;22.42;7.74;0.35;1.65;2.00;3.60;0.58;0.05;1.12;1.28;2.82;7.25;0.390;1.23;3.51;0.350;0.86;1.09;0.790
Marcus Morris;2012-2013;REG;Rockets, Suns;77;19.79;7.74;1.04;2.56;3.60;0.81;0.58;0.26;1.00;2.08;2.88;6.83;0.422;1.12;3.03;0.369;0.86;1.52;0.564
Gerald Wallace;2012-2013;REG;Nets;69;30.08;7.70;1.00;3.62;4.62;2.62;1.41;0.67;1.59;1.71;2.64;6.64;0.397;0.67;2.36;0.282;1.75;2.75;0.637
Ed Davis;2012-2013;REG;Raptors, Grizzlies;81;20.13;7.69;1.88;3.80;5.68;0.78;0.47;1.05;0.78;2.36;3.21;5.95;0.539;0.00;0.00;0.000;1.27;2.06;0.617
Jonas Jerebko;2012-2013;REG;Pistons;49;18.20;7.69;1.39;2.39;3.78;0.88;0.78;0.16;0.86;1.84;2.90;6.45;0.449;0.51;1.69;0.301;1.39;1.80;0.773
Kirk Hinrich;2012-2013;REG;Bulls;60;29.41;7.65;0.27;2.37;2.63;5.23;1.05;0.42;1.65;3.20;2.65;7.03;0.377;1.18;3.03;0.390;1.17;1.63;0.714
Thabo Sefolosha;2012-2013;REG;Thunder;81;27.52;7.57;0.72;3.20;3.91;1.54;1.27;0.54;0.79;2.19;2.77;5.75;0.481;1.33;3.19;0.419;0.70;0.85;0.826
Toney Douglas;2012-2013;REG;Rockets, Kings;71;18.14;7.52;0.48;1.46;1.94;2.13;1.00;0.04;1.14;2.04;2.65;6.56;0.403;1.15;3.04;0.380;1.07;1.18;0.905
Linas Kleiza;2012-2013;REG;Raptors;20;18.80;7.40;0.50;2.10;2.60;0.80;0.20;0.10;0.70;2.25;2.40;7.20;0.333;1.00;3.30;0.303;1.60;1.90;0.842
Earl Clark;2012-2013;REG;Lakers;58;23.50;7.34;1.41;4.19;5.60;1.12;0.62;0.76;1.07;1.76;2.93;6.66;0.440;0.60;1.79;0.337;0.88;1.28;0.689
Al-Farouq Aminu;2012-2013;REG;Hornets;76;27.19;7.30;1.83;5.87;7.70;1.36;1.21;0.67;1.53;2.01;2.96;6.24;0.475;0.05;0.25;0.210;1.33;1.80;0.737
Steve Blake;2012-2013;REG;Lakers;45;26.11;7.27;0.47;2.47;2.93;3.84;0.76;0.13;1.38;1.84;2.53;6.00;0.422;1.60;3.80;0.421;0.60;0.78;0.771
Marvin Williams;2012-2013;REG;Jazz;73;23.66;7.25;0.75;2.85;3.60;1.05;0.51;0.52;0.82;1.34;2.73;6.44;0.423;0.74;2.27;0.325;1.05;1.36;0.778
Enes Kanter;2012-2013;REG;Jazz;70;15.40;7.23;1.93;2.41;4.34;0.44;0.40;0.46;1.44;1.66;2.94;5.41;0.544;0.01;0.01;1.000;1.33;1.67;0.795
Elton Brand;2012-2013;REG;Mavericks;72;21.21;7.19;1.81;4.17;5.97;0.97;0.69;1.28;0.79;2.67;3.14;6.64;0.473;0.00;0.01;0.000;0.92;1.29;0.710
Kenyon Martin;2012-2013;REG;Knicks;18;23.96;7.17;1.89;3.39;5.28;0.44;0.89;0.94;0.89;3.56;3.11;5.17;0.602;0.00;0.00;0.000;0.94;2.22;0.425
Jimmer Fredette;2012-2013;REG;Kings;69;14.01;7.16;0.28;0.75;1.03;1.33;0.45;0.04;0.99;0.93;2.49;5.93;0.421;0.94;2.26;0.417;1.23;1.43;0.859
Brian Roberts;2012-2013;REG;Hornets;78;16.97;7.12;0.22;1.03;1.24;2.81;0.47;0.04;0.91;1.38;2.73;6.55;0.417;0.76;1.96;0.386;0.90;0.99;0.909
Aaron Brooks;2012-2013;REG;Kings, Rockets;53;18.81;7.09;0.25;1.26;1.51;2.15;0.57;0.19;1.26;1.77;2.70;5.96;0.453;0.94;2.53;0.373;0.75;0.98;0.769
Alec Burks;2012-2013;REG;Jazz;64;17.76;7.05;0.58;1.69;2.27;1.44;0.55;0.20;1.16;1.78;2.55;6.06;0.420;0.52;1.44;0.359;1.44;2.02;0.713
Gerald Green;2012-2013;REG;Pacers;60;18.01;7.02;0.52;1.83;2.35;0.83;0.32;0.38;0.88;1.07;2.58;7.07;0.366;0.98;3.13;0.314;0.87;1.08;0.800
Tyler Hansbrough;2012-2013;REG;Pacers;81;16.86;7.01;1.99;2.62;4.60;0.44;0.36;0.22;0.96;1.88;2.17;5.02;0.432;0.00;0.04;0.000;2.67;3.70;0.720
Brandon Rush;2012-2013;REG;Warriors;2;12.68;7.00;0.00;0.50;0.50;1.00;0.00;0.00;1.50;2.50;3.00;4.50;0.667;0.00;1.00;0.000;1.00;1.50;0.667
Rasheed Wallace;2012-2013;REG;Knicks;21;14.10;6.95;0.52;3.43;3.95;0.29;0.62;0.71;0.48;1.90;2.62;6.76;0.387;1.05;3.29;0.319;0.67;0.95;0.700
Hakim Warrick;2012-2013;REG;Hornets, Bobcats;28;17.46;6.93;0.75;2.43;3.18;0.89;0.46;0.21;1.04;1.32;2.39;5.89;0.406;0.00;0.11;0.000;2.14;3.14;0.682
Jason Maxiell;2012-2013;REG;Pistons;72;24.84;6.92;1.88;3.81;5.68;0.75;0.44;1.32;1.13;2.39;2.83;6.35;0.446;0.00;0.00;0.000;1.25;2.01;0.621
CJ Watson;2012-2013;REG;Nets;80;19.01;6.79;0.48;1.34;1.81;2.01;0.83;0.15;0.86;1.54;2.40;5.74;0.418;1.10;2.68;0.411;0.89;1.14;0.780
Jeremy Pargo;2012-2013;REG;Cavaliers, Sixers;39;16.79;6.79;0.21;1.05;1.26;2.36;0.33;0.05;1.28;1.18;2.54;6.41;0.396;0.64;1.90;0.338;1.08;1.59;0.677
Iman Shumpert;2012-2013;REG;Knicks;45;22.14;6.78;0.69;2.33;3.02;1.67;0.96;0.16;0.82;2.20;2.42;6.11;0.396;1.13;2.82;0.402;0.80;1.04;0.766
Charlie Villanueva;2012-2013;REG;Pistons;69;15.82;6.77;0.71;2.78;3.49;0.78;0.45;0.57;0.57;1.39;2.54;6.72;0.377;1.30;3.75;0.347;0.39;0.71;0.551
Josh Howard;2012-2013;REG;Timberwolves;11;18.83;6.73;0.82;2.45;3.27;0.36;0.91;0.27;0.91;1.64;2.82;7.00;0.403;0.45;1.45;0.312;0.64;1.09;0.583
Jordan Hill;2012-2013;REG;Lakers;29;15.79;6.69;2.83;2.90;5.72;0.45;0.28;0.66;0.90;1.90;2.66;5.34;0.497;0.00;0.07;0.000;1.38;2.10;0.656
Luc Mbah a Moute;2012-2013;REG;Bucks;58;22.87;6.67;1.53;2.88;4.41;0.95;0.72;0.24;1.21;1.41;2.60;6.50;0.401;0.22;0.64;0.351;1.24;2.17;0.571
Samuel Dalembert;2012-2013;REG;Bucks;47;16.27;6.66;2.23;3.64;5.87;0.45;0.36;1.13;1.09;1.91;2.91;5.38;0.542;0.02;0.02;1.000;0.81;1.17;0.691
Steve Novak;2012-2013;REG;Knicks;81;20.25;6.60;0.21;1.67;1.88;0.43;0.35;0.10;0.15;1.20;2.20;5.31;0.414;1.84;4.33;0.425;0.37;0.41;0.909
Cartier Martin;2012-2013;REG;Wizards;41;16.92;6.59;0.27;2.17;2.44;0.49;0.46;0.15;0.78;1.41;2.34;6.15;0.381;1.41;3.56;0.397;0.49;0.68;0.714
Shane Battier;2012-2013;REG;Heat;72;24.81;6.56;0.51;1.78;2.29;1.00;0.57;0.76;0.47;2.07;2.11;5.03;0.420;1.89;4.39;0.430;0.44;0.53;0.842
Ivan Johnson;2012-2013;REG;Hawks;69;15.00;6.55;1.10;2.75;3.86;0.67;0.81;0.20;1.03;1.90;2.68;5.16;0.520;0.01;0.19;0.077;1.17;1.90;0.618
Jannero Pargo;2012-2013;REG;Wizards, Hawks, Bobcats;32;15.86;6.47;0.31;0.78;1.09;2.09;0.56;0.09;1.28;1.31;2.44;6.63;0.368;1.22;3.63;0.336;0.38;0.41;0.923
PJ Tucker;2012-2013;REG;Suns;79;24.18;6.41;1.67;2.76;4.43;1.38;0.78;0.24;0.85;1.84;2.66;5.62;0.473;0.28;0.89;0.314;0.81;1.09;0.744
Terrence Ross;2012-2013;REG;Raptors;73;16.98;6.40;0.48;1.49;1.97;0.73;0.59;0.19;0.66;1.67;2.55;6.26;0.407;0.89;2.68;0.332;0.41;0.58;0.714
Damien Wilkins;2012-2013;REG;Sixers;61;17.95;6.36;0.52;1.20;1.72;1.49;0.61;0.30;0.80;1.61;2.38;5.18;0.459;0.28;0.84;0.333;1.33;1.79;0.743
Quincy Pondexter;2012-2013;REG;Grizzlies;59;21.07;6.36;0.73;1.51;2.24;1.03;0.59;0.10;0.71;1.61;2.17;5.07;0.428;1.02;2.58;0.395;1.00;1.27;0.787
Shaun Livingston;2012-2013;REG;Wizards, Cavaliers;66;22.04;6.32;0.47;1.92;2.39;3.26;0.73;0.47;1.15;1.92;2.52;5.24;0.480;0.00;0.06;0.000;1.29;1.48;0.867
Willie Green;2012-2013;REG;Clippers;72;16.50;6.25;0.24;1.11;1.35;0.76;0.40;0.17;0.43;1.33;2.47;5.36;0.461;0.99;2.31;0.428;0.32;0.44;0.719
Stephen Jackson;2012-2013;REG;Spurs;55;19.55;6.20;0.40;2.42;2.82;1.45;0.67;0.25;1.40;1.62;2.24;6.00;0.373;0.84;3.09;0.271;0.89;1.27;0.700
Austin Rivers;2012-2013;REG;Hornets;61;23.24;6.18;0.26;1.52;1.79;2.08;0.43;0.15;1.21;2.00;2.38;6.39;0.372;0.46;1.41;0.326;0.97;1.77;0.546
Darrell Arthur;2012-2013;REG;Grizzlies;59;16.44;6.14;1.15;1.71;2.86;0.56;0.41;0.56;0.73;2.14;2.75;6.08;0.451;0.08;0.31;0.278;0.56;0.78;0.717
John Jenkins;2012-2013;REG;Hawks;61;14.78;6.13;0.28;1.26;1.54;0.92;0.20;0.16;0.66;0.61;2.15;4.82;0.446;0.87;2.26;0.384;0.97;1.15;0.843
Jeff Taylor;2012-2013;REG;Bobcats;77;19.58;6.13;0.66;1.29;1.95;0.82;0.61;0.19;0.62;1.77;2.23;5.18;0.431;0.69;2.00;0.344;0.97;1.34;0.728
Khris Middleton;2012-2013;REG;Pistons;27;17.61;6.11;0.15;1.70;1.85;1.04;0.56;0.15;0.41;1.96;2.30;5.22;0.440;0.52;1.67;0.311;1.00;1.19;0.844
Mike James;2012-2013;REG;Mavericks;45;19.15;6.07;0.20;1.40;1.60;3.09;0.58;0.07;1.22;2.11;2.24;6.02;0.373;1.07;2.78;0.384;0.51;0.64;0.793
John Henson;2012-2013;REG;Bucks;63;13.13;6.03;1.84;2.87;4.71;0.49;0.30;0.67;0.75;1.32;2.57;5.33;0.482;0.00;0.05;0.000;0.89;1.67;0.533
Jason Kidd;2012-2013;REG;Knicks;76;26.88;6.03;0.66;3.59;4.25;3.28;1.64;0.33;1.00;1.64;2.00;5.38;0.372;1.50;4.28;0.351;0.53;0.63;0.833
Greg Smith;2012-2013;REG;Rockets;70;15.86;6.01;1.59;3.00;4.59;0.36;0.26;0.57;0.59;2.50;2.43;3.91;0.620;0.00;0.01;0.000;1.16;1.86;0.623
Jared Sullinger;2012-2013;REG;Celtics;45;19.81;6.00;2.04;3.82;5.87;0.78;0.49;0.49;0.64;3.42;2.47;5.00;0.493;0.02;0.11;0.200;1.04;1.40;0.746
Josh McRoberts;2012-2013;REG;Magic, Bobcats;67;22.20;5.99;1.39;3.46;4.85;2.10;0.48;0.40;0.99;1.96;2.33;5.12;0.455;0.36;1.25;0.286;0.97;1.27;0.765
DeMarre Carroll;2012-2013;REG;Jazz;66;16.83;5.95;1.32;1.53;2.85;0.92;0.88;0.36;0.52;1.80;2.26;4.91;0.460;0.30;1.06;0.286;1.14;1.48;0.765
Zaza Pachulia;2012-2013;REG;Hawks;52;21.81;5.88;2.54;3.92;6.46;1.52;0.67;0.23;1.35;2.46;2.19;4.63;0.473;0.00;0.06;0.000;1.50;1.98;0.757
Andrew Bogut;2012-2013;REG;Warriors;32;24.55;5.81;2.13;5.53;7.66;2.09;0.63;1.72;1.09;2.66;2.59;5.75;0.451;0.03;0.03;1.000;0.59;1.19;0.500
Brandon Roy;2012-2013;REG;Timberwolves;5;24.37;5.80;0.60;2.20;2.80;4.60;0.60;0.00;1.40;1.00;2.20;7.00;0.314;0.00;1.80;0.000;1.40;2.00;0.700
Boris Diaw;2012-2013;REG;Spurs;75;22.78;5.80;0.88;2.51;3.39;2.40;0.69;0.36;1.12;1.91;2.39;4.43;0.539;0.40;1.04;0.385;0.63;0.87;0.723
Kris Humphries;2012-2013;REG;Nets;65;18.33;5.77;1.94;3.68;5.62;0.49;0.25;0.51;0.88;1.95;2.14;4.77;0.448;0.00;0.03;0.000;1.49;1.89;0.789
Lavoy Allen;2012-2013;REG;Sixers;79;21.12;5.76;2.01;2.99;5.00;0.92;0.30;0.70;0.70;2.28;2.61;5.75;0.454;0.00;0.01;0.000;0.54;0.76;0.717
Donatas Motiejunas;2012-2013;REG;Rockets;44;12.21;5.68;0.82;1.30;2.11;0.70;0.16;0.23;0.84;1.66;2.20;4.84;0.455;0.55;1.89;0.289;0.73;1.16;0.627
Sebastian Telfair;2012-2013;REG;Raptors, Suns;59;16.61;5.61;0.22;1.20;1.42;2.59;0.63;0.19;1.08;1.76;1.90;5.24;0.362;0.90;2.54;0.353;0.92;1.17;0.783
Norris Cole;2012-2013;REG;Heat;80;19.87;5.56;0.23;1.40;1.63;2.05;0.71;0.09;1.30;1.94;2.24;5.31;0.421;0.44;1.23;0.357;0.65;1.00;0.650
Patrick Beverley;2012-2013;REG;Rockets;41;17.38;5.56;1.10;1.56;2.66;2.85;0.90;0.51;1.07;2.02;1.93;4.61;0.418;0.88;2.34;0.375;0.83;1.00;0.829
Francisco Garcia;2012-2013;REG;Kings, Rockets;58;17.75;5.53;0.14;1.43;1.57;1.09;0.79;0.66;0.55;1.52;2.03;5.17;0.393;1.16;3.09;0.374;0.31;0.36;0.857
Marquis Daniels;2012-2013;REG;Bucks;59;18.39;5.49;0.81;1.73;2.54;1.10;0.86;0.17;0.76;1.31;2.24;5.95;0.376;0.34;1.22;0.278;0.68;0.92;0.741
Terrence Jones;2012-2013;REG;Rockets;19;14.51;5.47;1.47;1.95;3.42;0.79;0.63;1.00;0.68;1.11;2.26;4.95;0.457;0.26;1.00;0.263;0.68;0.89;0.765
