Player;Season;Season Type;Team;Games;Min;Pts;OReb;Dreb;Reb;Ast;Stl;Blk;TO;PF;FGM;FGA;FG%;3PTM;3PTA;3PT%;FTM;FTA;FT%
Jamal Mashburn;2001-2002;REG;Hornets;40;38.84;21.45;0.78;5.28;6.05;4.28;1.13;0.15;2.75;2.00;7.58;18.60;0.407;1.03;2.80;0.366;5.28;6.03;0.876
Jerry Stackhouse;2001-2002;REG;Pistons;76;35.33;21.43;1.01;3.13;4.14;5.30;1.01;0.49;3.50;2.14;6.89;17.36;0.397;1.13;3.95;0.287;6.51;7.59;0.858
Shareef Abdur-Rahim;2001-2002;REG;Hawks;77;38.69;21.25;2.57;6.47;9.04;3.10;1.27;1.05;3.25;2.78;7.77;16.84;0.461;0.27;0.91;0.300;5.44;6.79;0.801
Peja Stojakovic;2001-2002;REG;Kings;71;37.32;21.21;1.01;4.24;5.25;2.46;1.14;0.20;1.97;1.69;7.70;15.92;0.484;1.82;4.37;0.416;3.99;4.55;0.876
Kevin Garnett;2001-2002;REG;Timberwolves;81;39.16;21.16;3.00;9.11;12.11;5.21;1.19;1.56;2.83;2.27;8.14;17.30;0.470;0.46;1.43;0.319;4.43;5.53;0.801
Glenn Robinson;2001-2002;REG;Bucks;66;35.57;20.70;1.06;5.09;6.15;2.55;1.47;0.62;2.64;2.62;8.12;17.38;0.467;0.88;2.70;0.326;3.58;4.27;0.837
Michael Finley;2001-2002;REG;Mavericks;69;39.90;20.64;1.30;3.91;5.22;3.33;0.94;0.36;1.70;2.09;8.25;17.80;0.463;1.10;3.25;0.339;3.04;3.64;0.837
Jalen Rose;2001-2002;REG;Pacers, Bulls;83;37.70;20.43;0.52;3.98;4.49;4.28;0.94;0.54;2.42;3.02;7.99;17.57;0.455;1.07;2.96;0.362;3.39;4.04;0.839
Stephon Marbury;2001-2002;REG;Suns;82;38.85;20.41;0.91;2.33;3.24;8.12;0.94;0.16;3.46;2.27;7.62;17.23;0.442;0.87;3.02;0.286;4.30;5.51;0.781
Allan Houston;2001-2002;REG;Knicks;77;37.84;20.35;0.48;2.79;3.27;2.47;0.70;0.13;2.21;2.36;7.38;16.90;0.437;1.77;4.49;0.393;3.83;4.40;0.870
Richard Hamilton;2001-2002;REG;Wizards;63;34.91;20.00;1.16;2.27;3.43;2.71;0.60;0.22;2.10;2.16;7.49;17.21;0.435;0.25;0.67;0.381;4.76;5.35;0.890
Sam Cassell;2001-2002;REG;Bucks;74;35.22;19.74;0.73;3.49;4.22;6.66;1.22;0.16;2.39;2.81;7.49;16.18;0.463;0.96;2.76;0.348;3.81;4.43;0.860
Antawn Jamison;2001-2002;REG;Warriors;82;36.98;19.74;2.57;4.21;6.78;1.96;0.85;0.55;1.96;2.28;7.49;16.77;0.447;0.83;2.56;0.324;3.94;5.37;0.734
Latrell Sprewell;2001-2002;REG;Knicks;81;41.08;19.44;0.73;2.95;3.68;3.86;1.16;0.17;2.75;1.99;7.07;17.52;0.404;1.79;4.98;0.360;3.51;4.27;0.821
Jason Terry;2001-2002;REG;Hawks;78;38.07;19.28;0.51;2.95;3.46;5.69;1.85;0.17;2.32;2.00;6.72;15.63;0.430;2.21;5.69;0.387;3.64;4.36;0.835
Rasheed Wallace;2001-2002;REG;Trail Blazers;79;37.03;19.25;1.72;6.44;8.16;1.92;1.28;1.28;1.66;2.68;7.63;16.29;0.469;1.44;4.01;0.360;2.54;3.47;0.734
Shawn Marion;2001-2002;REG;Suns;81;38.38;19.10;2.60;7.31;9.91;2.01;1.84;1.06;1.78;2.64;8.07;17.22;0.469;0.59;1.51;0.393;2.36;2.79;0.845
Jermaine O'Neal;2001-2002;REG;Pacers;72;37.61;19.04;2.61;7.90;10.51;1.64;0.63;2.31;2.42;3.74;7.54;15.74;0.479;0.01;0.19;0.072;3.94;5.74;0.688
Wally Szczerbiak;2001-2002;REG;Timberwolves;82;38.06;18.67;1.46;3.30;4.77;3.13;0.80;0.26;2.21;2.29;7.43;14.63;0.507;1.06;2.33;0.456;2.76;3.32;0.831
Nick Van Exel;2001-2002;REG;Nuggets, Mavericks;72;34.25;18.36;0.39;3.14;3.53;6.64;0.61;0.15;2.17;1.44;6.96;17.03;0.409;1.65;4.86;0.340;2.79;3.49;0.801
Eddie Jones;2001-2002;REG;Heat;81;38.97;18.27;0.75;3.91;4.67;3.23;1.44;0.95;1.83;3.19;6.38;14.79;0.432;1.84;4.72;0.390;3.67;4.38;0.837
Elton Brand;2001-2002;REG;Clippers;80;37.72;18.16;4.95;6.61;11.56;2.39;1.00;2.04;2.16;3.18;6.65;12.63;0.527;0.00;0.00;0.000;4.86;6.55;0.742
Baron Davis;2001-2002;REG;Hornets;82;40.49;18.10;1.13;3.12;4.26;8.51;2.10;0.57;3.00;2.94;6.82;16.35;0.417;2.07;5.83;0.356;2.39;4.12;0.580
Steve Nash;2001-2002;REG;Mavericks;82;34.61;17.88;0.61;2.49;3.10;7.73;0.65;0.05;2.79;2.00;6.40;13.27;0.483;1.90;4.18;0.455;3.17;3.57;0.887
Pau Gasol;2001-2002;REG;Grizzlies;82;36.59;17.57;2.90;6.00;8.90;2.72;0.50;2.06;2.73;2.38;6.72;12.98;0.518;0.01;0.06;0.200;4.12;5.82;0.709
Bonzi Wells;2001-2002;REG;Trail Blazers;74;31.76;16.96;1.64;4.36;6.00;2.76;1.53;0.34;2.58;2.81;6.58;14.04;0.469;0.89;2.32;0.384;2.91;3.92;0.741
Rashard Lewis;2001-2002;REG;SuperSonics;71;36.39;16.83;1.96;5.06;7.01;1.73;1.46;0.56;1.37;2.45;6.41;13.69;0.468;1.73;4.45;0.389;2.28;2.82;0.810
Grant Hill;2001-2002;REG;Magic;14;36.71;16.79;2.07;6.86;8.93;4.57;0.57;0.29;2.64;2.86;5.93;13.93;0.426;0.00;0.14;0.000;4.93;5.71;0.863
Lamond Murray;2001-2002;REG;Cavaliers;71;32.56;16.56;1.14;4.10;5.24;2.21;0.99;0.61;1.99;2.08;6.06;13.89;0.436;1.42;3.35;0.424;3.03;3.70;0.818
Reggie Miller;2001-2002;REG;Pacers;79;36.59;16.51;0.29;2.48;2.77;3.20;1.11;0.13;1.52;1.81;5.24;11.56;0.453;2.28;5.61;0.406;3.75;4.11;0.911
Andre Miller;2001-2002;REG;Cavaliers;81;37.30;16.48;1.33;3.35;4.68;10.89;1.56;0.42;3.02;2.81;5.85;12.90;0.454;0.27;1.07;0.253;4.51;5.52;0.817
Alonzo Mourning;2001-2002;REG;Heat;75;32.72;15.71;2.43;6.00;8.43;1.16;0.36;2.48;2.43;3.44;5.96;11.55;0.516;0.01;0.04;0.333;3.77;5.75;0.657
Mike Miller;2001-2002;REG;Magic;63;33.75;15.17;0.78;3.56;4.33;3.14;0.75;0.37;1.71;2.30;5.57;12.73;0.438;1.84;4.81;0.383;2.19;2.87;0.762
Derrick Coleman;2001-2002;REG;76ers;58;35.83;15.09;2.88;5.90;8.78;1.69;0.72;0.88;2.05;2.72;5.71;12.67;0.450;0.48;1.43;0.337;3.19;3.91;0.815
Wesley Person;2001-2002;REG;Cavaliers;78;35.81;15.08;0.64;3.13;3.77;2.22;0.99;0.47;0.95;1.19;5.99;12.10;0.495;1.83;4.13;0.444;1.27;1.59;0.798
Kenyon Martin;2001-2002;REG;Nets;73;34.29;14.88;1.55;3.77;5.32;2.63;1.23;1.66;2.36;3.58;6.10;13.18;0.463;0.21;0.92;0.224;2.48;3.66;0.678
Donyell Marshall;2001-2002;REG;Jazz;58;30.16;14.81;2.72;4.91;7.64;1.74;0.86;1.16;2.14;2.59;5.91;11.40;0.519;0.22;0.72;0.309;2.76;3.90;0.708
Keith Van Horn;2001-2002;REG;Nets;81;30.40;14.80;1.69;5.83;7.52;2.02;0.78;0.52;1.80;2.73;5.81;13.44;0.433;1.25;3.62;0.345;1.93;2.41;0.800
Jason Williams;2001-2002;REG;Grizzlies;65;34.43;14.75;0.34;2.66;3.00;7.98;1.71;0.11;3.29;1.57;5.78;15.15;0.382;1.95;6.62;0.295;1.23;1.55;0.792
Jason Kidd;2001-2002;REG;Nets;82;37.28;14.73;1.59;5.67;7.26;9.85;2.13;0.24;3.49;1.66;5.43;13.88;0.391;1.43;4.44;0.321;2.45;3.01;0.814
Juwan Howard;2001-2002;REG;Mavericks, Nuggets;81;32.54;14.63;2.75;4.80;7.56;2.09;0.57;0.58;1.88;3.27;5.70;12.41;0.460;0.00;0.02;0.000;3.22;4.23;0.761
Jeff McInnis;2001-2002;REG;Clippers;81;37.43;14.62;0.56;2.07;2.63;6.17;0.78;0.07;1.81;2.49;5.72;13.84;0.413;0.93;2.89;0.321;2.26;2.70;0.836
Clifford Robinson;2001-2002;REG;Pistons;80;35.70;14.58;0.99;3.85;4.84;2.53;1.11;1.19;1.89;3.04;5.68;13.36;0.425;1.44;3.80;0.378;1.79;2.58;0.694
Antonio Davis;2001-2002;REG;Raptors;77;38.68;14.45;3.30;6.31;9.61;2.01;0.70;1.08;2.06;2.92;5.32;12.51;0.426;0.00;0.01;0.000;3.81;4.65;0.818
Shane Battier;2001-2002;REG;Grizzlies;78;39.71;14.42;2.31;3.05;5.36;2.77;1.55;1.04;1.99;2.76;5.28;12.32;0.429;1.32;3.54;0.373;2.54;3.63;0.700
Jason Richardson;2001-2002;REG;Warriors;80;32.86;14.39;1.55;2.70;4.25;2.95;1.33;0.39;2.00;2.44;5.80;13.63;0.426;1.03;3.08;0.333;1.76;2.63;0.671
Brent Barry;2001-2002;REG;SuperSonics;81;37.50;14.37;0.72;4.73;5.44;5.26;1.81;0.46;2.04;2.25;4.95;9.75;0.508;2.02;4.78;0.424;2.44;2.89;0.846
David Wesley;2001-2002;REG;Hornets;67;36.62;14.19;0.66;1.48;2.13;3.52;1.10;0.22;1.78;2.19;5.43;13.58;0.400;1.27;3.82;0.332;2.06;2.81;0.734
Kenny Thomas;2001-2002;REG;Rockets;72;34.48;14.10;2.19;4.97;7.17;1.90;1.18;0.92;1.99;2.71;5.50;11.51;0.478;0.00;0.22;0.000;3.10;4.67;0.664
Vin Baker;2001-2002;REG;SuperSonics;55;30.40;14.07;3.05;3.31;6.36;1.31;0.40;0.65;2.31;3.58;5.73;11.80;0.485;0.02;0.15;0.125;2.60;4.11;0.633
Morris Peterson;2001-2002;REG;Raptors;63;31.58;14.02;1.44;2.10;3.54;2.43;1.16;0.17;1.37;2.76;5.33;12.19;0.437;1.33;3.67;0.364;2.02;2.68;0.752
Elden Campbell;2001-2002;REG;Hornets;77;28.02;13.95;1.73;5.16;6.88;1.32;0.78;1.78;1.79;3.43;4.99;10.31;0.484;0.00;0.03;0.000;3.97;4.99;0.797
Kurt Thomas;2001-2002;REG;Knicks;82;33.77;13.94;2.61;6.50;9.11;1.06;0.87;0.96;1.87;4.16;5.65;11.44;0.494;0.01;0.07;0.167;2.63;3.23;0.815
Ron Mercer;2001-2002;REG;Bulls, Pacers;53;31.64;13.87;0.94;2.42;3.36;2.42;0.60;0.25;1.66;2.04;5.87;14.79;0.397;0.34;1.17;0.290;1.79;2.25;0.798
Mike Bibby;2001-2002;REG;Kings;80;33.23;13.73;0.46;2.31;2.78;5.04;1.09;0.19;1.68;1.66;5.58;12.31;0.453;0.64;1.73;0.370;1.94;2.41;0.803
Corliss Williamson;2001-2002;REG;Pistons;78;21.87;13.63;1.51;2.59;4.10;1.21;0.63;0.33;1.76;2.90;5.27;10.33;0.510;0.01;0.06;0.200;3.08;3.82;0.805
Brad Miller;2001-2002;REG;Bulls, Pacers;76;29.79;13.58;3.32;4.86;8.17;2.00;1.00;0.54;1.51;3.21;4.82;9.64;0.499;0.04;0.09;0.429;3.91;5.04;0.775
Damon Stoudamire;2001-2002;REG;Trail Blazers;75;37.25;13.55;1.04;2.85;3.89;6.53;0.89;0.09;1.99;2.04;4.92;12.24;0.402;1.39;3.93;0.353;2.32;2.61;0.888
Raef LaFrentz;2001-2002;REG;Nuggets, Mavericks;78;31.48;13.47;2.26;5.17;7.42;1.14;0.71;2.73;1.21;3.60;5.40;11.79;0.458;1.33;3.44;0.388;1.35;1.94;0.695
John Stockton;2001-2002;REG;Jazz;82;31.32;13.44;0.72;2.49;3.21;8.22;1.85;0.29;2.54;2.55;4.89;9.45;0.517;0.30;0.95;0.321;3.35;3.91;0.857
Kerry Kittles;2001-2002;REG;Nets;82;31.68;13.44;0.83;2.52;3.35;2.63;1.59;0.38;1.33;1.32;5.34;11.46;0.466;1.20;2.95;0.405;1.56;2.10;0.744
Quentin Richardson;2001-2002;REG;Clippers;81;26.62;13.31;1.40;2.73;4.12;1.58;0.96;0.26;1.26;1.75;4.95;11.44;0.433;1.64;4.31;0.381;1.77;2.31;0.765
Metta World Peace;2001-2002;REG;Bulls, Pacers;55;29.84;13.22;1.33;3.60;4.93;2.31;2.56;0.71;2.15;3.95;4.89;11.56;0.423;0.96;3.09;0.312;2.47;3.71;0.667
Al Harrington;2001-2002;REG;Pacers;44;29.75;13.09;2.18;4.09;6.27;1.23;0.93;0.48;1.77;3.77;5.23;11.00;0.475;0.02;0.07;0.333;2.61;3.27;0.799
Lamar Odom;2001-2002;REG;Clippers;29;34.47;13.07;1.07;5.00;6.07;5.90;0.79;1.24;3.34;3.14;5.21;12.41;0.419;0.55;2.90;0.190;2.10;3.21;0.656
Chauncey Billups;2001-2002;REG;Timberwolves;82;28.73;12.52;0.43;2.33;2.76;5.49;0.80;0.21;1.68;2.06;4.24;10.04;0.423;1.51;3.84;0.394;2.52;2.85;0.885
Terrell Brandon;2001-2002;REG;Timberwolves;32;30.12;12.41;0.53;2.38;2.91;8.25;1.63;0.19;1.34;1.53;4.84;11.41;0.425;0.13;0.72;0.174;2.59;2.63;0.988
Desmond Mason;2001-2002;REG;SuperSonics;75;31.75;12.41;1.23;3.45;4.68;1.39;0.89;0.36;1.39;2.27;4.76;10.25;0.464;0.21;0.79;0.271;2.68;3.16;0.848
Darrell Armstrong;2001-2002;REG;Magic;82;33.31;12.38;1.01;2.88;3.89;5.52;1.91;0.12;2.13;2.02;4.23;10.09;0.420;1.70;4.85;0.349;2.22;2.50;0.888
Marcus Fizer;2001-2002;REG;Bulls;76;25.86;12.34;1.68;3.93;5.62;1.58;0.64;0.32;1.72;2.45;4.88;11.16;0.438;0.09;0.54;0.171;2.49;3.72;0.668
Larry Hughes;2001-2002;REG;Warriors;73;28.05;12.26;1.14;2.22;3.36;4.33;1.55;0.32;2.34;2.05;4.70;11.10;0.423;0.25;1.27;0.194;2.62;3.55;0.737
Aaron McKie;2001-2002;REG;76ers;48;30.58;12.23;0.54;3.46;4.00;3.73;1.17;0.29;1.94;1.54;4.58;10.21;0.449;1.06;2.67;0.398;2.00;2.54;0.787
David Robinson;2001-2002;REG;Spurs;78;29.57;12.19;2.45;5.85;8.29;1.21;1.10;1.79;1.33;2.47;4.37;8.62;0.507;0.00;0.00;0.000;3.45;5.06;0.681
Chucky Atkins;2001-2002;REG;Pistons;79;28.87;12.11;0.39;1.61;2.00;3.33;0.91;0.14;1.62;2.24;4.66;10.00;0.466;1.75;4.25;0.411;1.05;1.52;0.692
Eric Snow;2001-2002;REG;76ers;61;36.47;12.10;0.54;2.98;3.52;6.56;1.56;0.15;2.26;2.74;4.52;10.23;0.442;0.05;0.44;0.111;3.00;3.72;0.806
Doug Christie;2001-2002;REG;Kings;81;34.53;12.00;0.91;3.70;4.62;4.20;1.98;0.31;2.02;2.58;4.17;9.07;0.460;1.11;3.16;0.352;2.54;2.99;0.851
Lorenzen Wright;2001-2002;REG;Grizzlies;43;29.09;12.00;3.02;6.40;9.42;1.02;0.70;0.53;1.67;2.93;5.19;11.30;0.459;0.00;0.05;0.000;1.63;2.86;0.569
Anfernee Hardaway;2001-2002;REG;Suns;80;30.81;11.99;1.23;3.15;4.38;4.05;1.53;0.40;2.36;2.30;4.86;11.64;0.418;0.29;1.04;0.277;1.98;2.44;0.810
Rodney Rogers;2001-2002;REG;Suns, Celtics;77;24.40;11.91;1.68;2.84;4.52;1.44;0.86;0.38;1.40;2.94;4.62;9.82;0.471;1.14;3.05;0.374;1.52;1.94;0.785
Alvin Williams;2001-2002;REG;Raptors;82;35.75;11.84;0.71;2.72;3.43;5.71;1.65;0.32;1.83;2.33;4.91;11.84;0.415;0.76;2.35;0.321;1.26;1.71;0.736
Matt Harpring;2001-2002;REG;76ers;81;31.47;11.83;2.51;4.57;7.07;1.32;0.86;0.06;1.57;2.48;4.77;10.35;0.461;0.26;0.85;0.304;2.04;2.74;0.743
Stromile Swift;2001-2002;REG;Grizzlies;68;26.50;11.81;2.37;3.96;6.32;0.74;0.78;1.66;1.79;2.62;4.31;8.99;0.480;0.00;0.04;0.000;3.19;4.49;0.711
Tim Thomas;2001-2002;REG;Bucks;74;26.90;11.74;0.86;3.19;4.05;1.42;0.88;0.43;1.72;2.70;4.27;10.18;0.420;1.28;3.93;0.326;1.92;2.42;0.793
Troy Hudson;2001-2002;REG;Magic;81;22.92;11.73;0.37;1.42;1.79;3.15;0.70;0.07;2.01;1.47;4.37;10.06;0.434;0.81;2.31;0.353;2.17;2.48;0.876
Ricky Davis;2001-2002;REG;Cavaliers;82;23.84;11.70;0.77;2.20;2.96;2.17;0.84;0.28;1.80;1.77;4.59;9.52;0.481;0.13;0.43;0.314;2.39;3.02;0.790
Steven Smith;2001-2002;REG;Spurs;77;28.43;11.62;0.58;1.92;2.51;1.96;0.70;0.19;1.40;2.05;4.03;8.86;0.455;1.51;3.19;0.472;2.06;2.35;0.878
Dikembe Mutombo;2001-2002;REG;76ers;80;36.32;11.50;3.18;7.61;10.79;1.04;0.36;2.38;1.95;3.03;4.01;8.01;0.501;0.00;0.00;0.000;3.48;4.55;0.764
Voshon Lenard;2001-2002;REG;Nuggets;71;23.37;11.45;0.54;2.04;2.58;1.83;0.83;0.35;1.28;1.48;4.44;10.83;0.410;1.25;3.38;0.371;1.32;1.69;0.783
Michael Redd;2001-2002;REG;Bucks;67;21.18;11.45;1.15;2.19;3.34;1.36;0.63;0.10;0.85;1.43;4.39;9.09;0.483;1.31;2.96;0.444;1.36;1.72;0.791
Corey Maggette;2001-2002;REG;Clippers;63;25.67;11.38;0.86;2.81;3.67;1.78;0.65;0.30;1.84;2.46;3.73;8.41;0.443;0.73;2.21;0.331;3.19;3.98;0.801
Antonio McDyess;2001-2002;REG;Nuggets;10;21.42;11.30;1.80;3.70;5.50;1.80;1.00;0.80;2.00;2.00;4.30;7.50;0.573;0.00;0.00;0.000;2.70;3.30;0.818
Keon Clark;2001-2002;REG;Raptors;81;27.00;11.30;2.25;5.20;7.44;1.09;0.72;1.51;1.73;3.19;4.69;9.57;0.490;0.00;0.06;0.000;1.91;2.84;0.674
Derek Fisher;2001-2002;REG;Lakers;70;28.22;11.23;0.21;1.87;2.09;2.59;0.94;0.13;0.89;1.73;3.91;9.51;0.411;2.06;4.99;0.413;1.34;1.59;0.847
Danny Fortson;2001-2002;REG;Warriors;77;28.81;11.22;3.77;7.91;11.68;1.65;0.57;0.22;2.08;3.31;4.01;9.38;0.428;0.01;0.05;0.250;3.18;4.00;0.795
Ruben Patterson;2001-2002;REG;Trail Blazers;75;23.57;11.19;2.07;1.91;3.97;1.43;1.05;0.49;1.52;1.87;4.25;8.25;0.515;0.12;0.48;0.250;2.56;3.65;0.701
Zydrunas Ilgauskas;2001-2002;REG;Cavaliers;62;21.45;11.13;2.19;3.19;5.39;1.13;0.27;1.35;1.52;3.02;3.89;9.15;0.425;0.00;0.08;0.000;3.35;4.45;0.754
Vlade Divac;2001-2002;REG;Kings;80;30.22;11.10;2.56;5.83;8.39;3.71;0.99;1.18;1.98;2.86;4.23;8.95;0.472;0.04;0.16;0.231;2.61;4.25;0.615
Marcus Camby;2001-2002;REG;Knicks;29;34.78;11.10;3.07;8.03;11.10;1.14;1.17;1.72;1.45;3.69;4.48;10.00;0.448;0.00;0.03;0.000;2.14;3.41;0.626
Bobby Jackson;2001-2002;REG;Kings;81;21.64;11.06;1.01;2.09;3.10;2.02;0.90;0.14;1.15;1.79;4.12;9.31;0.443;0.98;2.70;0.361;1.84;2.27;0.810
Michael Olowokandi;2001-2002;REG;Clippers;80;32.14;11.06;2.05;6.84;8.89;1.13;0.69;1.81;2.19;2.71;4.80;11.08;0.433;0.00;0.00;0.000;1.46;2.35;0.622
Pat Garrity;2001-2002;REG;Magic;80;30.03;11.05;0.96;3.26;4.23;1.24;0.75;0.35;0.85;2.88;4.09;9.59;0.426;2.11;4.95;0.427;0.76;0.91;0.836
Gilbert Arenas;2001-2002;REG;Warriors;47;24.51;10.87;0.87;1.94;2.81;3.70;1.47;0.23;2.06;2.45;3.70;8.17;0.453;0.83;2.40;0.345;2.64;3.40;0.775
Derek Anderson;2001-2002;REG;Trail Blazers;70;26.54;10.81;0.67;2.03;2.70;3.09;0.97;0.11;1.24;1.61;3.53;8.76;0.403;1.21;3.26;0.373;2.54;2.97;0.856
Lee Nailon;2001-2002;REG;Hornets;79;24.23;10.77;1.30;2.38;3.68;1.19;0.75;0.22;1.22;2.22;4.67;9.67;0.483;0.01;0.03;0.502;1.42;1.90;0.747
Michael Dickerson;2001-2002;REG;Grizzlies;4;31.39;10.75;0.75;2.25;3.00;2.25;0.75;0.25;2.00;3.00;3.75;12.00;0.313;2.00;5.25;0.381;1.25;1.50;0.833
Andrei Kirilenko;2001-2002;REG;Jazz;82;26.26;10.73;1.82;3.09;4.90;1.15;1.41;1.94;1.32;1.90;3.48;7.72;0.450;0.30;1.22;0.250;3.48;4.52;0.768
James Posey;2001-2002;REG;Nuggets;73;30.70;10.71;1.49;4.38;5.88;2.47;1.56;0.53;1.74;3.07;3.79;10.08;0.376;0.92;3.25;0.283;2.21;2.78;0.793
Jim Jackson;2001-2002;REG;Heat;55;33.15;10.71;0.98;4.29;5.27;2.55;0.76;0.25;1.93;2.64;4.33;9.78;0.442;0.69;1.47;0.469;1.36;1.58;0.862
Joe Smith;2001-2002;REG;Timberwolves;72;26.73;10.65;2.11;4.18;6.29;1.14;0.54;0.82;1.19;3.47;4.13;8.07;0.511;0.03;0.04;0.667;2.38;2.86;0.830
Scottie Pippen;2001-2002;REG;Trail Blazers;62;31.68;10.63;1.24;3.94;5.18;5.85;1.63;0.56;2.76;2.61;3.97;9.66;0.411;0.87;2.85;0.305;1.82;2.35;0.774
Rod Strickland;2001-2002;REG;Heat;76;30.17;10.45;0.64;2.41;3.05;6.09;1.08;0.14;2.09;1.50;4.16;9.39;0.443;0.11;0.34;0.308;2.03;2.64;0.766
Chris Whitney;2001-2002;REG;Wizards;82;26.50;10.16;0.13;1.72;1.85;3.83;0.88;0.07;1.04;2.22;3.34;8.00;0.418;1.60;3.94;0.406;1.88;2.13;0.880
Hedo Turkoglu;2001-2002;REG;Kings;80;24.59;10.13;0.79;3.75;4.54;2.04;0.71;0.39;1.01;2.30;3.63;8.59;0.422;0.79;2.14;0.368;2.09;2.88;0.726
Bob Sura;2001-2002;REG;Warriors;78;22.86;9.97;1.14;2.14;3.28;3.53;1.13;0.22;1.71;2.05;3.21;7.56;0.424;0.54;1.71;0.316;3.03;4.21;0.720
Toni Kukoc;2001-2002;REG;Hawks;59;25.33;9.90;0.73;2.97;3.69;3.54;0.81;0.29;1.92;1.54;3.58;8.54;0.419;0.90;2.90;0.310;1.85;2.59;0.712
Courtney Alexander;2001-2002;REG;Wizards;56;23.63;9.80;0.77;1.88;2.64;1.54;0.63;0.13;1.07;2.02;3.98;8.46;0.470;0.09;0.32;0.278;1.75;2.16;0.810
Todd MacCulloch;2001-2002;REG;Nets;62;24.21;9.74;2.53;3.56;6.10;1.26;0.39;1.44;1.06;2.92;3.98;7.50;0.531;0.00;0.00;0.000;1.77;2.65;0.671
Nazr Mohammed;2001-2002;REG;Hawks;82;26.47;9.70;2.95;4.99;7.94;0.40;0.77;0.74;1.44;3.07;4.01;8.70;0.461;0.00;0.01;0.000;1.67;2.71;0.617
Bryon Russell;2001-2002;REG;Jazz;66;29.95;9.64;1.20;3.27;4.47;2.06;0.97;0.29;1.67;3.11;3.36;8.85;0.380;1.17;3.42;0.341;1.74;2.12;0.821
Kenny Anderson;2001-2002;REG;Celtics;76;31.98;9.62;0.75;2.87;3.62;5.30;1.86;0.13;1.57;2.76;4.11;9.42;0.436;0.12;0.43;0.273;1.29;1.74;0.742
