"","K","epoch","Train-TP","Train-FP","Train-TN","Train-FN","Train-%","CE-Train","Val-TP","Val-FP","Val-TN","Val-FN","Val-%","CE-Val"
"60",5,3000,121,45,3848,94,0.966163583252191,331.01418220921,111,56,3848,105,0.960922330097087,354.428392420911
"61",5,3050,121,45,3848,94,0.966163583252191,331.013277191204,111,56,3848,105,0.960922330097087,354.429223322522
"62",5,3100,121,45,3848,94,0.966163583252191,331.012467754457,111,56,3848,105,0.960922330097087,354.429983612111
"63",5,3150,121,45,3848,94,0.966163583252191,331.011743067342,111,56,3848,105,0.960922330097087,354.430678430356
"64",5,3200,121,45,3848,94,0.966163583252191,331.011093649867,111,56,3848,105,0.960922330097087,354.431312725236
"65",5,3250,121,45,3848,94,0.966163583252191,331.010511185296,111,56,3848,105,0.960922330097087,354.431891214171
"66",5,3300,121,45,3848,94,0.966163583252191,331.009988360904,111,56,3848,105,0.960922330097087,354.432418360553
"67",5,3350,121,45,3848,94,0.966163583252191,331.009518733003,111,56,3848,105,0.960922330097087,354.432898361175
"68",5,3400,121,45,3848,94,0.966163583252191,331.009096612163,111,56,3848,105,0.960922330097087,354.433335141874
"69",5,3450,121,45,3848,94,0.966163583252191,331.008716965366,111,56,3848,105,0.960922330097087,354.433732359225
"70",5,3500,121,45,3848,94,0.966163583252191,331.00837533231,111,56,3848,105,0.960922330097087,354.43409340664
"71",5,3550,121,45,3848,94,0.966163583252191,331.008067753633,111,56,3848,105,0.960922330097087,354.434421423569
"72",5,3600,121,45,3848,94,0.966163583252191,331.007790709177,111,56,3848,105,0.960922330097087,354.434719306823
"73",5,3650,121,45,3848,94,0.966163583252191,331.007541064719,111,55,3849,105,0.961165048543689,354.434989723212
"74",5,3700,121,45,3848,94,0.966163583252191,331.0073160259,111,55,3849,105,0.961165048543689,354.435235122947
"75",5,3750,121,45,3848,94,0.966163583252191,331.007113098265,111,55,3849,105,0.961165048543689,354.435457753361
"76",5,3800,121,45,3848,94,0.966163583252191,331.006930052508,111,55,3849,105,0.961165048543689,354.435659672595
"77",5,3850,121,45,3848,94,0.966163583252191,331.006764894159,111,55,3849,105,0.961165048543689,354.435842763039
"78",5,3900,121,45,3848,94,0.966163583252191,331.006615837111,111,55,3849,105,0.961165048543689,354.436008744338
"79",5,3950,121,45,3848,94,0.966163583252191,331.006481280393,111,55,3849,105,0.961165048543689,354.436159185844
"80",5,4000,121,45,3848,94,0.966163583252191,331.006359787797,111,55,3849,105,0.961165048543689,354.436295518464
