"","K","epoch","Train-TP","Train-FP","Train-TN","Train-FN","Train-%","CE-Train","Val-TP","Val-FP","Val-TN","Val-FN","Val-%","CE-Val"
"1",5,50,1720,1385,2508,0,0.753251380723321,5321.80408740185,216,1957,1947,0,0.525,10049.2871841197
"2",5,100,1720,1314,2579,0,0.765900587920898,5110.0255199694,216,1891,2013,0,0.541019417475728,9800.15450463027
"3",5,150,1720,1269,2624,0,0.773917691074292,4942.32616580463,216,1866,2038,0,0.547087378640777,9583.32640087406
"4",5,200,1720,1225,2668,0,0.781756636379833,4790.33524960367,216,1842,2062,0,0.552912621359223,9376.96232938362
"5",5,250,1720,1198,2695,0,0.786566898271869,4645.99972686657,216,1820,2084,0,0.558252427184466,9175.55643550932
"6",5,300,1720,1182,2711,0,0.78941742383752,4506.2619607038,216,1800,2104,0,0.563106796116505,8976.9749066515
"7",5,350,1720,1155,2738,0,0.794227685729556,4369.78717802099,216,1782,2122,0,0.56747572815534,8780.21757720408
"8",5,400,1720,1139,2754,0,0.797078211295208,4235.94645486097,216,1759,2145,0,0.573058252427184,8584.76021625451
"9",5,450,1720,1117,2776,0,0.800997683947978,4104.42963995825,216,1742,2162,0,0.577184466019418,8390.30180430579
"10",5,500,1720,1096,2797,0,0.804738998752895,3975.07888641642,216,1725,2179,0,0.581310679611651,8196.65287123362
"11",5,550,1720,1070,2823,0,0.809371102797078,3847.81057183132,216,1699,2205,0,0.587621359223301,8003.68181182127
"12",5,600,1720,1050,2843,0,0.812934259754142,3722.57572682801,216,1683,2221,0,0.591504854368932,7811.28801519978
"13",5,650,1720,1019,2874,0,0.818457153037591,3599.33846930203,216,1671,2233,0,0.594417475728155,7619.38886154402
"14",5,700,1720,1000,2893,0,0.821842152146802,3478.06386698098,216,1655,2249,0,0.598300970873786,7427.91465664104
"15",5,750,1720,983,2910,0,0.824870835560306,3358.71183142447,216,1632,2272,0,0.603883495145631,7236.80835289667
"16",5,800,1720,968,2925,0,0.827543203278104,3241.23579397882,216,1621,2283,0,0.606553398058252,7046.02804141146
"17",5,850,1720,943,2950,0,0.831997149474434,3125.58554159317,216,1604,2300,0,0.610679611650485,6855.55081043261
"18",5,900,1720,929,2964,0,0.834491359344379,3011.71348933622,216,1583,2321,0,0.615776699029126,6665.37709701635
"19",5,950,1720,908,2985,0,0.838232674149296,2899.5833331918,216,1574,2330,0,0.617961165048544,6475.53516265862
"20",5,1000,1720,889,3004,0,0.841617673258507,2789.17976291526,216,1544,2360,0,0.625242718446602,6286.08567853073
"21",5,1050,1720,858,3035,0,0.847140566541956,2680.51786949747,216,1529,2375,0,0.628883495145631,6097.12652110132
"22",5,1100,1720,836,3057,0,0.851060039194727,2573.65108823629,216,1507,2397,0,0.634223300970874,5908.79778608806
"23",5,1150,1720,818,3075,0,0.854266880456084,2468.67691647033,216,1483,2421,0,0.64004854368932,5721.28684599708
"24",5,1200,1720,802,3091,0,0.857117406021735,2365.74010353316,216,1455,2449,0,0.646844660194175,5534.83311960334
"25",5,1250,1720,783,3110,0,0.860502405130946,2265.03337377785,216,1433,2471,0,0.652184466019417,5349.73214125089
"26",5,1300,1720,757,3136,0,0.865134509175129,2166.79589816844,216,1411,2493,0,0.65752427184466,5166.33849424423
"27",5,1350,1720,738,3155,0,0.86851950828434,2071.30965654209,216,1390,2514,0,0.662621359223301,4985.06715321385
"28",5,1400,1712,708,3185,8,0.87243898093711,1978.89361261701,216,1365,2539,0,0.668689320388349,4806.39272501154
"29",5,1450,1712,689,3204,8,0.875823980046321,1889.89540118591,216,1341,2563,0,0.674514563106796,4630.8459867014
"30",5,1500,1712,663,3230,8,0.880456084090504,1804.68014855461,216,1307,2597,0,0.682766990291262,4459.00703786889
"31",5,1550,1712,638,3255,8,0.884910030286834,1723.61620842809,216,1280,2624,0,0.689320388349515,4291.4943912229
"32",5,1600,1704,614,3279,16,0.887760555852485,1647.05800908944,216,1258,2646,0,0.694660194174757,4128.94950934502
