"","V1","V2","V3","V4","V5"
"1",-50.1643741078424,33.3989385269944,12.4489226940753,25.0321295797659,15.7689117829908
"2",-31.521835826735,9.02163527108382,11.6599933356806,-5.99166481027142,37.5062078123963
"3",-14.2558446393511,-7.73714335105769,41.7860865192989,-16.6647121023259,7.35016037462299
"4",-6.99689514378993,33.3203620038492,16.4076696571328,6.37369844758992,-25.7396654864786
