"","K","epoch","Train-TP","Train-FP","Train-TN","Train-FN","Train-%","CE-Train","Val-TP","Val-FP","Val-TN","Val-FN","Val-%","CE-Val"
"29",7,1450,1712,648,3245,8,0.883128451808302,1721.4634669378,216,1327,2577,0,0.677912621359223,4237.67755599031
"30",7,1500,1712,619,3274,8,0.888295029396045,1641.75511188572,216,1294,2610,0,0.685922330097087,4074.90100985381
"31",7,1550,1704,600,3293,16,0.89025476572243,1567.05147012004,216,1272,2632,0,0.69126213592233,3917.59699445264
"32",7,1600,1704,582,3311,16,0.893461606983788,1497.63369653378,216,1249,2655,0,0.696844660194175,3766.41500101984
"33",7,1650,1696,561,3332,24,0.895777659005879,1433.70930673547,216,1221,2683,0,0.703640776699029,3621.95942343196
"34",7,1700,1680,539,3354,40,0.896846606092998,1375.39671404063,216,1198,2706,0,0.709223300970874,3484.76114102009
"35",7,1750,1680,521,3372,40,0.900053447354356,1322.71500023617,216,1174,2730,0,0.71504854368932,3355.25150165901
"36",7,1800,1680,499,3394,40,0.903972920007126,1275.5805466834,216,1148,2756,0,0.721359223300971,3233.7416841969
"37",7,1850,1664,484,3409,56,0.903794762159273,1233.81122165442,216,1117,2787,0,0.728883495145631,3120.40988342247
"38",7,1900,1656,465,3428,64,0.905754498485658,1197.13766259045,216,1091,2813,0,0.735194174757282,3015.29768286223
"39",7,1950,1648,450,3443,72,0.907001603420631,1165.22011575486,216,1070,2834,0,0.740291262135922,2918.31561747905
"40",7,2000,1640,436,3457,80,0.90807055050775,1137.66858012325,216,1045,2859,0,0.746359223300971,2829.2566290411
"41",7,2050,1632,420,3473,88,0.909495813290575,1114.06379519016,216,1025,2879,0,0.75121359223301,2747.81519016989
"42",7,2100,1624,408,3485,96,0.910208444681988,1093.97689062739,216,1015,2889,0,0.753640776699029,2673.60948057275
"43",7,2150,1616,391,3502,104,0.911811865312667,1076.98612240764,216,1002,2902,0,0.756796116504854,2606.20412480244
"44",7,2200,1608,382,3511,112,0.91199002316052,1062.68984614966,216,986,2918,0,0.760679611650485,2545.13149643258
"45",7,2250,1600,373,3520,120,0.912168181008373,1050.71554273797,216,963,2941,0,0.76626213592233,2489.91025933168
"46",7,2300,1600,366,3527,120,0.913415285943346,1040.72520483102,216,954,2950,0,0.768446601941748,2440.06047626991
"47",7,2350,1600,354,3539,120,0.915553180117584,1032.4176837774,216,942,2962,0,0.771359223300971,2395.1151547637
"48",7,2400,1600,344,3549,120,0.917334758596116,1025.52870827191,216,933,2971,0,0.773543689320388,2354.62847384527
"49",7,2450,1592,336,3557,128,0.917334758596116,1019.82926904099,216,924,2980,0,0.775728155339806,2318.18114808405
"50",7,2500,1592,326,3567,128,0.919116337074648,1015.12297157995,216,920,2984,0,0.776699029126214,2285.38346905511
"51",7,2550,1584,317,3576,136,0.919294494922501,1011.24283527346,216,913,2991,0,0.778398058252427,2255.87656018112
"52",7,2600,1584,315,3578,136,0.919650810618208,1008.04789172354,216,912,2992,0,0.778640776699029,2229.33232544456
"53",7,2650,1576,313,3580,144,0.918581863531089,1005.41982428909,216,902,3002,0,0.781067961165049,2205.45249399886
"54",7,2700,1552,308,3585,168,0.915196864421878,1003.25980148876,216,900,3004,0,0.781553398058252,2183.96707982491
"55",7,2750,1536,303,3590,184,0.913237128095493,1001.48558970934,216,891,3013,0,0.78373786407767,2164.63249896809
"56",7,2800,1536,300,3593,184,0.913771601639052,1000.0289830678,216,886,3018,0,0.78495145631068,2147.22952151886
"57",7,2850,1536,298,3595,184,0.914127917334759,998.833556536516,216,885,3019,0,0.785194174757282,2131.56118272967
"58",7,2900,1528,294,3599,192,0.913415285943346,997.852728699132,216,882,3022,0,0.785922330097087,2117.45073682029
"59",7,2950,1512,293,3600,208,0.910742918225548,997.048109374165,216,881,3023,0,0.786165048543689,2104.7397064811
"60",7,3000,1512,292,3601,208,0.910921076073401,996.388102100768,216,879,3025,0,0.786650485436893,2093.28605895106
"61",7,3050,1512,290,3603,208,0.911277391769107,995.846730067038,216,873,3031,0,0.788106796116505,2082.96252397013
"62",7,3100,1512,289,3604,208,0.911455549616961,995.402654992578,216,872,3032,0,0.788349514563107,2073.65505829675
"63",7,3150,1512,288,3605,208,0.911633707464814,995.03836072734,216,870,3034,0,0.788834951456311,2065.26145453216
"64",7,3200,1512,284,3609,208,0.912346338856227,994.739476212781,216,865,3039,0,0.79004854368932,2057.69008766662
"65",7,3250,1512,282,3611,208,0.912702654551933,994.494215536349,216,864,3040,0,0.790291262135922,2050.85879028976
"66",7,3300,1512,282,3611,208,0.912702654551933,994.292915831232,216,862,3042,0,0.790776699029126,2044.69384619586
"67",7,3350,1512,282,3611,208,0.912702654551933,994.127656583555,216,861,3043,0,0.791019417475728,2039.12909174504
"68",7,3400,1512,280,3613,208,0.913058970247639,993.991946438583,216,859,3045,0,0.791504854368932,2034.10511451927
"69",7,3450,1512,280,3613,208,0.913058970247639,993.880465820713,216,859,3045,0,0.791504854368932,2029.56853931198
"70",7,3500,1512,279,3614,208,0.913237128095493,993.788855604761,216,859,3045,0,0.791504854368932,2025.47139217829
"71",7,3550,1512,279,3614,208,0.913237128095493,993.713543717553,216,859,3045,0,0.791504854368932,2021.77053404761
"72",7,3600,1512,276,3617,208,0.913771601639052,993.651602938333,216,859,3045,0,0.791504854368932,2018.42715619727
"73",7,3650,1512,273,3620,208,0.914306075182612,993.60063433265,216,856,3048,0,0.792233009708738,2015.40633066323
"74",7,3700,1512,273,3620,208,0.914306075182612,993.558671729616,216,854,3050,0,0.792718446601942,2012.67660940276
"75",7,3750,1512,272,3621,208,0.914484233030465,993.52410346166,216,854,3050,0,0.792718446601942,2010.2096667055
"76",7,3800,1512,272,3621,208,0.914484233030465,993.495608258719,216,853,3051,0,0.792961165048544,2007.9799799716
"77",7,3850,1512,272,3621,208,0.914484233030465,993.472102742847,216,851,3053,0,0.793446601941748,2005.96454453656
"78",7,3900,1512,272,3621,208,0.914484233030465,993.452698427486,216,851,3053,0,0.793446601941748,2004.14261872296
"79",7,3950,1512,272,3621,208,0.914484233030465,993.436666502271,216,850,3054,0,0.793689320388349,2002.49549574939
"80",7,4000,1512,270,3623,208,0.914840548726171,993.423408993905,216,850,3054,0,0.793689320388349,2001.00629951034
