"","K","epoch","Train-TP","Train-FP","Train-TN","Train-FN","Train-%","CE-Train","Val-TP","Val-FP","Val-TN","Val-FN","Val-%","CE-Val"
"1",7,50,136,56,3837,79,0.96713729308666,334.972569823925,121,65,3839,95,0.961165048543689,358.571666210662
"2",7,100,132,55,3838,83,0.966407010710808,333.119242457069,120,67,3837,96,0.960436893203883,357.98206091991
"3",7,150,132,55,3838,83,0.966407010710808,332.313357738395,119,67,3837,97,0.960194174757282,357.592215110754
"4",7,200,132,55,3838,83,0.966407010710808,331.806718243909,119,67,3837,97,0.960194174757282,357.221144016822
"5",7,250,132,55,3838,83,0.966407010710808,331.434340529065,119,67,3837,97,0.960194174757282,356.878680217449
"6",7,300,132,55,3838,83,0.966407010710808,331.144451024804,119,66,3838,97,0.960436893203883,356.576262580857
"7",7,350,132,54,3839,83,0.966650438169426,330.914625866119,118,66,3838,98,0.960194174757282,356.315559010988
"8",7,400,132,54,3839,83,0.966650438169426,330.732820399454,117,66,3838,99,0.95995145631068,356.093935119771
"9",7,450,132,52,3841,83,0.96713729308666,330.591357324738,117,66,3838,99,0.95995145631068,355.907541667334
"10",7,500,132,52,3841,83,0.96713729308666,330.48446660378,117,66,3838,99,0.95995145631068,355.752471584013
"11",7,550,132,54,3839,83,0.966650438169426,330.407085500113,118,66,3838,98,0.960194174757282,355.625044355018
"12",7,600,132,55,3838,83,0.966407010710808,330.3541710201,118,66,3838,98,0.960194174757282,355.521695716367
"13",7,650,132,55,3838,83,0.966407010710808,330.320283437177,118,66,3838,98,0.960194174757282,355.438715304683
"14",7,700,132,55,3838,83,0.966407010710808,330.299418490468,118,66,3838,98,0.960194174757282,355.372020966358
"15",7,750,132,55,3838,83,0.966407010710808,330.285134499889,118,66,3838,98,0.960194174757282,355.317122783884
"16",7,800,132,55,3838,83,0.966407010710808,330.270983688874,118,66,3838,98,0.960194174757282,355.269351879473
"17",7,850,132,55,3838,83,0.966407010710808,330.25116305337,118,66,3838,98,0.960194174757282,355.224317371435
