"","K","epoch","Train-TP","Train-FP","Train-TN","Train-FN","Train-%","CE-Train","Val-TP","Val-FP","Val-TN","Val-FN","Val-%","CE-Val"
"1",6,50,1720,1386,2507,0,0.753073222875468,5333.80667037646,216,1941,1963,0,0.528883495145631,9861.3452485754
"2",6,100,1720,1324,2569,0,0.764119009442366,5160.29910669228,216,1917,1987,0,0.534708737864078,9649.28615996101
"3",6,150,1720,1308,2585,0,0.766969535008017,5024.55530715627,216,1913,1991,0,0.535679611650485,9462.22680339198
"4",6,200,1720,1301,2592,0,0.768216639942989,4889.41872617369,216,1898,2006,0,0.539320388349515,9274.01601628402
"5",6,250,1720,1277,2616,0,0.772492428291466,4751.16487786817,216,1868,2036,0,0.546601941747573,9081.99734757317
"6",6,300,1720,1255,2638,0,0.776411900944237,4610.79580961288,216,1846,2058,0,0.551941747572816,8886.98824288363
"7",6,350,1720,1237,2656,0,0.779618742205594,4469.70897813315,216,1828,2076,0,0.55631067961165,8690.10213645043
"8",6,400,1720,1218,2675,0,0.783003741314805,4328.9718602912,216,1813,2091,0,0.55995145631068,8492.19561784362
"9",6,450,1720,1201,2692,0,0.786032424728309,4189.30643995998,216,1791,2113,0,0.565291262135922,8293.85343379484
"10",6,500,1720,1177,2716,0,0.790308213076786,4051.18326705255,216,1774,2130,0,0.569417475728155,8095.46016765682
"11",6,550,1720,1148,2745,0,0.795474790664529,3914.90185746033,216,1753,2151,0,0.574514563106796,7897.26375395884
"12",6,600,1720,1127,2766,0,0.799216105469446,3780.64355939574,216,1724,2180,0,0.581553398058252,7699.41948283872
"13",6,650,1720,1101,2792,0,0.803848209513629,3648.50481525066,216,1711,2193,0,0.584708737864078,7502.0197012343
"14",6,700,1720,1081,2812,0,0.807411366470693,3518.51980772469,216,1694,2210,0,0.588834951456311,7305.11511880984
"15",6,750,1720,1052,2841,0,0.812577944058436,3390.6785615366,216,1680,2224,0,0.592233009708738,7108.73153863568
"16",6,800,1720,1026,2867,0,0.817210048102619,3264.94371713314,216,1660,2244,0,0.597087378640777,6912.88402186481
"17",6,850,1720,1006,2887,0,0.820773205059683,3141.26713967507,216,1641,2263,0,0.601699029126214,6717.58941455206
"18",6,900,1720,981,2912,0,0.825227151256013,3019.60622878349,216,1620,2284,0,0.606796116504854,6522.87764111381
"19",6,950,1720,955,2938,0,0.829859255300196,2899.93910559475,216,1605,2299,0,0.610436893203884,6328.80194618997
"20",6,1000,1720,930,2963,0,0.834313201496526,2782.27765891186,216,1585,2319,0,0.615291262135922,6135.44815947595
"21",6,1050,1720,900,2993,0,0.839657936932122,2666.67761266672,216,1562,2342,0,0.620873786407767,5942.94298456233
"22",6,1100,1720,878,3015,0,0.843577409584892,2553.24517229714,216,1534,2370,0,0.627669902912621,5751.46125978329
"23",6,1150,1720,858,3035,0,0.847140566541956,2442.14023353953,216,1511,2393,0,0.633252427184466,5561.2321034014
"24",6,1200,1720,837,3056,0,0.850881881346873,2333.57643662897,216,1477,2427,0,0.641504854368932,5372.5438128054
"25",6,1250,1720,813,3080,0,0.85515766969535,2227.81844041598,216,1447,2457,0,0.64878640776699,5185.74730529694
"26",6,1300,1720,781,3112,0,0.860858720826652,2125.17668611121,216,1427,2477,0,0.653640776699029,5001.25775432329
"27",6,1350,1720,753,3140,0,0.865847140566542,2025.99970596656,216,1395,2509,0,0.661407766990291,4819.55390838243
"28",6,1400,1712,720,3173,8,0.870301086762872,1930.66382921695,216,1355,2549,0,0.671116504854369,4641.17442190252
"29",6,1450,1704,687,3206,16,0.874755032959202,1839.56006090766,216,1340,2564,0,0.674757281553398,4466.71043493405
"30",6,1500,1704,669,3224,16,0.877961874220559,1753.07803954123,216,1317,2587,0,0.680339805825243,4296.79368099783
"31",6,1550,1704,635,3258,16,0.884019241047568,1671.5873448016,216,1285,2619,0,0.688106796116505,4132.07965230421
"32",6,1600,1696,608,3285,24,0.887404240156779,1595.416988061,216,1262,2642,0,0.69368932038835,3973.22585734055
"33",6,1650,1696,585,3308,24,0.891501870657402,1524.83456427017,216,1241,2663,0,0.69878640776699,3820.86595532858
"34",6,1700,1696,561,3332,24,0.895777659005879,1460.02710112144,216,1217,2687,0,0.704611650485437,3675.58144168359
"35",6,1750,1696,544,3349,24,0.898806342419384,1401.08591175194,216,1194,2710,0,0.710194174757282,3537.87338799919
"36",6,1800,1696,528,3365,24,0.901656867985035,1347.99757852538,216,1164,2740,0,0.71747572815534,3408.13725076958
"37",6,1850,1680,511,3382,40,0.901835025832888,1300.64251424391,216,1143,2761,0,0.722572815533981,3286.64372612396
"38",6,1900,1664,489,3404,56,0.902903972920007,1258.80146958252,216,1112,2792,0,0.730097087378641,3173.52795200879
"39",6,1950,1656,472,3421,64,0.904507393550686,1222.16913668151,216,1085,2819,0,0.736650485436893,3068.78815999733
"40",6,2000,1656,449,3444,64,0.908605024051309,1190.37295846825,216,1057,2847,0,0.743446601941748,2972.29345623267
"41",6,2050,1632,436,3457,88,0.906645287724924,1162.99465250103,216,1044,2860,0,0.746601941747573,2883.79913591007
"42",6,2100,1616,422,3471,104,0.906288972029218,1139.59190223424,216,1026,2878,0,0.750970873786408,2802.96710503198
"43",6,2150,1608,407,3486,112,0.90753607696419,1119.71808626384,216,1009,2895,0,0.755097087378641,2729.38872078054
"44",6,2200,1592,386,3507,128,0.908426866203456,1102.93861590184,216,992,2912,0,0.759223300970874,2662.60760826712
"45",6,2250,1584,375,3518,136,0.908961339747016,1088.84321345242,216,978,2926,0,0.762621359223301,2602.14058781836
"46",6,2300,1576,365,3528,144,0.909317655442722,1077.05411613703,216,965,2939,0,0.765776699029126,2547.49554490925
"47",6,2350,1576,357,3536,144,0.910742918225548,1067.23064462819,216,957,2947,0,0.767718446601942,2498.18572626031
"48",6,2400,1568,351,3542,152,0.910386602529841,1059.07081824908,216,942,2962,0,0.771359223300971,2453.74045324627
"49",6,2450,1560,340,3553,160,0.910921076073401,1052.31076807413,216,936,2968,0,0.772815533980583,2413.71257758181
"50",6,2500,1552,333,3560,168,0.910742918225548,1046.72265086181,216,927,2977,0,0.775,2377.68318004842
"51",6,2550,1544,331,3562,176,0.909673971138429,1042.11165531844,216,920,2984,0,0.776699029126214,2345.26406856082
"52",6,2600,1544,325,3568,176,0.910742918225548,1038.31255922146,216,910,2994,0,0.779126213592233,2316.09860886478
"53",6,2650,1544,315,3578,176,0.91252449670408,1035.18616791013,216,908,2996,0,0.779611650485437,2289.86135524898
"54",6,2700,1544,308,3585,176,0.913771601639052,1032.61585524648,216,896,3008,0,0.78252427184466,2266.25686575724
"55",6,2750,1536,307,3586,184,0.91252449670408,1030.50434203903,216,892,3012,0,0.783495145631068,2245.01800294671
"56",6,2800,1536,301,3592,184,0.913593443791199,1028.77078344534,216,887,3017,0,0.784708737864078,2225.90394620413
"57",6,2850,1536,296,3597,184,0.914484233030465,1027.34819277344,216,884,3020,0,0.785436893203884,2208.69807878554
"58",6,2900,1536,293,3600,184,0.915018706574025,1026.18120030688,216,879,3025,0,0.786650485436893,2193.2058627066
"59",6,2950,1528,293,3600,192,0.913593443791199,1025.2241283495,216,875,3029,0,0.787621359223301,2179.25277630881
"60",6,3000,1512,291,3602,208,0.911099233921254,1024.43935428689,216,871,3033,0,0.788592233009709,2166.68236095957
"61",6,3050,1512,289,3604,208,0.911455549616961,1023.79592946335,216,867,3037,0,0.789563106796117,2155.35440297074
"62",6,3100,1512,287,3606,208,0.911811865312667,1023.26842112658,216,863,3041,0,0.790533980582524,2145.14326261569
"63",6,3150,1512,282,3611,208,0.912702654551933,1022.83594620902,216,861,3043,0,0.791019417475728,2135.9363525559
"64",6,3200,1512,278,3615,208,0.913415285943346,1022.48136834585,216,858,3046,0,0.791747572815534,2127.63276180338
"65",6,3250,1504,276,3617,216,0.912346338856227,1022.19063265597,216,856,3048,0,0.792233009708738,2120.14201757666
"66",6,3300,1504,275,3618,216,0.91252449670408,1021.95221604038,216,854,3050,0,0.792718446601942,2113.3829753267
"67",6,3350,1496,274,3619,224,0.911277391769107,1021.75667385388,216,854,3050,0,0.792718446601942,2107.28282627052
"68",6,3400,1496,271,3622,224,0.911811865312667,1021.59626665646,216,853,3051,0,0.792961165048544,2101.77621159186
"69",6,3450,1496,270,3623,224,0.91199002316052,1021.4646532928,216,852,3052,0,0.793203883495146,2096.804432763
"70",6,3500,1496,268,3625,224,0.912346338856227,1021.35663877094,216,850,3054,0,0.793689320388349,2092.31474802588
"71",6,3550,1496,268,3625,224,0.912346338856227,1021.26796732314,216,848,3056,0,0.794174757281553,2088.25974580873
"72",6,3600,1496,266,3627,224,0.912702654551933,1021.19515266045,216,846,3058,0,0.794660194174757,2084.59678665187
"73",6,3650,1496,265,3628,224,0.912880812399786,1021.13533880494,216,845,3059,0,0.794902912621359,2081.28750603199
"74",6,3700,1496,265,3628,224,0.912880812399786,1021.08618603584,216,845,3059,0,0.794902912621359,2078.29737125419
"75",6,3750,1496,264,3629,224,0.913058970247639,1021.04577744497,216,845,3059,0,0.794902912621359,2075.59528631715
"76",6,3800,1496,264,3629,224,0.913058970247639,1021.01254239442,216,845,3059,0,0.794902912621359,2073.15323933853
"77",6,3850,1496,264,3629,224,0.913058970247639,1020.98519382949,216,845,3059,0,0.794902912621359,2070.94598773686
"78",6,3900,1496,263,3630,224,0.913237128095493,1020.96267694463,216,845,3059,0,0.794902912621359,2068.95077692468
