"","K","epoch","Train-TP","Train-FP","Train-TN","Train-FN","Train-%","CE-Train","Val-TP","Val-FP","Val-TN","Val-FN","Val-%","CE-Val"
"39",3,1950,1648,459,3434,72,0.905398182789952,1230.48566876675,216,1077,2827,0,0.738592233009709,3106.61585882112
"40",3,2000,1640,444,3449,80,0.906645287724924,1200.23745827875,216,1057,2847,0,0.743446601941748,3008.30189368103
"41",3,2050,1616,434,3459,104,0.90415107785498,1174.07511242031,216,1040,2864,0,0.747572815533981,2917.88506354518
"42",3,2100,1608,417,3476,112,0.905754498485658,1151.61409846681,216,1021,2883,0,0.752184466019417,2835.06987728471
"43",3,2150,1608,405,3488,112,0.907892392659897,1132.45981932713,216,1002,2902,0,0.756796116504854,2759.48659955581
"44",3,2200,1608,396,3497,112,0.909495813290575,1116.2230216618,216,988,2916,0,0.760194174757282,2690.71275336268
"45",3,2250,1608,384,3509,112,0.911633707464814,1102.53181350481,216,979,2925,0,0.762378640776699,2628.29335968707
"46",3,2300,1608,374,3519,112,0.913415285943346,1091.04012070438,216,965,2939,0,0.765776699029126,2571.75866436282
"47",3,2350,1600,370,3523,120,0.912702654551933,1081.43284817602,216,957,2947,0,0.767718446601942,2520.63870630757
"48",3,2400,1584,358,3535,136,0.91199002316052,1073.42827106072,216,947,2957,0,0.770145631067961,2474.47457766416
"49",3,2450,1576,349,3544,144,0.912168181008373,1066.7782836766,216,938,2966,0,0.772330097087379,2432.8265741468
"50",3,2500,1568,341,3552,152,0.912168181008373,1061.26712397605,216,931,2973,0,0.774029126213592,2395.27963647884
"51",3,2550,1568,335,3558,152,0.913237128095493,1056.70911410441,216,920,2984,0,0.776699029126214,2361.44656926576
"52",3,2600,1560,326,3567,160,0.913415285943346,1052.94585138596,216,917,2987,0,0.777427184466019,2330.96952765389
"53",3,2650,1552,323,3570,168,0.91252449670408,1049.84317450058,216,914,2990,0,0.778155339805825,2303.52021754134
"54",3,2700,1552,318,3575,168,0.913415285943346,1047.28813152664,216,910,2994,0,0.779126213592233,2278.79918734523
"55",3,2750,1552,312,3581,168,0.914484233030465,1045.18609633187,216,900,3004,0,0.781553398058252,2256.534515563
"56",3,2800,1552,308,3585,168,0.915196864421878,1043.4581185619,216,896,3008,0,0.78252427184466,2236.48012876508
"57",3,2850,1544,303,3590,176,0.914662390878318,1042.03854837197,216,894,3010,0,0.783009708737864,2218.41392424901
"58",3,2900,1544,302,3591,176,0.914840548726171,1040.8729470257,216,887,3017,0,0.784708737864078,2202.13582204718
"59",3,2950,1536,302,3591,184,0.913415285943346,1039.91627530095,216,881,3023,0,0.786165048543689,2187.46583204684
"60",3,3000,1528,300,3593,192,0.912346338856227,1039.13134037554,216,879,3025,0,0.786650485436893,2174.24219240533
"61",3,3050,1520,298,3595,200,0.911277391769107,1038.48747611729,216,877,3027,0,0.787135922330097,2162.31961364318
"62",3,3100,1520,297,3596,200,0.911455549616961,1037.95942962651,216,872,3032,0,0.788349514563107,2151.56764717309
"63",3,3150,1512,292,3601,208,0.910921076073401,1037.52642712116,216,868,3036,0,0.789320388349515,2141.86918614157
"64",3,3200,1512,290,3603,208,0.911277391769107,1037.17139385586,216,868,3036,0,0.789320388349515,2133.11909913957
"65",3,3250,1512,289,3604,208,0.911455549616961,1036.88030507952,216,865,3039,0,0.79004854368932,2125.22299260835
"66",3,3300,1512,289,3604,208,0.911455549616961,1036.64164763514,216,863,3041,0,0.790533980582524,2118.09609489751
"67",3,3350,1512,287,3606,208,0.911811865312667,1036.44597442527,216,861,3043,0,0.791019417475728,2111.66225336584
"68",3,3400,1512,285,3608,208,0.912168181008373,1036.28553645404,216,861,3043,0,0.791019417475728,2105.85303522867
"69",3,3450,1504,285,3608,216,0.910742918225548,1036.15397942654,216,860,3044,0,0.79126213592233,2100.60692276236
"70",3,3500,1504,284,3609,216,0.910921076073401,1036.04609390694,216,858,3046,0,0.791747572815534,2095.86859375553
"71",3,3550,1504,284,3609,216,0.910921076073401,1035.95760980021,216,856,3048,0,0.792233009708738,2091.58827859702
"72",3,3600,1504,282,3611,216,0.911277391769107,1035.88502744109,216,855,3049,0,0.79247572815534,2087.72118601602
"73",3,3650,1504,282,3611,216,0.911277391769107,1035.82547886807,216,855,3049,0,0.79247572815534,2084.22699016633
"74",3,3700,1504,282,3611,216,0.911277391769107,1035.7766139536,216,855,3049,0,0.79247572815534,2081.06937242505
"75",3,3750,1504,281,3612,216,0.911455549616961,1035.73650698078,216,854,3050,0,0.792718446601942,2078.21561194391
"76",3,3800,1504,280,3613,216,0.911633707464814,1035.70358002396,216,853,3051,0,0.792961165048544,2075.63621960644
"77",3,3850,1504,279,3614,216,0.911811865312667,1035.67654013012,216,851,3053,0,0.793446601941748,2073.30461062655
"78",3,3900,1504,278,3615,216,0.91199002316052,1035.65432782756,216,851,3053,0,0.793446601941748,2071.19681154273
"79",3,3950,1504,278,3615,216,0.91199002316052,1035.63607492812,216,851,3053,0,0.793446601941748,2069.29119784049
"80",3,4000,1504,278,3615,216,0.91199002316052,1035.6210699503,216,851,3053,0,0.793446601941748,2067.56825885822
