"","K","epoch","Train-TP","Train-FP","Train-TN","Train-FN","Train-%","CE-Train","Val-TP","Val-FP","Val-TN","Val-FN","Val-%","CE-Val"
"49",6,2450,136,54,3839,79,0.967624148003895,339.193999355779,123,64,3840,93,0.961893203883495,362.181374048906
"50",6,2500,136,54,3839,79,0.967624148003895,339.191537135257,123,64,3840,93,0.961893203883495,362.183578085885
"51",6,2550,136,54,3839,79,0.967624148003895,339.189370453033,123,64,3840,93,0.961893203883495,362.185626697421
"52",6,2600,136,54,3839,79,0.967624148003895,339.187459511113,123,64,3840,93,0.961893203883495,362.187523717369
"53",6,2650,136,54,3839,79,0.967624148003895,339.185770543087,123,64,3840,93,0.961893203883495,362.189274863877
"54",6,2700,136,54,3839,79,0.967624148003895,339.184274807715,123,64,3840,93,0.961893203883495,362.190887091921
"55",6,2750,136,54,3839,79,0.967624148003895,339.182947760678,123,64,3840,93,0.961893203883495,362.192368105392
"56",6,2800,136,54,3839,79,0.967624148003895,339.181768372429,123,64,3840,93,0.961893203883495,362.193725993309
"57",6,2850,136,54,3839,79,0.967624148003895,339.180718565709,123,64,3840,93,0.961893203883495,362.19496896209
"58",6,2900,136,54,3839,79,0.967624148003895,339.179782750854,123,64,3840,93,0.961893203883495,362.196105141808
"59",6,2950,136,54,3839,79,0.967624148003895,339.178947441096,123,64,3840,93,0.961893203883495,362.19714244915
"60",6,3000,136,54,3839,79,0.967624148003895,339.178200933281,123,64,3840,93,0.961893203883495,362.198088493534
"61",6,3050,136,54,3839,79,0.967624148003895,339.177533042143,123,64,3840,93,0.961893203883495,362.198950515919
"62",6,3100,136,54,3839,79,0.967624148003895,339.17693487852,123,64,3840,93,0.961893203883495,362.199735352167
"63",6,3150,136,54,3839,79,0.967624148003895,339.176398663652,123,64,3840,93,0.961893203883495,362.200449414666
"64",6,3200,136,54,3839,79,0.967624148003895,339.175917573223,123,64,3840,93,0.961893203883495,362.201098687351
"65",6,3250,136,54,3839,79,0.967624148003895,339.175485605911,123,64,3840,93,0.961893203883495,362.201688730441
"66",6,3300,136,54,3839,79,0.967624148003895,339.175097472284,123,64,3840,93,0.961893203883495,362.202224692006
"67",6,3350,136,54,3839,79,0.967624148003895,339.1747485005,123,64,3840,93,0.961893203883495,362.20271132424
"68",6,3400,136,54,3839,79,0.967624148003895,339.174434556099,123,64,3840,93,0.961893203883495,362.203153002767
"69",6,3450,136,54,3839,79,0.967624148003895,339.17415197347,123,64,3840,93,0.961893203883495,362.203553747768
"70",6,3500,136,54,3839,79,0.967624148003895,339.17389749715,123,64,3840,93,0.961893203883495,362.203917246021
"71",6,3550,136,54,3839,79,0.967624148003895,339.173668231367,123,64,3840,93,0.961893203883495,362.204246873138
"72",6,3600,136,54,3839,79,0.967624148003895,339.17346159654,123,64,3840,93,0.961893203883495,362.204545715566
"73",6,3650,136,54,3839,79,0.967624148003895,339.173275291661,123,64,3840,93,0.961893203883495,362.204816591974
"74",6,3700,136,54,3839,79,0.967624148003895,339.173107261657,123,64,3840,93,0.961893203883495,362.205062073782
"75",6,3750,136,54,3839,79,0.967624148003895,339.172955669018,123,64,3840,93,0.961893203883495,362.205284504701
"76",6,3800,136,54,3839,79,0.967624148003895,339.172818869029,123,64,3840,93,0.961893203883495,362.205486019182
"77",6,3850,136,54,3839,79,0.967624148003895,339.17269538814,123,64,3840,93,0.961893203883495,362.205668559724
"78",6,3900,136,54,3839,79,0.967624148003895,339.172583904985,123,64,3840,93,0.961893203883495,362.205833893027
"79",6,3950,136,54,3839,79,0.967624148003895,339.172483233701,123,64,3840,93,0.961893203883495,362.205983625021
"80",6,4000,136,54,3839,79,0.967624148003895,339.172392309268,123,64,3840,93,0.961893203883495,362.206119214774
