"","K","epoch","Train-TP","Train-FP","Train-TN","Train-FN","Train-%","CE-Train","Val-TP","Val-FP","Val-TN","Val-FN","Val-%","CE-Val"
"1",3,50,135,55,3838,80,0.96713729308666,343.004385873267,119,65,3839,97,0.960679611650485,364.337546142986
"2",3,100,136,56,3837,79,0.96713729308666,343.085186847399,119,65,3839,97,0.960679611650485,364.289810750739
"3",3,150,137,56,3837,78,0.967380720545277,343.098402842907,120,65,3839,96,0.960922330097087,364.257797237967
"4",3,200,137,56,3837,78,0.967380720545277,343.104140199007,120,65,3839,96,0.960922330097087,364.230825149325
"5",3,250,137,56,3837,78,0.967380720545277,343.109822752399,120,65,3839,96,0.960922330097087,364.20802749375
"6",3,300,137,57,3836,78,0.96713729308666,343.11827994783,121,65,3839,95,0.961165048543689,364.1889833902
"7",3,350,137,57,3836,78,0.96713729308666,343.131717099155,121,66,3838,95,0.960922330097087,364.173829861464
"8",3,400,137,58,3835,78,0.966893865628043,343.15190669654,121,66,3838,95,0.960922330097087,364.163176069427
"9",3,450,138,58,3835,77,0.96713729308666,343.180043746808,121,66,3838,95,0.960922330097087,364.1579159113
"10",3,500,138,59,3834,77,0.966893865628043,343.216483326834,121,66,3838,95,0.960922330097087,364.158883338458
"11",3,550,138,59,3834,77,0.966893865628043,343.260432586402,121,66,3838,95,0.960922330097087,364.166402400396
"12",3,600,138,59,3834,77,0.966893865628043,343.309735923907,121,66,3838,95,0.960922330097087,364.179880646277
"13",3,650,138,60,3833,77,0.966650438169426,343.360906835012,121,66,3838,95,0.960922330097087,364.197617820642
"14",3,700,138,60,3833,77,0.966650438169426,343.409494023289,121,66,3838,95,0.960922330097087,364.216940923066
"15",3,750,138,60,3833,77,0.966650438169426,343.450749125661,122,66,3838,94,0.961165048543689,364.234658988294
"16",3,800,138,60,3833,77,0.966650438169426,343.480442219213,122,66,3838,94,0.961165048543689,364.247708797608
"17",3,850,138,60,3833,77,0.966650438169426,343.495604280346,122,66,3838,94,0.961165048543689,364.253790395293
"18",3,900,138,60,3833,77,0.966650438169426,343.494993885778,122,66,3838,94,0.961165048543689,364.25179971615
"19",3,950,138,60,3833,77,0.966650438169426,343.479179889893,122,66,3838,94,0.961165048543689,364.241947659179
"20",3,1000,138,60,3833,77,0.966650438169426,343.450258731583,121,66,3838,95,0.960922330097087,364.225569807804
"21",3,1050,138,60,3833,77,0.966650438169426,343.411329333475,121,66,3838,95,0.960922330097087,364.204727059587
"22",3,1100,138,60,3833,77,0.966650438169426,343.365892857303,121,66,3838,95,0.960922330097087,364.181739482734
"23",3,1150,138,59,3834,77,0.966893865628043,343.317324907789,121,66,3838,95,0.960922330097087,364.158779728503
"24",3,1200,138,59,3834,77,0.966893865628043,343.268508183779,121,66,3838,95,0.960922330097087,364.137600244638
"25",3,1250,137,57,3836,78,0.96713729308666,343.221647138695,121,66,3838,95,0.960922330097087,364.119410514632
"26",3,1300,137,56,3837,78,0.967380720545277,343.178237266566,120,66,3838,96,0.960679611650485,364.104878519615
"27",3,1350,137,56,3837,78,0.967380720545277,343.139138689703,120,65,3839,96,0.960922330097087,364.094211923838
"28",3,1400,136,55,3838,79,0.967380720545277,343.104702660188,120,65,3839,96,0.960922330097087,364.087275005959
"29",3,1450,136,55,3838,79,0.967380720545277,343.074910943311,120,65,3839,96,0.960922330097087,364.083708360126
"30",3,1500,136,55,3838,79,0.967380720545277,343.049503037867,120,65,3839,96,0.960922330097087,364.08303198135
"31",3,1550,136,54,3839,79,0.967624148003895,343.028079338958,120,64,3840,96,0.961165048543689,364.084723797955
"32",3,1600,135,54,3839,80,0.967380720545277,343.010177520063,119,64,3840,97,0.960922330097087,364.088273331091
"33",3,1650,135,54,3839,80,0.967380720545277,342.995324622031,119,64,3840,97,0.960922330097087,364.093214168227
"34",3,1700,134,54,3839,81,0.96713729308666,342.983069561484,119,64,3840,97,0.960922330097087,364.099140338973
"35",3,1750,134,53,3840,81,0.967380720545277,342.973001137373,119,63,3841,97,0.961165048543689,364.105711549412
"36",3,1800,134,53,3840,81,0.967380720545277,342.964756031207,119,63,3841,97,0.961165048543689,364.112651389395
"37",3,1850,134,53,3840,81,0.967380720545277,342.958020363521,119,63,3841,97,0.961165048543689,364.119741594859
"38",3,1900,134,53,3840,81,0.967380720545277,342.952527421265,119,63,3841,97,0.961165048543689,364.126814494787
"39",3,1950,133,53,3840,82,0.96713729308666,342.948053360545,119,63,3841,97,0.961165048543689,364.133745007121
"40",3,2000,132,53,3840,83,0.966893865628043,342.944412061215,119,63,3841,97,0.961165048543689,364.140442985587
"41",3,2050,131,53,3840,84,0.966650438169426,342.94144985512,119,63,3841,97,0.961165048543689,364.146846334073
"42",3,2100,131,53,3840,84,0.966650438169426,342.939040537579,119,63,3841,97,0.961165048543689,364.152915057067
"43",3,2150,131,53,3840,84,0.966650438169426,342.937080867321,119,63,3841,97,0.961165048543689,364.158626265564
"44",3,2200,131,53,3840,84,0.966650438169426,342.935486632695,119,62,3842,97,0.961407766990291,364.16397007576
"45",3,2250,131,53,3840,84,0.966650438169426,342.934189286945,119,62,3842,97,0.961407766990291,364.168946298906
"46",3,2300,131,53,3840,84,0.966650438169426,342.933133114701,119,62,3842,97,0.961407766990291,364.173561807985
"47",3,2350,131,53,3840,84,0.966650438169426,342.932272872779,119,62,3842,97,0.961407766990291,364.177828469166
"48",3,2400,131,53,3840,84,0.966650438169426,342.931571842209,119,62,3842,97,0.961407766990291,364.181761535777
"49",3,2450,131,53,3840,84,0.966650438169426,342.931000229745,119,62,3842,97,0.961407766990291,364.18537841574
"50",3,2500,131,53,3840,84,0.966650438169426,342.930533862067,119,62,3842,97,0.961407766990291,364.188697737024
"51",3,2550,131,53,3840,84,0.966650438169426,342.930153122633,119,62,3842,97,0.961407766990291,364.191738648655
"52",3,2600,131,53,3840,84,0.966650438169426,342.929842088086,119,62,3842,97,0.961407766990291,364.194520306379
"53",3,2650,131,53,3840,84,0.966650438169426,342.929587827936,119,62,3842,97,0.961407766990291,364.19706150192
"54",3,2700,131,53,3840,84,0.966650438169426,342.929379837191,119,62,3842,97,0.961407766990291,364.199380403095
"55",3,2750,131,53,3840,84,0.966650438169426,342.929209577045,119,62,3842,97,0.961407766990291,364.201494378843
"56",3,2800,131,53,3840,84,0.966650438169426,342.929070103082,119,62,3842,97,0.961407766990291,364.203419888745
"57",3,2850,131,53,3840,84,0.966650438169426,342.928955764399,119,62,3842,97,0.961407766990291,364.205172421063
"58",3,2900,131,53,3840,84,0.966650438169426,342.928861959991,119,62,3842,97,0.961407766990291,364.206766466843
"59",3,2950,131,53,3840,84,0.966650438169426,342.928784941517,119,62,3842,97,0.961407766990291,364.208215520446
"60",3,3000,131,53,3840,84,0.966650438169426,342.928721653497,119,62,3842,97,0.961407766990291,364.209532099026
"61",3,3050,131,53,3840,84,0.966650438169426,342.928669603795,119,62,3842,97,0.961407766990291,364.210727775322
"62",3,3100,130,53,3840,85,0.966407010710808,342.928626758576,119,62,3842,97,0.961407766990291,364.21181321932
"63",3,3150,130,53,3840,85,0.966407010710808,342.928591457067,119,62,3842,97,0.961407766990291,364.212798245557
"64",3,3200,130,53,3840,85,0.966407010710808,342.928562342359,119,62,3842,97,0.961407766990291,364.213691863539
"65",3,3250,130,53,3840,85,0.966407010710808,342.928538305176,119,62,3842,97,0.961407766990291,364.214502329486
"66",3,3300,130,53,3840,85,0.966407010710808,342.928518438153,119,62,3842,97,0.961407766990291,364.215237198005
"67",3,3350,130,53,3840,85,0.966407010710808,342.928501998676,119,62,3842,97,0.961407766990291,364.215903372758
"68",3,3400,130,53,3840,85,0.966407010710808,342.928488378598,119,62,3842,97,0.961407766990291,364.216507155423
"69",3,3450,130,53,3840,85,0.966407010710808,342.928477079608,119,62,3842,97,0.961407766990291,364.217054292517
"70",3,3500,130,53,3840,85,0.966407010710808,342.928467693139,119,62,3842,97,0.961407766990291,364.21755001978
"71",3,3550,130,53,3840,85,0.966407010710808,342.928459884002,119,62,3842,97,0.961407766990291,364.217999103939
"72",3,3600,130,53,3840,85,0.966407010710808,342.928453377031,119,62,3842,97,0.961407766990291,364.218405881818
"73",3,3650,130,53,3840,85,0.966407010710808,342.928447946177,119,62,3842,97,0.961407766990291,364.21877429677
"74",3,3700,130,53,3840,85,0.966407010710808,342.928443405616,119,62,3842,97,0.961407766990291,364.21910793251
