"","K","epoch","Train-TP","Train-FP","Train-TN","Train-FN","Train-%","CE-Train","Val-TP","Val-FP","Val-TN","Val-FN","Val-%","CE-Val"
"1",8,50,134,58,3835,81,0.966163583252191,336.096396150795,121,68,3836,95,0.960436893203883,360.706338100858
"2",8,100,133,58,3835,82,0.965920155793573,334.275035037821,119,69,3835,97,0.959708737864078,359.859534453702
"3",8,150,133,57,3836,82,0.966163583252191,333.308252985042,118,69,3835,98,0.959466019417476,359.200468985516
"4",8,200,133,55,3838,82,0.966650438169426,332.6620159478,118,69,3835,98,0.959466019417476,358.676093029087
"5",8,250,132,55,3838,83,0.966407010710808,332.180838888242,117,69,3835,99,0.959223300970874,358.247053834893
"6",8,300,131,54,3839,84,0.966407010710808,331.802038812864,117,69,3835,99,0.959223300970874,357.889801033583
"7",8,350,131,54,3839,84,0.966407010710808,331.495710864804,117,69,3835,99,0.959223300970874,357.589429534259
"8",8,400,131,54,3839,84,0.966407010710808,331.245975936822,117,68,3836,99,0.959466019417476,357.336137875369
"9",8,450,131,54,3839,84,0.966407010710808,331.043322458834,117,68,3836,99,0.959466019417476,357.123022929678
"10",8,500,131,54,3839,84,0.966407010710808,330.881063058657,117,68,3836,99,0.959466019417476,356.944775362248
"11",8,550,131,54,3839,84,0.966407010710808,330.753603689305,117,68,3836,99,0.959466019417476,356.796933346863
"12",8,600,131,54,3839,84,0.966407010710808,330.655556339849,117,68,3836,99,0.959466019417476,356.675411315243
"13",8,650,131,54,3839,84,0.966407010710808,330.581269523233,117,68,3836,99,0.959466019417476,356.576152508784
"14",8,700,131,54,3839,84,0.966407010710808,330.524629671937,117,68,3836,99,0.959466019417476,356.494886113954
"15",8,750,131,56,3837,84,0.965920155793573,330.479120008999,117,68,3836,99,0.959466019417476,356.427047104839
"16",8,800,131,56,3837,84,0.965920155793573,330.438146342607,117,68,3836,99,0.959466019417476,356.367917724778
"17",8,850,131,56,3837,84,0.965920155793573,330.395585416158,117,68,3836,99,0.959466019417476,356.31298641635
"18",8,900,131,56,3837,84,0.965920155793573,330.346430261805,117,68,3836,99,0.959466019417476,356.258432826496
"19",8,950,131,55,3838,84,0.966163583252191,330.287352536861,116,68,3836,100,0.959223300970874,356.201585486051
"20",8,1000,131,55,3838,84,0.966163583252191,330.217011403648,116,68,3836,100,0.959223300970874,356.141197185306
"21",8,1050,131,54,3839,84,0.966407010710808,330.136015138647,116,68,3836,100,0.959223300970874,356.077445581607
"22",8,1100,131,53,3840,84,0.966650438169426,330.046552956939,116,67,3837,100,0.959466019417476,356.011663764089
"23",8,1150,130,53,3840,85,0.966407010710808,329.951811517458,115,67,3837,101,0.959223300970874,355.945892213926
"24",8,1200,130,52,3841,85,0.966650438169426,329.855335278013,114,66,3838,102,0.959223300970874,355.882384631745
"25",8,1250,130,52,3841,85,0.966650438169426,329.760473931089,114,66,3838,102,0.959223300970874,355.823187357429
"26",8,1300,130,51,3842,85,0.966893865628043,329.670003459402,114,65,3839,102,0.959466019417476,355.769863307025
"27",8,1350,130,51,3842,85,0.966893865628043,329.585941401303,114,65,3839,102,0.959466019417476,355.723374705566
"28",8,1400,130,51,3842,85,0.966893865628043,329.509526799812,114,64,3840,102,0.959708737864078,355.684096640133
"29",8,1450,130,51,3842,85,0.966893865628043,329.441311057035,114,64,3840,102,0.959708737864078,355.651914132837
"30",8,1500,130,50,3843,85,0.96713729308666,329.381304394178,114,63,3841,102,0.95995145631068,355.626355808112
"31",8,1550,129,50,3843,86,0.966893865628043,329.329134505356,114,63,3841,102,0.95995145631068,355.60672875565
