"","K","epoch","Train-TP","Train-FP","Train-TN","Train-FN","Train-%","CE-Train","Val-TP","Val-FP","Val-TN","Val-FN","Val-%","CE-Val"
"55",4,2750,1552,303,3590,168,0.916087653661144,1043.38270983164,216,888,3016,0,0.784466019417476,2445.82283380161
"56",4,2800,1536,297,3596,184,0.914306075182612,1041.27994929543,216,882,3022,0,0.785922330097087,2424.00211385773
"57",4,2850,1528,295,3598,192,0.913237128095493,1039.55390076582,216,877,3027,0,0.787135922330097,2404.3581264082
"58",4,2900,1528,291,3602,192,0.913949759486905,1038.13779059198,216,871,3033,0,0.788592233009709,2386.66999885204
"59",4,2950,1504,288,3605,216,0.910208444681988,1036.97642070849,216,863,3041,0,0.790533980582524,2370.73920758408
"60",4,3000,1504,285,3608,216,0.910742918225548,1036.02425197777,216,862,3042,0,0.790776699029126,2356.38751540033
"61",4,3050,1504,282,3611,216,0.911277391769107,1035.24377400191,216,860,3044,0,0.79126213592233,2343.45501363047
"62",4,3100,1504,278,3615,216,0.91199002316052,1034.6041294204,216,854,3050,0,0.792718446601942,2331.79829608729
"63",4,3150,1504,277,3616,216,0.912168181008373,1034.0799601675,216,852,3052,0,0.793203883495146,2321.28877762549
"64",4,3200,1504,274,3619,216,0.912702654551933,1033.65044466169,216,851,3053,0,0.793446601941748,2311.81116040018
"65",4,3250,1504,269,3624,216,0.913593443791199,1033.29849750554,216,850,3054,0,0.793689320388349,2303.26204459387
"66",4,3300,1504,268,3625,216,0.913771601639052,1033.01010637135,216,846,3058,0,0.794660194174757,2295.5486764843
"67",4,3350,1504,268,3625,216,0.913771601639052,1032.77378394988,216,845,3059,0,0.794902912621359,2288.58782452928
"68",4,3400,1496,266,3627,224,0.912702654551933,1032.58011591688,216,844,3060,0,0.795145631067961,2282.30477310603
"69",4,3450,1496,266,3627,224,0.912702654551933,1032.42138870192,216,842,3062,0,0.795631067961165,2276.63242328584
"70",4,3500,1496,265,3628,224,0.912880812399786,1032.29128337013,216,841,3063,0,0.795873786407767,2271.5104902533
"71",4,3550,1496,264,3629,224,0.913058970247639,1032.18462413554,216,841,3063,0,0.795873786407767,2266.88478751105
"72",4,3600,1496,264,3629,224,0.913058970247639,1032.09717192704,216,840,3064,0,0.796116504854369,2262.7065887084
"73",4,3650,1488,260,3633,232,0.912346338856227,1032.0254550468,216,838,3066,0,0.796601941747573,2258.93205870148
"74",4,3700,1488,260,3633,232,0.912346338856227,1031.96663032803,216,837,3067,0,0.796844660194175,2255.52174624218
"75",4,3750,1488,258,3635,232,0.912702654551933,1031.91836934509,216,834,3070,0,0.797572815533981,2252.4401314585
"76",4,3800,1488,257,3636,232,0.912880812399786,1031.87876518471,216,833,3071,0,0.797815533980582,2249.65522201106
"77",4,3850,1488,254,3639,232,0.913415285943346,1031.84625608163,216,832,3072,0,0.798058252427184,2247.13819248616
"78",4,3900,1488,254,3639,232,0.913415285943346,1031.81956287922,216,830,3074,0,0.798543689320388,2244.86306218666
"79",4,3950,1488,254,3639,232,0.913415285943346,1031.79763781925,216,829,3075,0,0.79878640776699,2242.80640704269
"80",4,4000,1488,254,3639,232,0.913415285943346,1031.77962261248,216,829,3075,0,0.79878640776699,2240.94710184681
