"","K","epoch","Train-TP","Train-FP","Train-TN","Train-FN","Train-%","CE-Train","Val-TP","Val-FP","Val-TN","Val-FN","Val-%","CE-Val"
"32",9,1600,128,43,3850,87,0.968354430379747,328.418161844651,118,64,3840,98,0.960679611650485,354.686017873075
"33",9,1650,128,43,3850,87,0.968354430379747,328.37238261586,117,64,3840,99,0.960436893203883,354.684393339103
"34",9,1700,128,43,3850,87,0.968354430379747,328.333082102097,117,64,3840,99,0.960436893203883,354.685628141002
"35",9,1750,128,43,3850,87,0.968354430379747,328.299417991932,117,63,3841,99,0.960679611650485,354.689028928124
"36",9,1800,128,43,3850,87,0.968354430379747,328.270609701968,117,63,3841,99,0.960679611650485,354.694004884061
"37",9,1850,128,43,3850,87,0.968354430379747,328.24595565545,117,63,3841,99,0.960679611650485,354.700067663655
"38",9,1900,127,43,3850,88,0.96811100292113,328.224838883432,117,63,3841,99,0.960679611650485,354.706824014163
"39",9,1950,127,43,3850,88,0.96811100292113,328.206725273684,117,63,3841,99,0.960679611650485,354.71396467069
"40",9,2000,127,43,3850,88,0.96811100292113,328.191157626789,117,63,3841,99,0.960679611650485,354.7212519471
"41",9,2050,127,43,3850,88,0.96811100292113,328.177747681341,116,63,3841,100,0.960436893203883,354.728507518753
"42",9,2100,127,43,3850,88,0.96811100292113,328.166167498132,116,63,3841,100,0.960436893203883,354.735601225044
"43",9,2150,127,43,3850,88,0.96811100292113,328.156141036288,115,63,3841,101,0.960194174757282,354.742441271239
"44",9,2200,127,43,3850,88,0.96811100292113,328.147436374451,115,62,3842,101,0.960436893203883,354.748965928836
"45",9,2250,127,43,3850,88,0.96811100292113,328.13985878389,115,61,3843,101,0.960679611650485,354.755136672406
"46",9,2300,127,43,3850,88,0.96811100292113,328.133244709445,115,61,3843,101,0.960679611650485,354.760932609018
"47",9,2350,127,43,3850,88,0.96811100292113,328.127456627526,115,61,3843,101,0.960679611650485,354.766346024103
"48",9,2400,127,43,3850,88,0.96811100292113,328.122378705683,114,61,3843,102,0.960436893203883,354.771378864524
"49",9,2450,127,43,3850,88,0.96811100292113,328.117913169431,114,61,3843,102,0.960436893203883,354.776039992221
"50",9,2500,126,43,3850,89,0.967867575462512,328.113977278664,114,61,3843,102,0.960436893203883,354.780343061503
"51",9,2550,126,43,3850,89,0.967867575462512,328.110500820913,114,61,3843,102,0.960436893203883,354.784304894817
"52",9,2600,126,43,3850,89,0.967867575462512,328.107424037858,114,61,3843,102,0.960436893203883,354.787944252983
"53",9,2650,126,43,3850,89,0.967867575462512,328.104695912089,114,61,3843,102,0.960436893203883,354.791280915013
"54",9,2700,126,43,3850,89,0.967867575462512,328.102272751723,114,61,3843,102,0.960436893203883,354.794334999052
"55",9,2750,126,43,3850,89,0.967867575462512,328.100117020415,114,61,3843,102,0.960436893203883,354.797126469876
"56",9,2800,125,43,3850,90,0.967624148003895,328.098196369037,114,61,3843,102,0.960436893203883,354.799674789791
